60
0		50		24		55		46		20		23		47		60		12		50		8		60		16		31		46		38		79		57		40		23		79		47		14		51		47		49		25		79		66		47		43		24		39		19		6		19		72		25		64		59		30		51		15		45		41		31		36		22		47		25		6		27		44		34		25		45		34		20		29
50		0		30		39		28		44		27		33		56		38		64		58		44		48		79		72		54		63		61		68		35		63		25		36		35		59		43		25		63		50		3		75		26		49		31		44		37		56		41		48		13		30		39		51		27		33		29		30		28		39		33		44		33		6		16		71		19		18		70		21
24		30		0		31		26		14		29		23		36		18		34		28		36		40		49		42		24		55		33		38		43		55		27		38		27		29		25		5		55		42		27		45		18		19		31		30		43		48		49		40		39		38		27		21		25		17		7		12		6		23		41		24		41		24		14		41		25		14		40		25
55		39		31		0		27		35		60		8		25		49		33		59		11		71		48		41		23		24		30		37		74		24		28		69		8		28		12		30		24		11		36		44		49		18		62		61		74		17		80		15		40		69		8		40		26		14		24		19		37		8		72		55		72		39		39		40		26		21		51		56
46		28		26		27		0		40		49		29		52		38		60		54		38		60		75		68		50		37		57		64		63		35		3		58		19		55		39		21		35		34		25		71		38		45		51		50		63		42		69		42		15		58		35		47		1		29		25		26		26		35		61		44		61		28		28		67		9		12		66		45
20		44		14		35		40		0		25		27		40		14		30		24		40		36		35		28		18		59		37		24		39		59		41		34		31		27		29		19		59		46		41		31		18		19		27		26		39		52		45		44		53		34		31		7		39		21		15		16		16		27		37		20		37		38		28		27		39		28		26		23
23		27		29		60		49		25		0		52		65		11		55		31		65		21		52		51		43		84		62		45		14		84		46		9		56		52		54		30		84		71		24		48		11		44		4		17		14		77		20		69		36		9		56		24		48		46		36		41		23		52		12		17		12		21		21		44		40		39		43		6
47		33		23		8		29		27		52		0		23		41		31		51		13		63		46		39		21		32		28		35		66		32		30		61		10		26		10		22		32		19		30		42		41		16		54		53		66		25		72		17		42		61		6		32		28		6		16		11		29		6		64		47		64		31		31		38		28		17		43		48
60		56		36		25		52		40		65		23		0		54		10		64		14		76		29		16		22		19		5		20		79		21		53		74		33		13		13		35		25		18		53		19		54		21		67		66		79		12		85		10		65		74		17		45		51		23		29		26		42		17		77		60		77		50		44		35		51		40		56		61
12		38		18		49		38		14		11		41		54		0		44		20		54		22		41		40		32		73		51		34		25		73		35		20		45		41		43		19		73		60		35		37		12		33		13		12		25		66		31		58		47		20		45		13		37		35		25		30		12		41		23		6		23		32		22		33		33		28		32		17
50		64		34		33		60		30		55		31		10		44		0		54		22		66		19		8		12		29		7		10		69		29		61		64		41		5		21		39		33		26		61		11		44		15		57		56		69		22		75		18		73		64		25		35		59		31		35		34		36		25		67		50		67		58		48		25		59		48		46		51
8		58		28		59		54		24		31		51		64		20		54		0		64		12		35		50		42		83		61		44		31		83		55		22		55		51		53		33		83		70		55		47		32		43		27		14		21		76		21		68		67		38		55		19		53		45		35		40		30		51		33		14		35		52		42		29		53		42		12		37
60		44		36		11		38		40		65		13		14		54		22		64		0		76		37		30		22		19		19		26		79		19		39		74		19		17		11		35		19		6		41		33		54		21		67		66		79		12		85		4		51		74		9		45		37		19		29		24		42		13		77		60		77		44		44		35		37		26		56		61
16		48		40		71		60		36		21		63		76		22		66		12		76		0		47		62		54		95		73		56		21		95		57		12		67		63		65		41		95		82		45		59		22		55		17		10		11		88		9		80		57		28		67		31		59		57		47		52		34		63		23		16		25		42		32		41		51		50		22		27
31		79		49		48		75		35		52		46		29		41		19		35		37		47		0		15		25		48		26		11		52		48		76		45		56		20		36		54		48		41		76		12		53		30		48		37		50		41		56		33		88		59		40		28		74		46		50		49		51		40		54		35		56		73		63		8		74		63		27		58
