40
0		37		25		31		41		8		22		37		44		45		28		9		28		45		58		21		51		16		11		11		30		28		27		41		33		32		19		34		27		52		24		13		32		41		6		53		3		3		18		13
37		0		40		8		26		33		21		42		21		8		51		44		47		32		21		26		28		27		38		26		9		25		38		6		24		43		34		13		10		19		37		40		25		20		37		22		40		34		39		26
25		40		0		48		16		25		39		12		19		38		11		32		7		20		33		38		26		13		28		14		47		15		2		34		16		7		6		27		44		27		3		30		15		20		25		28		28		22		7		14
31		8		48		0		34		25		13		50		29		16		59		36		55		40		29		18		36		35		30		34		1		33		46		14		32		51		42		21		4		27		45		32		33		28		29		30		32		28		47		34
41		26		16		34		0		37		25		16		5		24		25		48		21		6		17		30		10		25		42		30		33		13		14		20		8		17		22		13		30		11		17		44		9		6		41		12		44		38		23		28
8		33		25		25		37		0		14		33		40		41		36		11		32		41		54		13		47		12		5		11		24		24		23		37		29		28		19		30		23		48		22		7		28		37		4		49		7		5		24		11
22		21		39		13		25		14		0		41		28		29		50		23		46		31		42		5		35		26		17		25		12		24		37		25		23		42		33		18		11		36		36		19		24		25		16		37		19		19		38		25
37		42		12		50		16		33		41		0		21		40		13		44		9		10		23		40		14		21		38		26		49		17		10		36		18		5		18		29		46		23		13		40		17		22		37		20		40		34		19		24
44		21		19		29		5		40		28		21		0		19		30		51		26		11		14		33		7		28		45		33		28		16		17		15		11		22		25		10		25		8		20		47		12		3		44		9		47		41		26		31
45		8		38		16		24		41		29		40		19		0		49		52		45		30		17		34		26		29		46		34		17		23		36		4		22		41		32		11		18		17		35		48		23		18		45		20		48		42		37		32
28		51		11		59		25		36		50		13		30		49		0		37		4		21		34		49		27		24		39		25		58		26		13		45		27		8		17		38		55		32		14		41		26		31		34		29		31		31		12		25
9		44		32		36		48		11		23		44		51		52		37		0		35		52		65		18		58		23		6		18		35		35		34		48		40		39		26		41		34		59		31		4		39		48		7		60		6		10		25		20
28		47		7		55		21		32		46		9		26		45		4		35		0		17		30		45		23		20		35		21		54		22		9		41		23		4		13		34		51		28		10		37		22		27		30		25		31		27		10		21
45		32		20		40		6		41		31		10		11		30		21		52		17		0		13		34		6		29		46		34		39		17		18		26		12		13		26		19		36		13		21		48		13		12		45		10		48		42		27		32
58		21		33		29		17		54		42		23		14		17		34		65		30		13		0		47		9		42		59		47		30		30		31		17		25		26		39		24		31		6		34		61		26		17		58		5		61		55		40		45
21		26		38		18		30		13		5		40		33		34		49		18		45		34		47		0		40		25		12		24		17		23		36		30		22		41		32		23		16		41		35		14		23		30		15		42		18		18		37		24
51		28		26		36		10		47		35		14		7		26		27		58		23		6		9		40		0		35		52		40		35		23		24		22		18		19		32		17		32		9		27		54		19		10		51		6		54		48		33		38
16		27		13		35		25		12		26		21		28		29		24		23		20		29		42		25		35		0		17		5		34		12		11		25		17		16		7		18		31		36		10		19		16		25		16		37		19		13		12		3
11		38		28		30		42		5		17		38		45		46		39		6		35		46		59		12		52		17		0		14		29		29		28		42		34		33		22		35		28		53		25		2		33		42		5		54		8		8		27		14
11		26		14		34		30		11		25		26		33		34		25		18		21		34		47		24		40		5		14		0		33		17		16		30		22		21		8		23		30		41		13		16		21		30		11		42		14		8		13		2
30		9		47		1		33		24		12		49		28		17		58		35		54		39		30		17		35		34		29		33		0		32		45		13		31		50		41		20		3		26		44		31		32		27		28		29		31		27		46		33
28		25		15		33		13		24		24		17		16		23		26		35		22		17		30		23		23		12		29		17		32		0		13		19		5		18		9		12		29		24		12		31		4		13		28		25		31		25		14		15
27		38		2		46		14		23		37		10		17		36		13		34		9		18		31		36		24		11		28		16		45		13		0		32		14		5		8		25		42		25		3		30		13		18		27		26		30		24		9		14
41		6		34		14		20		37		25		36		15		4		45		48		41		26		17		30		22		25		42		30		13		19		32		0		18		37		28		7		14		13		31		44		19		14		41		16		44		38		33		28
33		24		16		32		8		29		23		18		11		22		27		40		23		12		25		22		18		17		34		22		31		5		14		18		0		19		14		11		28		19		13		36		1		8		33		20		36		30		15		20
32		43		7		51		17		28		42		5		22		41		8		39		4		13		26		41		19		16		33		21		50		18		5		37		19		0		13		30		47		24		8		35		18		23		32		21		35		29		14		19
19		34		6		42		22		19		33		18		25		32		17		26		13		26		39		32		32		7		22		8		41		9		8		28		14		13		0		21		38		33		5		24		13		22		19		34		22		16		5		8
34		13		27		21		13		30		18		29		10		11		38		41		34		19		24		23		17		18		35		23		20		12		25		7		11		30		21		0		17		18		24		37		12		7		34		19		37		31		26		21
27		10		44		4		30		23		11		46		25		18		55		34		51		36		31		16		32		31		28		30		3		29		42		14		28		47		38		17		0		25		41		30		29		24		27		26		30		24		43		30
52		19		27		27		11		48		36		23		8		17		32		59		28		13		6		41		9		36		53		41		26		24		25		13		19		24		33		18		25		0		28		55		20		11		52		3		55		49		34		39
24		37		3		45		17		22		36		13		20		35		14		31		10		21		34		35		27		10		25		13		44		12		3		31		13		8		5		24		41		28		0		27		12		17		24		29		27		21		6		11
13		40		30		32		44		7		19		40		47		48		41		4		37		48		61		14		54		19		2		16		31		31		30		44		36		35		24		37		30		55		27		0		35		44		7		56		10		10		29		16
32		25		15		33		9		28		24		17		12		23		26		39		22		13		26		23		19		16		33		21		32		4		13		19		1		18		13		12		29		20		12		35		0		9		32		21		35		29		14		19
41		20		20		28		6		37		25		22		3		18		31		48		27		12		17		30		10		25		42		30		27		13		18		14		8		23		22		7		24		11		17		44		9		0		41		12		44		38		23		28
6		37		25		29		41		4		16		37		44		45		34		7		30		45		58		15		51		16		5		11		28		28		27		41		33		32		19		34		27		52		24		7		32		41		0		53		3		3		22		13
53		22		28		30		12		49		37		20		9		20		29		60		25		10		5		42		6		37		54		42		29		25		26		16		20		21		34		19		26		3		29		56		21		12		53		0		56		50		35		40
3		40		28		32		44		7		19		40		47		48		31		6		31		48		61		18		54		19		8		14		31		31		30		44		36		35		22		37		30		55		27		10		35		44		3		56		0		6		21		16
3		34		22		28		38		5		19		34		41		42		31		10		27		42		55		18		48		13		8		8		27		25		24		38		30		29		16		31		24		49		21		10		29		38		3		50		6		0		19		10
18		39		7		47		23		24		38		19		26		37		12		25		10		27		40		37		33		12		27		13		46		14		9		33		15		14		5		26		43		34		6		29		14		23		22		35		21		19		0		13
13		26		14		34		28		11		25		24		31		32		25		20		21		32		45		24		38		3		14		2		33		15		14		28		20		19		8		21		30		39		11		16		19		28		13		40		16		10		13		0
