40
0		8		10		21		22		14		11		18		36		14		34		20		19		26		18		20		14		27		13		16		4		20		13		20		14		35		12		5		14		27		22		25		23		15		35		15		32		24		21		37
8		0		4		29		30		6		5		26		42		10		40		14		13		18		10		26		14		33		11		10		8		12		5		14		8		27		12		7		20		19		28		33		29		23		41		7		38		16		27		29
10		4		0		27		28		8		1		24		46		8		44		10		9		20		12		30		18		37		15		6		12		14		7		10		4		29		10		11		24		21		32		31		33		21		45		9		42		18		31		31
21		29		27		0		3		35		26		3		35		19		33		23		28		47		39		17		35		24		34		31		25		41		34		31		31		56		17		26		11		48		19		10		36		8		32		36		29		45		30		58
22		30		28		3		0		36		27		4		36		20		34		26		29		48		40		14		36		23		35		32		26		42		35		32		32		57		18		27		10		49		16		7		37		7		29		37		26		46		31		59
14		6		8		35		36		0		9		32		48		16		46		12		7		20		8		32		20		39		17		4		14		6		3		8		4		29		18		13		26		21		34		39		35		29		47		7		44		10		33		29
11		5		1		26		27		9		0		23		47		7		45		9		8		21		13		31		19		38		16		5		13		15		8		9		5		30		9		12		25		22		33		30		34		22		46		10		43		19		32		32
18		26		24		3		4		32		23		0		32		20		30		26		25		44		36		14		32		21		31		28		22		38		31		28		28		53		18		23		8		45		16		7		33		5		29		33		26		42		27		55
36		42		46		35		36		48		47		32		0		50		2		56		55		28		40		22		28		13		31		52		34		46		45		56		50		21		48		35		26		27		28		39		13		29		7		41		14		42		15		23
14		10		8		19		20		16		7		20		50		0		48		6		9		28		20		34		22		41		19		12		16		22		15		12		12		37		2		15		28		29		36		27		37		25		49		17		46		26		35		39
34		40		44		33		34		46		45		30		2		48		0		54		53		26		38		20		26		11		29		50		32		44		43		54		48		23		46		33		24		25		26		37		11		27		5		39		12		40		13		25
20		14		10		23		26		12		9		26		56		6		54		0		5		28		16		40		28		47		25		8		22		18		11		8		8		37		8		21		34		29		42		33		43		31		55		15		52		22		41		37
19		13		9		28		29		7		8		25		55		9		53		5		0		27		15		39		27		46		24		3		21		13		10		3		5		36		11		20		33		28		41		32		42		30		54		14		51		17		40		36
26		18		20		47		48		20		21		44		28		28		26		28		27		0		12		34		12		25		13		24		22		18		17		28		22		9		30		21		38		1		40		51		15		41		27		13		26		14		17		11
18		10		12		39		40		8		13		36		40		20		38		16		15		12		0		26		12		31		9		12		14		6		5		16		10		21		22		13		30		13		32		43		27		33		39		3		36		6		25		21
20		26		30		17		14		32		31		14		22		34		20		40		39		34		26		0		22		9		21		36		18		30		29		40		34		43		32		19		6		35		6		17		23		9		15		25		12		32		17		45
14		14		18		35		36		20		19		32		28		22		26		28		27		12		12		22		0		19		3		24		10		18		17		28		22		21		20		9		26		13		28		39		15		29		27		13		24		14		13		23
27		33		37		24		23		39		38		21		13		41		11		47		46		25		31		9		19		0		22		43		25		37		36		47		41		34		39		26		13		26		15		26		14		16		8		32		5		33		8		36
13		11		15		34		35		17		16		31		31		19		29		25		24		13		9		21		3		22		0		21		9		15		14		25		19		22		17		8		25		14		27		38		18		28		30		10		27		11		16		24
16		10		6		31		32		4		5		28		52		12		50		8		3		24		12		36		24		43		21		0		18		10		7		4		2		33		14		17		30		25		38		35		39		27		51		11		48		14		37		33
4		8		12		25		26		14		13		22		34		16		32		22		21		22		14		18		10		25		9		18		0		16		11		22		16		31		14		1		16		23		20		29		21		19		33		11		30		20		19		33
20		12		14		41		42		6		15		38		46		22		44		18		13		18		6		30		18		37		15		10		16		0		7		10		10		27		24		15		32		19		34		45		33		35		45		5		42		4		31		27
13		5		7		34		35		3		8		31		45		15		43		11		10		17		5		29		17		36		14		7		11		7		0		11		5		26		17		10		25		18		31		38		32		28		44		4		41		11		30		26
20		14		10		31		32		8		9		28		56		12		54		8		3		28		16		40		28		47		25		4		22		10		11		0		6		37		14		21		34		29		42		35		43		31		55		15		52		14		41		37
14		8		4		31		32		4		5		28		50		12		48		8		5		22		10		34		22		41		19		2		16		10		5		6		0		31		14		15		28		23		36		35		37		25		49		9		46		14		35		31
35		27		29		56		57		29		30		53		21		37		23		37		36		9		21		43		21		34		22		33		31		27		26		37		31		0		39		30		47		8		49		60		20		50		28		22		35		23		26		2
12		12		10		17		18		18		9		18		48		2		46		8		11		30		22		32		20		39		17		14		14		24		17		14		14		39		0		13		26		31		34		25		35		23		47		19		44		28		33		41
5		7		11		26		27		13		12		23		35		15		33		21		20		21		13		19		9		26		8		17		1		15		10		21		15		30		13		0		17		22		21		30		22		20		34		10		31		19		20		32
14		20		24		11		10		26		25		8		26		28		24		34		33		38		30		6		26		13		25		30		16		32		25		34		28		47		26		17		0		39		8		13		27		3		21		27		18		36		21		49
27		19		21		48		49		21		22		45		27		29		25		29		28		1		13		35		13		26		14		25		23		19		18		29		23		8		31		22		39		0		41		52		14		42		26		14		27		15		18		10
22		28		32		19		16		34		33		16		28		36		26		42		41		40		32		6		28		15		27		38		20		34		31		42		36		49		34		21		8		41		0		11		29		11		21		29		14		38		23		51
25		33		31		10		7		39		30		7		39		27		37		33		32		51		43		17		39		26		38		35		29		45		38		35		35		60		25		30		13		52		11		0		40		10		32		40		25		49		34		62
23		29		33		36		37		35		34		33		13		37		11		43		42		15		27		23		15		14		18		39		21		33		32		43		37		20		35		22		27		14		29		40		0		30		12		28		15		29		6		22
15		23		21		8		7		29		22		5		29		25		27		31		30		41		33		9		29		16		28		27		19		35		28		31		25		50		23		20		3		42		11		10		30		0		24		30		21		39		24		52
35		41		45		32		29		47		46		29		7		49		5		55		54		27		39		15		27		8		30		51		33		45		44		55		49		28		47		34		21		26		21		32		12		24		0		40		7		41		14		30
15		7		9		36		37		7		10		33		41		17		39		15		14		13		3		25		13		32		10		11		11		5		4		15		9		22		19		10		27		14		29		40		28		30		40		0		37		9		26		22
32		38		42		29		26		44		43		26		14		46		12		52		51		26		36		12		24		5		27		48		30		42		41		52		46		35		44		31		18		27		14		25		15		21		7		37		0		38		11		37
24		16		18		45		46		10		19		42		42		26		40		22		17		14		6		32		14		33		11		14		20		4		11		14		14		23		28		19		36		15		38		49		29		39		41		9		38		0		27		23
21		27		31		30		31		33		32		27		15		35		13		41		40		17		25		17		13		8		16		37		19		31		30		41		35		26		33		20		21		18		23		34		6		24		14		26		11		27		0		28
37		29		31		58		59		29		32		55		23		39		25		37		36		11		21		45		23		36		24		33		33		27		26		37		31		2		41		32		49		10		51		62		22		52		30		22		37		23		28		0
