30
0		8		11		24		7		3		9		8		26		14		27		12		21		26		14		21		11		18		25		1		11		19		21		10		33		23		19		18		23		14
8		0		9		32		15		5		9		16		34		20		35		10		19		34		22		23		19		20		23		7		17		25		29		8		41		25		21		22		31		6
11		9		0		35		18		10		16		19		37		23		38		19		28		37		25		28		22		13		32		10		20		28		32		1		44		16		20		25		34		3
24		32		35		0		17		27		23		16		2		12		19		26		13		22		10		13		13		26		17		25		19		27		27		34		9		31		27		26		21		38
7		15		18		17		0		10		14		7		19		19		20		17		26		19		7		26		16		13		30		8		6		14		14		17		26		18		14		13		16		21
3		5		10		27		10		0		6		11		29		15		30		9		18		29		17		18		14		21		22		2		14		22		24		9		36		26		22		21		26		11
9		9		16		23		14		6		0		7		25		11		26		3		12		25		13		14		10		27		16		8		20		28		28		15		32		32		28		27		22		15
8		16		19		16		7		11		7		0		18		12		19		10		19		18		6		19		9		20		23		9		13		21		21		18		25		25		21		20		15		22
26		34		37		2		19		29		25		18		0		14		21		28		15		24		12		11		15		28		15		27		21		29		29		36		7		33		29		28		23		40
14		20		23		12		19		15		11		12		14		0		25		14		7		28		16		7		3		32		11		13		25		33		33		22		21		37		33		32		27		26
27		35		38		19		20		30		26		19		21		25		0		29		32		3		13		32		22		25		36		28		18		10		8		37		16		22		18		13		4		41
12		10		19		26		17		9		3		10		28		14		29		0		13		28		16		17		13		30		13		11		23		31		31		18		35		35		31		30		25		16
21		19		28		13		26		18		12		19		15		7		32		13		0		35		23		4		10		39		4		20		32		40		40		27		22		44		40		39		34		25
26		34		37		22		19		29		25		18		24		28		3		28		35		0		12		35		25		24		39		27		17		9		5		36		19		21		17		12		3		40
14		22		25		10		7		17		13		6		12		16		13		16		23		12		0		23		13		16		27		15		9		17		17		24		19		21		17		16		11		28
21		23		28		13		26		18		14		19		11		7		32		17		4		35		23		0		10		39		4		20		32		40		40		27		18		44		40		39		34		29
11		19		22		13		16		14		10		9		15		3		22		13		10		25		13		10		0		29		14		12		22		30		30		21		22		34		30		29		24		25
18		20		13		26		13		21		27		20		28		32		25		30		39		24		16		39		29		0		43		19		7		15		19		12		31		5		7		12		21		16
25		23		32		17		30		22		16		23		15		11		36		13		4		39		27		4		14		43		0		24		36		44		44		31		22		48		44		43		38		29
1		7		10		25		8		2		8		9		27		13		28		11		20		27		15		20		12		19		24		0		12		20		22		9		34		24		20		19		24		13
11		17		20		19		6		14		20		13		21		25		18		23		32		17		9		32		22		7		36		12		0		8		12		19		24		12		8		7		14		23
19		25		28		27		14		22		28		21		29		33		10		31		40		9		17		40		30		15		44		20		8		0		4		27		24		12		8		3		6		31
21		29		32		27		14		24		28		21		29		33		8		31		40		5		17		40		30		19		44		22		12		4		0		31		24		16		12		7		6		35
10		8		1		34		17		9		15		18		36		22		37		18		27		36		24		27		21		12		31		9		19		27		31		0		43		17		19		24		33		4
33		41		44		9		26		36		32		25		7		21		16		35		22		19		19		18		22		31		22		34		24		24		24		43		0		28		24		23		18		47
23		25		16		31		18		26		32		25		33		37		22		35		44		21		21		44		34		5		48		24		12		12		16		17		28		0		4		9		18		19
19		21		20		27		14		22		28		21		29		33		18		31		40		17		17		40		30		7		44		20		8		8		12		19		24		4		0		5		14		23
18		22		25		26		13		21		27		20		28		32		13		30		39		12		16		39		29		12		43		19		7		3		7		24		23		9		5		0		9		28
23		31		34		21		16		26		22		15		23		27		4		25		34		3		11		34		24		21		38		24		14		6		6		33		18		18		14		9		0		37
14		6		3		38		21		11		15		22		40		26		41		16		25		40		28		29		25		16		29		13		23		31		35		4		47		19		23		28		37		0
