30
0		29		31		2		35		22		19		19		34		21		36		35		25		33		26		21		9		13		7		17		14		20		30		25		10		16		32		23		22		22
29		0		4		31		6		15		22		18		5		24		7		8		28		4		19		24		36		16		22		16		15		23		1		6		29		25		5		26		21		9
31		4		0		33		8		19		18		20		5		20		5		4		24		2		15		24		38		18		24		14		17		25		5		10		31		27		9		22		17		9
2		31		33		0		37		24		17		21		36		19		38		37		23		35		28		19		11		15		9		19		16		22		32		27		8		18		34		21		24		24
35		6		8		37		0		13		26		24		3		28		11		12		32		8		23		28		42		22		28		20		21		29		5		10		35		31		3		30		25		13
22		15		19		24		13		0		37		11		14		39		22		23		43		19		34		39		29		23		25		31		8		16		14		9		28		18		10		41		36		24
19		22		18		17		26		37		0		38		23		2		21		20		6		18		11		8		28		14		12		6		33		39		23		28		15		35		27		6		7		13
19		18		20		21		24		11		38		0		23		40		25		24		44		22		35		40		18		24		26		32		5		5		19		14		29		7		21		42		37		25
34		5		5		36		3		14		23		23		0		25		8		9		29		5		20		27		41		21		27		17		20		28		4		9		34		30		4		27		22		12
21		24		20		19		28		39		2		40		25		0		19		18		4		20		9		10		30		16		14		8		35		41		25		30		17		37		29		8		5		15
36		7		5		38		11		22		21		25		8		19		0		1		23		3		12		29		43		23		29		19		22		30		8		13		36		32		12		27		14		14
35		8		4		37		12		23		20		24		9		18		1		0		22		4		11		28		42		22		28		18		21		29		9		14		35		31		13		26		13		13
25		28		24		23		32		43		6		44		29		4		23		22		0		24		13		6		34		20		18		12		39		45		29		34		15		41		33		4		9		19
33		4		2		35		8		19		18		22		5		20		3		4		24		0		15		26		40		20		26		16		19		27		5		10		33		29		9		24		17		11
26		19		15		28		23		34		11		35		20		9		12		11		13		15		0		19		33		13		19		9		30		36		20		25		26		32		24		17		4		10
21		24		24		19		28		39		8		40		27		10		29		28		6		26		19		0		30		16		14		10		35		41		25		30		11		37		29		2		15		15
9		36		38		11		42		29		28		18		41		30		43		42		34		40		33		30		0		20		16		24		21		13		37		32		19		11		39		32		29		29
13		16		18		15		22		23		14		24		21		16		23		22		20		20		13		16		20		0		6		8		19		25		17		14		13		21		19		18		13		9
7		22		24		9		28		25		12		26		27		14		29		28		18		26		19		14		16		6		0		10		21		27		23		18		7		23		25		16		15		15
17		16		14		19		20		31		6		32		17		8		19		18		12		16		9		10		24		8		10		0		27		33		17		22		17		29		21		10		5		7
14		15		17		16		21		8		33		5		20		35		22		21		39		19		30		35		21		19		21		27		0		8		16		11		24		10		18		37		32		20
20		23		25		22		29		16		39		5		28		41		30		29		45		27		36		41		13		25		27		33		8		0		24		19		30		4		26		43		38		26
30		1		5		32		5		14		23		19		4		25		8		9		29		5		20		25		37		17		23		17		16		24		0		5		30		26		4		27		22		10
25		6		10		27		10		9		28		14		9		30		13		14		34		10		25		30		32		14		18		22		11		19		5		0		25		21		7		32		27		15
10		29		31		8		35		28		15		29		34		17		36		35		15		33		26		11		19		13		7		17		24		30		30		25		0		26		32		13		22		22
16		25		27		18		31		18		35		7		30		37		32		31		41		29		32		37		11		21		23		29		10		4		26		21		26		0		28		39		34		22
32		5		9		34		3		10		27		21		4		29		12		13		33		9		24		29		39		19		25		21		18		26		4		7		32		28		0		31		26		14
23		26		22		21		30		41		6		42		27		8		27		26		4		24		17		2		32		18		16		10		37		43		27		32		13		39		31		0		13		17
22		21		17		24		25		36		7		37		22		5		14		13		9		17		4		15		29		13		15		5		32		38		22		27		22		34		26		13		0		12
22		9		9		24		13		24		13		25		12		15		14		13		19		11		10		15		29		9		15		7		20		26		10		15		22		22		14		17		12		0
