30
0		18		5		27		20		28		21		17		19		8		25		37		15		17		17		13		34		27		9		13		28		30		12		10		12		6		24		15		26		2
18		0		15		13		4		16		19		13		17		26		11		35		21		5		25		17		32		25		15		25		26		12		6		20		6		18		22		9		24		18
5		15		0		24		17		25		26		20		24		13		22		42		20		14		22		18		39		32		14		18		33		27		9		15		13		3		29		16		31		7
27		13		24		0		17		3		16		10		12		35		2		22		30		10		34		26		19		24		24		34		23		13		15		29		15		27		15		12		11		27
20		4		17		17		0		20		23		17		21		28		15		39		23		9		27		19		36		29		17		27		30		10		8		22		10		20		26		13		28		20
28		16		25		3		20		0		17		11		13		36		5		19		31		11		35		27		16		25		25		35		24		16		16		30		16		28		16		13		12		28
21		19		26		16		23		17		0		6		4		19		14		16		14		14		18		10		13		8		12		18		7		19		17		13		13		27		3		10		5		19
17		13		20		10		17		11		6		0		4		25		8		22		20		8		24		16		19		14		14		24		13		13		11		19		7		21		9		4		11		17
19		17		24		12		21		13		4		4		0		23		10		18		18		12		22		14		15		12		12		22		11		17		15		17		11		25		5		8		7		17
8		26		13		35		28		36		19		25		23		0		33		29		7		25		9		9		26		19		11		5		20		38		20		6		20		14		20		23		24		8
25		11		22		2		15		5		14		8		10		33		0		24		28		8		32		24		21		22		22		32		21		11		13		27		13		25		13		10		13		25
37		35		42		22		39		19		16		22		18		29		24		0		22		30		22		24		3		12		28		24		11		35		33		27		29		43		13		26		11		35
15		21		20		30		23		31		14		20		18		7		28		22		0		20		4		4		19		12		6		4		13		33		15		5		15		21		15		18		19		13
17		5		14		10		9		11		14		8		12		25		8		30		20		0		24		16		27		20		14		24		21		13		5		19		5		17		17		4		19		17
17		25		22		34		27		35		18		24		22		9		32		22		4		24		0		8		19		10		10		4		11		37		19		7		19		23		19		22		23		15
13		17		18		26		19		27		10		16		14		9		24		24		4		16		8		0		21		14		4		8		15		29		11		3		11		19		11		14		15		11
34		32		39		19		36		16		13		19		15		26		21		3		19		27		19		21		0		9		25		21		8		32		30		24		26		40		10		23		8		32
27		25		32		24		29		25		8		14		12		19		22		12		12		20		10		14		9		0		18		14		1		27		23		17		19		33		9		16		13		25
9		15		14		24		17		25		12		14		12		11		22		28		6		14		10		4		25		18		0		10		19		27		9		5		9		15		15		12		17		7
13		25		18		34		27		35		18		24		22		5		32		24		4		24		4		8		21		14		10		0		15		37		19		5		19		19		19		22		23		11
28		26		33		23		30		24		7		13		11		20		21		11		13		21		11		15		8		1		19		15		0		26		24		18		20		34		8		17		12		26
30		12		27		13		10		16		19		13		17		38		11		35		33		13		37		29		32		27		27		37		26		0		18		32		18		30		22		15		24		30
12		6		9		15		8		16		17		11		15		20		13		33		15		5		19		11		30		23		9		19		24		18		0		14		4		12		20		7		22		12
10		20		15		29		22		30		13		19		17		6		27		27		5		19		7		3		24		17		5		5		18		32		14		0		14		16		14		17		18		8
12		6		13		15		10		16		13		7		11		20		13		29		15		5		19		11		26		19		9		19		20		18		4		14		0		14		16		3		18		12
6		18		3		27		20		28		27		21		25		14		25		43		21		17		23		19		40		33		15		19		34		30		12		16		14		0		30		17		32		8
24		22		29		15		26		16		3		9		5		20		13		13		15		17		19		11		10		9		15		19		8		22		20		14		16		30		0		13		4		22
15		9		16		12		13		13		10		4		8		23		10		26		18		4		22		14		23		16		12		22		17		15		7		17		3		17		13		0		15		15
26		24		31		11		28		12		5		11		7		24		13		11		19		19		23		15		8		13		17		23		12		24		22		18		18		32		4		15		0		24
2		18		7		27		20		28		19		17		17		8		25		35		13		17		15		11		32		25		7		11		26		30		12		8		12		8		22		15		24		0
