30
0		24		33		35		33		25		44		32		16		26		9		13		21		21		29		25		27		11		15		14		32		43		20		21		14		32		28		38		22		19
24		0		31		13		37		41		20		28		28		12		25		21		7		15		21		41		43		13		29		30		48		27		30		25		14		48		16		30		2		5
33		31		0		18		6		14		11		3		17		19		34		20		24		16		10		22		12		24		18		25		17		10		13		12		19		17		15		5		33		26
35		13		18		0		24		28		9		15		19		9		36		22		14		14		8		28		30		24		20		27		35		14		17		14		21		35		7		17		15		16
33		37		6		24		0		14		17		9		17		25		34		20		30		22		16		22		6		30		18		25		13		10		13		12		23		15		21		7		39		32
25		41		14		28		14		0		25		13		13		29		20		20		34		26		20		8		8		34		12		11		7		24		11		16		27		7		25		19		43		36
44		20		11		9		17		25		0		12		28		18		45		31		23		23		15		33		23		33		29		36		28		7		24		23		30		28		16		10		22		25
32		28		3		15		9		13		12		0		16		16		33		19		21		13		7		21		15		21		17		24		20		11		12		11		18		20		12		6		30		23
16		28		17		19		17		13		28		16		0		16		17		7		21		13		13		13		15		21		1		8		20		27		4		5		14		20		12		22		30		23
26		12		19		9		25		29		18		16		16		0		27		13		5		5		9		29		31		15		17		18		36		17		18		13		12		36		4		18		14		7
9		25		34		36		34		20		45		33		17		27		0		14		22		22		30		16		28		18		16		9		23		44		21		22		15		23		29		39		27		20
13		21		20		22		20		20		31		19		7		13		14		0		14		8		16		20		22		14		8		9		27		30		9		8		7		27		15		25		23		16
21		7		24		14		30		34		23		21		21		5		22		14		0		8		14		34		36		10		22		23		41		22		23		18		7		41		9		23		9		2
21		15		16		14		22		26		23		13		13		5		22		8		8		0		8		26		28		10		14		15		33		22		15		10		7		33		7		17		17		10
29		21		10		8		16		20		15		7		13		9		30		16		14		8		0		20		22		18		14		21		27		14		9		8		15		27		5		9		23		16
25		41		22		28		22		8		33		21		13		29		16		20		34		26		20		0		16		34		12		11		9		32		11		16		27		7		25		27		43		36
27		43		12		30		6		8		23		15		15		31		28		22		36		28		22		16		0		36		14		19		7		16		13		18		29		9		27		13		45		38
11		13		24		24		30		34		33		21		21		15		18		14		10		10		18		34		36		0		22		23		41		32		23		18		7		41		17		27		11		8
15		29		18		20		18		12		29		17		1		17		16		8		22		14		14		12		14		22		0		7		19		28		5		6		15		19		13		23		31		24
14		30		25		27		25		11		36		24		8		18		9		9		23		15		21		11		19		23		7		0		18		35		12		13		16		18		20		30		32		25
32		48		17		35		13		7		28		20		20		36		23		27		41		33		27		9		7		41		19		18		0		23		18		23		34		2		32		18		50		43
43		27		10		14		10		24		7		11		27		17		44		30		22		22		14		32		16		32		28		35		23		0		23		22		29		25		15		5		29		24
20		30		13		17		13		11		24		12		4		18		21		9		23		15		9		11		13		23		5		12		18		23		0		5		16		18		14		18		32		25
21		25		12		14		12		16		23		11		5		13		22		8		18		10		8		16		18		18		6		13		23		22		5		0		11		23		9		17		27		20
14		14		19		21		23		27		30		18		14		12		15		7		7		7		15		27		29		7		15		16		34		29		16		11		0		34		14		24		16		9
32		48		17		35		15		7		28		20		20		36		23		27		41		33		27		7		9		41		19		18		2		25		18		23		34		0		32		20		50		43
28		16		15		7		21		25		16		12		12		4		29		15		9		7		5		25		27		17		13		20		32		15		14		9		14		32		0		14		18		11
38		30		5		17		7		19		10		6		22		18		39		25		23		17		9		27		13		27		23		30		18		5		18		17		24		20		14		0		32		25
22		2		33		15		39		43		22		30		30		14		27		23		9		17		23		43		45		11		31		32		50		29		32		27		16		50		18		32		0		7
19		5		26		16		32		36		25		23		23		7		20		16		2		10		16		36		38		8		24		25		43		24		25		20		9		43		11		25		7		0
