50
0		25		5		12		44		34		19		14		19		40		35		46		45		46		55		25		18		24		50		49		36		22		6		24		28		35		43		21		4		6		52		6		55		27		56		20		28		37		69		56		47		41		19		17		54		28		18		49		42		55
25		0		24		31		21		37		44		31		38		51		48		25		24		43		44		30		37		43		31		24		55		35		19		3		25		54		62		40		29		31		47		19		74		4		75		37		47		26		44		45		66		60		44		42		29		47		43		24		61		74
5		24		0		11		43		33		20		13		14		39		34		45		44		45		54		24		15		19		49		48		31		21		5		23		27		30		38		16		7		7		51		9		50		26		51		19		23		36		68		55		42		36		20		18		53		23		19		48		37		50
12		31		11		0		32		22		31		2		7		28		23		34		33		34		43		13		6		14		38		37		24		10		12		28		16		23		31		17		16		18		40		16		43		27		44		8		16		25		57		44		35		29		31		29		42		16		30		37		30		43
44		21		43		32		0		16		63		30		35		30		27		4		3		22		23		19		28		46		10		5		34		22		38		20		16		33		41		49		48		50		26		38		53		17		54		24		34		7		25		24		45		39		63		61		10		28		62		5		40		53
34		37		33		22		16		0		53		20		25		14		11		12		13		12		21		9		18		36		16		15		20		12		28		34		12		19		29		39		38		40		18		28		37		33		38		14		24		11		35		22		29		29		53		51		20		18		52		21		24		37
19		44		20		31		63		53		0		33		28		59		54		65		64		65		74		44		35		17		69		68		33		41		25		43		47		34		26		14		19		13		71		25		38		46		39		39		29		56		88		75		42		24		4		16		73		35		1		68		35		44
14		31		13		2		30		20		33		0		7		26		21		32		31		32		41		11		6		16		36		35		24		8		12		28		14		23		31		19		18		20		38		16		43		27		44		6		16		23		55		42		35		29		33		31		40		16		32		35		30		43
19		38		14		7		35		25		28		7		0		31		26		37		36		37		46		16		7		11		41		40		17		13		19		35		19		16		24		14		21		15		43		23		36		34		37		11		9		28		60		47		28		22		28		26		45		9		27		40		23		36
40		51		39		28		30		14		59		26		31		0		5		26		27		8		15		21		24		42		20		27		26		18		34		48		26		25		35		45		44		46		12		36		23		47		24		20		30		25		29		16		17		35		59		57		28		24		58		35		24		23
35		48		34		23		27		11		54		21		26		5		0		23		24		11		20		18		19		37		17		24		21		13		29		45		23		20		30		40		39		41		17		33		26		44		27		15		25		22		34		21		18		30		54		52		25		19		53		32		19		26
46		25		45		34		4		12		65		32		37		26		23		0		1		18		19		21		30		48		6		3		32		24		40		22		18		31		41		51		50		52		22		40		49		21		50		26		36		9		23		20		41		41		65		63		8		30		64		9		36		49
45		24		44		33		3		13		64		31		36		27		24		1		0		19		20		20		29		47		7		4		31		23		39		21		17		30		40		50		49		51		23		39		50		20		51		25		35		8		24		21		42		40		64		62		9		29		63		8		37		50
46		43		45		34		22		12		65		32		37		8		11		18		19		0		9		21		30		48		12		19		32		24		40		40		18		31		41		51		50		52		6		40		31		39		32		26		36		17		23		10		23		41		65		63		20		30		64		27		30		31
