50
0		35		62		31		17		24		25		46		50		37		78		15		71		10		85		46		41		23		33		39		29		38		56		18		51		42		65		27		18		33		63		56		46		58		43		35		52		52		16		72		79		57		41		26		42		27		15		48		61		73
35		0		27		4		18		27		36		11		29		46		43		20		36		31		50		11		32		12		6		44		24		3		21		17		24		45		30		8		33		34		28		27		45		31		16		20		17		17		41		37		44		22		6		37		19		26		26		13		26		38
62		27		0		31		45		38		43		16		36		53		18		47		9		58		23		16		39		39		29		51		33		24		6		44		17		52		23		35		60		41		5		34		52		38		19		39		10		10		68		10		17		25		21		44		20		35		47		14		1		11
31		4		31		0		14		31		40		15		33		50		47		16		40		27		54		15		36		8		10		48		28		7		25		13		20		49		34		8		29		38		32		31		49		35		12		16		21		21		37		41		48		26		10		41		15		30		30		17		30		42
17		18		45		14		0		21		30		29		33		40		61		4		54		13		68		29		26		8		16		38		18		21		39		1		34		39		48		10		15		28		46		39		39		41		26		26		35		35		23		55		62		40		24		31		25		20		20		31		44		56
24		27		38		31		21		0		9		28		26		19		54		25		47		22		61		36		17		29		21		17		5		28		32		20		51		18		41		23		30		9		39		32		22		34		43		47		28		38		30		48		55		33		29		10		46		3		9		28		37		49
25		36		43		40		30		9		0		37		25		12		53		34		46		31		60		45		16		38		30		14		12		37		37		29		60		17		40		32		39		8		38		31		21		33		52		56		35		47		37		47		54		32		38		1		55		10		10		37		44		48
46		11		16		15		29		28		37		0		30		47		32		31		25		42		39		8		33		23		13		45		25		8		10		28		23		46		19		19		44		35		17		28		46		32		15		23		6		10		52		26		33		19		5		38		18		27		31		2		15		27
50		29		36		33		33		26		25		30		0		17		28		35		37		46		35		38		9		31		23		15		21		30		30		32		53		16		15		25		48		17		31		6		16		8		45		49		28		40		56		26		29		11		31		24		48		23		35		30		37		31
37		46		53		50		40		19		12		47		17		0		41		44		54		41		48		55		14		48		40		2		22		47		47		39		70		5		30		42		49		12		48		19		9		21		62		66		45		57		47		43		42		28		48		11		65		20		22		47		54		48
78		43		18		47		61		54		53		32		28		41		0		63		19		74		7		32		37		55		45		39		49		40		22		60		35		36		13		51		76		45		15		22		34		20		35		55		26		26		84		8		1		21		37		52		36		51		63		30		19		13
15		20		47		16		4		25		34		31		35		44		63		0		56		11		70		31		30		8		18		42		22		23		41		5		36		43		50		12		13		32		48		41		43		43		28		22		37		37		21		57		64		42		26		35		27		24		24		33		46		58
71		36		9		40		54		47		46		25		37		54		19		56		0		67		14		25		40		48		38		52		42		33		15		53		20		53		24		44		69		42		8		35		53		39		28		48		19		19		77		11		18		26		30		45		29		44		56		23		10		6
10		31		58		27		13		22		31		42		46		41		74		11		67		0		81		42		37		19		29		39		25		34		52		14		47		40		61		23		8		29		59		52		42		54		39		25		48		48		10		68		75		53		37		32		38		23		21		44		57		69
85		50		23		54		68		61		60		39		35		48		7		70		14		81		0		39		44		62		52		46		56		47		29		67		34		43		20		58		83		52		22		29		41		27		42		62		33		33		91		13		6		28		44		59		43		58		70		37		24		12
46		11		16		15		29		36		45		8		38		55		32		31		25		42		39		0		41		23		15		53		33		8		10		28		15		54		25		19		44		43		17		36		54		40		7		23		10		6		52		26		33		27		7		46		10		35		35		8		15		27
41		32		39		36		26		17		16		33		9		14		37		30		40		37		44		41		0		34		26		12		12		33		33		25		56		13		24		28		39		8		34		15		13		17		48		52		31		43		47		31		38		16		34		15		51		14		26		33		40		34
23		12		39		8		8		29		38		23		31		48		55		8		48		19		62		23		34		0		10		46		26		15		33		9		28		47		42		6		21		36		40		33		47		35		20		18		29		29		29		49		56		34		18		39		19		28		28		25		38		50
33		6		29		10		16		21		30		13		23		40		45		18		38		29		52		15		26		10		0		38		18		7		23		15		30		39		32		6		31		28		30		23		39		25		22		26		19		19		39		39		46		24		8		31		25		20		20		15		28		40
39		44		51		48		38		17		14		45		15		2		39		42		52		39		46		53		12		46		38		0		20		45		45		37		68		3		28		40		47		10		46		17		7		19		60		64		43		55		45		41		40		26		46		13		63		18		24		45		52		46
29		24		33		28		18		5		12		25		21		22		49		22		42		25		56		33		12		26		18		20		0		25		27		17		48		21		36		20		27		10		34		27		21		29		40		44		23		35		35		43		50		28		26		13		43		2		14		25		32		44
38		3		24		7		21		28		37		8		30		47		40		23		33		34		47		8		33		15		7		45		25		0		18		20		23		46		27		11		36		35		25		28		46		32		15		19		14		14		44		34		41		19		3		38		18		27		27		10		23		35
