50
0		20		4		23		35		30		28		23		36		29		32		29		43		31		18		13		27		25		14		38		29		23		26		19		33		22		38		44		31		41		21		40		35		33		5		15		31		21		29		31		15		29		23		33		25		16		46		21		37		35
20		0		24		19		45		22		48		23		16		39		22		29		33		41		36		33		47		45		34		18		9		37		46		39		13		20		48		64		29		61		37		60		45		43		17		9		39		11		39		23		25		49		13		23		15		26		26		15		57		25
4		24		0		25		33		34		24		25		40		31		34		31		45		29		16		9		23		21		10		42		33		25		22		15		37		26		36		40		33		37		19		36		33		31		7		19		33		23		27		35		15		25		25		35		27		14		50		25		33		37
23		19		25		0		58		35		31		4		35		20		9		10		20		54		41		28		36		36		17		37		28		18		33		30		32		33		61		45		10		42		44		41		58		56		28		22		20		8		52		36		38		30		14		10		4		39		45		28		38		12
35		45		33		58		0		31		27		58		49		64		67		64		78		14		17		30		26		24		41		39		36		58		25		28		34		25		3		43		66		40		16		43		6		12		30		36		66		56		6		32		20		44		58		68		60		19		47		30		48		70
30		22		34		35		31		0		58		35		26		49		44		41		55		19		46		43		57		55		44		8		13		47		56		49		9		8		32		74		43		71		47		70		37		43		27		15		49		33		35		1		19		59		35		45		37		36		18		9		67		47
28		48		24		31		27		58		0		31		64		37		40		37		51		41		12		15		5		5		14		66		57		31		2		9		61		50		30		16		39		13		13		16		27		25		31		43		39		37		23		59		39		17		43		41		33		22		74		49		21		43
23		23		25		4		58		35		31		0		39		16		9		6		20		54		41		28		36		36		17		41		32		14		33		30		36		33		61		41		8		38		44		37		58		56		28		22		16		12		52		36		38		26		18		10		8		39		49		28		34		12
36		16		40		35		49		26		64		39		0		55		30		45		43		45		52		49		63		61		50		20		13		53		62		55		17		24		52		80		45		77		53		76		49		49		33		21		55		27		43		27		29		65		21		33		31		42		10		19		73		33
29		39		31		20		64		49		37		16		55		0		25		10		14		60		47		34		42		42		23		57		48		6		39		36		52		41		67		31		10		30		50		21		64		62		34		34		2		28		58		50		44		20		34		22		24		45		65		40		18		22
32		22		34		9		67		44		40		9		30		25		0		15		13		63		50		37		45		45		26		38		31		23		42		39		35		42		70		50		15		47		53		46		67		65		37		31		25		11		61		45		47		35		9		3		7		48		40		37		43		3
29		29		31		10		64		41		37		6		45		10		15		0		14		60		47		34		42		42		23		47		38		8		39		36		42		39		67		35		2		32		50		31		64		62		34		28		10		18		58		42		44		20		24		12		14		45		55		34		28		12
43		33		45		20		78		55		51		20		43		14		13		14		0		74		61		48		56		56		37		49		42		20		53		50		46		53		81		45		12		44		64		35		78		76		48		42		12		22		72		56		58		34		22		10		18		59		53		48		30		10
31		41		29		54		14		19		41		54		45		60		63		60		74		0		29		26		40		38		37		25		32		54		39		32		28		21		15		57		62		54		30		53		20		26		26		32		62		52		18		18		16		42		54		64		56		19		37		26		50		66
18		36		16		41		17		46		12		41		52		47		50		47		61		29		0		13		11		9		24		54		45		41		10		11		49		38		20		28		49		25		3		26		17		15		19		31		49		39		11		47		27		27		41		51		43		10		62		37		31		53
13		33		9		28		30		43		15		28		49		34		37		34		48		26		13		0		14		12		11		51		42		28		13		6		46		35		33		31		36		28		16		27		30		28		16		28		36		26		24		44		24		16		28		38		30		11		59		34		24		40
27		47		23		36		26		57		5		36		63		42		45		42		56		40		11		14		0		2		19		65		56		36		3		8		60		49		25		17		44		14		10		21		22		20		30		42		44		36		22		58		38		22		42		46		38		21		73		48		26		48
25		45		21		36		24		55		5		36		61		42		45		42		56		38		9		12		2		0		19		63		54		36		3		6		58		47		25		19		44		16		8		21		22		20		28		40		44		34		20		56		36		22		40		46		38		19		71		46		26		48
14		34		10		17		41		44		14		17		50		23		26		23		37		37		24		11		19		19		0		52		43		17		16		13		47		36		44		30		25		27		27		26		41		39		17		29		25		23		35		45		25		15		29		27		19		22		60		35		23		29
38		18		42		37		39		8		66		41		20		57		38		47		49		25		54		51		65		63		52		0		9		55		64		57		5		16		40		82		47		79		55		78		45		51		35		23		57		29		43		7		27		67		29		39		33		44		12		17		75		41
29		9		33		28		36		13		57		32		13		48		31		38		42		32		45		42		56		54		43		9		0		46		55		48		4		11		39		73		38		70		46		69		36		42		26		14		48		20		34		14		18		58		22		32		24		35		17		8		66		34
23		37		25		18		58		47		31		14		53		6		23		8		20		54		41		28		36		36		17		55		46		0		33		30		50		39		61		27		8		24		44		23		58		56		28		32		8		26		52		48		38		14		32		20		22		39		63		38		20		20
26		46		22		33		25		56		2		33		62		39		42		39		53		39		10		13		3		3		16		64		55		33		0		7		59		48		28		18		41		15		11		18		25		23		29		41		41		35		21		57		37		19		41		43		35		20		72		47		23		45
19		39		15		30		28		49		9		30		55		36		39		36		50		32		11		6		8		6		13		57		48		30		7		0		52		41		31		25		38		22		14		21		28		26		22		34		38		28		22		50		30		16		34		40		32		13		65		40		20		42
33		13		37		32		34		9		61		36		17		52		35		42		46		28		49		46		60		58		47		5		4		50		59		52		0		11		35		77		42		74		50		73		40		46		30		18		52		24		38		10		22		62		26		36		28		39		13		12		70		38
22		20		26		33		25		8		50		33		24		41		42		39		53		21		38		35		49		47		36		16		11		39		48		41		11		0		28		66		41		63		39		62		29		35		19		11		41		31		27		9		11		51		33		43		35		28		24		5		59		45
38		48		36		61		3		32		30		61		52		67		70		67		81		15		20		33		25		25		44		40		39		61		28		31		35		28		0		42		69		39		17		46		5		11		33		39		69		59		9		33		23		47		61		71		63		22		48		33		51		73
44		64		40		45		43		74		16		41		80		31		50		35		45		57		28		31		17		19		30		82		73		27		18		25		77		66		42		0		35		3		27		10		37		31		47		59		33		53		39		75		55		15		59		47		49		38		90		65		15		47
31		29		33		10		66		43		39		8		45		10		15		2		12		62		49		36		44		44		25		47		38		8		41		38		42		41		69		35		0		32		52		31		66		64		36		30		10		18		60		44		46		22		24		12		14		47		55		36		28		12
