80
0		39		37		70		85		58		38		48		25		93		23		57		6		67		21		65		35		60		29		50		85		63		52		64		29		74		44		3		95		36		76		21		55		76		59		34		43		17		26		45		45		50		58		35		46		93		31		75		16		72		59		53		15		84		78		74		85		39		34		29		17		68		55		63		12		67		56		21		43		79		77		45		82		84		58		46		89		43		59		17
39		0		74		41		46		19		77		33		28		64		62		18		37		38		32		36		22		31		34		13		46		34		29		35		46		45		11		42		56		69		47		32		44		47		20		63		82		56		55		6		18		11		53		14		37		64		18		36		55		33		30		24		50		45		39		45		56		68		13		38		22		39		26		50		51		38		51		50		62		40		38		6		43		45		29		85		50		82		20		56
37		74		0		65		120		93		11		41		46		68		32		92		43		98		42		44		70		43		40		85		120		88		87		49		64		43		79		36		130		5		49		56		30		51		94		71		16		34		63		80		80		85		21		70		81		58		56		110		21		107		72		70		24		119		113		55		78		76		69		64		52		35		54		98		27		80		23		24		12		114		112		80		117		119		63		13		124		8		94		40
70		41		65		0		55		46		68		24		45		23		65		37		76		33		49		21		63		22		41		54		55		23		70		16		87		22		30		69		65		60		16		73		35		14		29		104		73		67		96		35		59		40		44		55		78		23		39		75		54		42		11		17		55		54		48		10		15		109		54		79		53		30		15		91		60		15		42		49		53		59		47		45		52		56		12		76		59		73		59		73
85		46		120		55		0		27		123		79		74		64		108		28		83		38		78		76		50		77		80		35		8		34		33		71		56		77		41		88		12		115		71		64		90		69		26		69		128		102		71		40		40		35		99		50		39		64		64		34		101		13		48		50		96		11		7		65		56		70		51		56		68		85		66		50		97		40		97		96		108		18		12		40		11		15		57		131		10		128		26		102
58		19		93		46		27		0		96		52		47		69		81		9		56		43		51		49		23		50		53		8		27		39		24		44		41		50		16		61		37		88		52		37		63		52		17		58		101		75		50		13		13		8		72		23		32		69		37		29		74		14		35		29		69		26		20		50		61		63		24		33		41		58		39		45		70		43		70		69		81		21		19		13		24		26		34		104		31		101		13		75
38		77		11		68		123		96		0		44		49		71		21		95		40		101		45		47		73		46		43		88		123		91		90		52		67		48		82		35		133		10		52		59		33		54		97		60		5		23		52		83		83		88		32		73		84		67		59		113		22		110		75		73		27		122		116		58		81		65		72		67		55		42		57		101		26		83		30		27		17		117		115		83		120		122		66		8		127		5		97		29
48		33		41		24		79		52		44		0		23		45		43		51		54		57		27		17		41		12		19		44		79		47		48		16		65		26		38		47		89		36		28		51		11		28		53		82		49		45		74		39		39		44		20		33		56		45		17		69		32		66		31		29		33		78		72		26		37		87		32		57		31		20		13		69		38		39		18		27		29		73		71		39		76		78		22		52		83		49		53		51
25		28		46		45		74		47		49		23		0		68		34		46		31		52		4		40		24		35		6		39		74		42		41		39		42		49		33		24		84		41		51		28		30		51		48		59		54		28		51		34		34		39		33		24		35		68		10		64		27		61		34		28		22		73		67		49		60		64		23		34		8		43		30		52		23		42		31		22		34		68		66		34		71		73		33		57		78		54		48		28
93		64		68		23		64		69		71		45		68		0		88		60		99		30		72		28		86		33		64		77		72		30		93		29		110		25		53		92		76		63		19		96		38		17		52		127		76		90		119		58		82		63		47		78		101		10		62		98		77		61		34		40		78		53		69		19		10		132		77		102		76		33		38		114		83		26		45		72		56		82		52		68		53		79		35		79		74		76		82		96
23		62		32		65		108		81		21		43		34		88		0		80		25		86		30		60		58		55		28		73		108		76		75		59		52		69		67		20		118		31		71		44		50		71		82		39		20		6		37		68		68		73		53		58		69		88		44		98		11		95		60		58		12		107		101		69		80		44		57		52		40		63		50		86		11		68		51		16		38		102		100		68		105		107		53		23		112		26		82		8
57		18		92		37		28		9		95		51		46		60		80		0		55		34		50		48		26		49		52		17		28		30		33		43		50		49		13		60		38		87		43		36		62		43		8		67		100		74		59		12		22		7		71		22		41		60		36		38		73		15		26		22		68		27		21		41		52		72		23		42		40		57		38		54		69		34		69		68		80		22		20		12		25		27		29		103		32		100		22		74
6		37		43		76		83		56		40		54		31		99		25		55		0		73		27		71		33		66		35		48		83		69		50		70		27		80		46		7		93		42		82		19		61		82		57		28		45		19		20		43		43		48		64		33		44		99		37		73		22		70		65		59		21		82		76		80		91		33		32		27		23		74		61		61		16		73		62		27		49		77		75		43		80		82		64		48		87		45		57		19
67		38		98		33		38		43		101		57		52		30		86		34		73		0		56		54		60		55		58		51		46		10		67		49		84		55		27		66		50		93		49		70		68		47		26		101		106		80		93		32		56		37		77		52		75		40		42		72		79		35		26		28		74		27		43		43		20		106		51		76		50		63		44		88		75		18		75		74		86		56		26		42		27		53		35		109		48		106		56		80
21		32		42		49		78		51		45		27		4		72		30		50		27		56		0		44		28		39		8		43		78		46		45		43		38		53		37		20		88		37		55		24		34		55		52		55		50		24		47		38		38		43		37		28		39		72		14		68		23		65		38		32		18		77		71		53		64		60		27		30		10		47		34		56		19		46		35		18		30		72		70		38		75		77		37		53		82		50		52		24
65		36		44		21		76		49		47		17		40		28		60		48		71		54		44		0		58		5		36		49		76		44		65		5		82		9		35		64		86		39		11		68		14		11		50		99		52		62		91		36		54		41		23		50		73		28		34		70		49		63		28		26		50		75		69		11		34		104		49		74		48		9		10		86		55		36		21		44		32		70		68		40		73		75		19		55		80		52		54		68
35		22		70		63		50		23		73		41		24		86		58		26		33		60		28		58		0		53		30		15		50		56		17		57		24		67		33		38		60		65		69		14		48		69		34		41		78		52		33		28		10		23		51		8		15		86		24		40		51		37		52		46		46		49		43		67		78		46		9		16		18		61		48		28		47		60		49		46		58		44		42		18		47		49		51		81		54		78		24		52
60		31		43		22		77		50		46		12		35		33		55		49		66		55		39		5		53		0		31		44		77		45		60		6		77		14		36		59		87		38		16		63		13		16		51		94		51		57		86		37		49		42		22		45		68		33		29		67		44		64		29		27		45		76		70		14		35		99		44		69		43		8		11		81		50		37		20		39		31		71		69		37		74		76		20		54		81		51		51		63
29		34		40		41		80		53		43		19		6		64		28		52		35		58		8		36		30		31		0		45		80		48		47		35		46		45		39		28		90		35		47		32		26		47		54		63		48		26		55		40		40		45		29		30		41		64		16		70		21		67		32		30		16		79		73		45		56		68		29		38		12		39		26		58		19		40		27		16		28		74		72		40		77		79		29		51		84		48		54		32
50		13		85		54		35		8		88		44		39		77		73		17		48		51		43		49		15		44		45		0		35		47		16		48		33		58		24		53		45		80		60		29		55		60		25		50		93		67		42		19		5		14		64		15		24		77		29		25		66		22		43		37		61		34		28		58		69		55		16		25		33		52		39		37		62		51		62		61		73		29		27		9		32		34		42		96		39		93		9		67
85		46		120		55		8		27		123		79		74		72		108		28		83		46		78		76		50		77		80		35		0		42		33		71		56		77		41		88		10		115		71		64		90		69		26		69		128		102		71		40		40		35		99		50		39		72		64		26		101		13		48		50		96		19		7		65		64		70		51		56		68		85		66		42		97		46		97		96		108		10		20		40		19		7		57		131		4		128		26		102
63		34		88		23		34		39		91		47		42		30		76		30		69		10		46		44		56		45		48		47		42		0		63		39		80		45		23		62		46		83		39		66		58		37		22		97		96		70		89		28		52		33		67		48		71		30		32		68		69		31		16		18		64		31		39		33		22		102		47		72		46		53		34		84		65		8		65		64		76		52		24		38		29		49		25		99		44		96		52		70
52		29		87		70		33		24		90		48		41		93		75		33		50		67		45		65		17		60		47		16		33		63		0		64		23		74		40		55		43		82		76		31		57		76		41		36		95		69		38		35		11		30		66		17		8		93		31		23		68		32		59		53		63		40		26		74		85		39		18		23		35		68		55		21		64		67		64		63		75		27		41		25		40		32		58		98		37		95		11		69
64		35		49		16		71		44		52		16		39		29		59		43		70		49		43		5		57		6		35		48		71		39		64		0		81		10		30		63		81		44		12		67		19		12		45		98		57		61		90		31		53		36		28		49		72		29		33		69		48		58		23		21		49		70		64		10		29		103		48		73		47		14		9		85		54		31		26		43		37		65		63		39		68		70		14		60		75		57		53		67
29		46		64		87		56		41		67		65		42		110		52		50		27		84		38		82		24		77		46		33		56		80		23		81		0		91		57		32		66		59		93		14		72		93		58		17		72		46		15		52		28		47		75		32		17		110		48		46		45		49		76		70		40		57		49		91		102		22		33		8		34		85		72		34		41		84		73		40		60		50		58		42		57		55		75		75		60		72		30		46
74		45		43		22		77		50		48		26		49		25		69		49		80		55		53		9		67		14		45		58		77		45		74		10		91		0		36		73		87		38		6		77		19		8		51		108		53		71		100		39		63		44		22		59		82		19		43		79		58		64		29		27		59		76		70		12		35		113		58		83		57		8		19		95		64		37		20		53		31		71		69		49		74		76		20		54		81		51		63		77
44		11		79		30		41		16		82		38		33		53		67		13		46		27		37		35		33		36		39		24		41		23		40		30		57		36		0		47		51		74		36		43		49		36		15		74		87		61		66		5		29		10		58		25		48		53		23		45		60		28		19		13		55		40		34		34		45		79		24		49		27		44		25		61		56		27		56		55		67		35		33		15		38		40		18		90		45		87		29		61
