80
0		42		65		60		63		72		83		54		56		31		82		10		91		71		54		101		67		44		81		21		26		65		67		36		34		48		30		28		47		38		20		7		42		59		40		63		29		21		32		52		43		37		8		60		11		10		69		61		21		49		64		102		42		30		66		36		33		57		36		78		46		31		43		76		62		82		58		61		23		38		34		60		4		4		75		11		14		47		55		20
42		0		23		32		63		30		41		46		44		11		40		52		49		39		26		59		25		30		39		21		22		65		25		36		8		48		30		70		47		38		38		49		42		59		82		21		17		63		32		18		43		37		42		60		45		34		27		19		49		49		22		60		42		12		32		12		75		23		6		78		18		31		31		34		62		40		58		19		41		38		34		48		46		46		75		31		46		19		55		22
65		23		0		39		70		25		18		53		37		34		17		75		26		32		33		36		4		23		16		44		39		58		2		43		31		41		35		93		54		47		61		72		37		58		105		8		36		86		49		13		50		46		65		53		68		57		8		12		72		56		13		37		39		35		25		29		98		16		29		71		25		38		38		11		69		17		65		16		64		45		41		41		69		69		68		54		69		18		56		45
60		32		39		0		31		14		57		14		76		29		32		70		49		71		6		41		43		62		27		39		34		97		41		36		38		80		62		88		41		70		56		67		74		91		100		31		49		81		64		50		31		41		60		92		63		52		31		51		67		49		26		42		74		30		64		24		93		55		34		110		14		33		17		48		30		24		34		23		59		28		28		80		64		64		107		49		64		51		87		40
63		63		70		31		0		45		88		21		107		60		63		53		80		102		37		70		74		93		58		56		41		128		72		27		69		111		93		77		16		101		43		58		105		122		75		62		80		80		95		81		20		26		71		123		52		73		62		82		84		22		57		71		105		51		95		51		66		86		65		141		45		32		32		79		3		55		7		54		40		25		29		111		67		59		138		62		49		82		118		51
72		30		25		14		45		0		43		28		62		41		18		82		35		57		18		29		29		48		13		51		46		83		27		48		38		66		48		100		53		56		68		79		60		77		112		17		43		93		56		36		43		53		72		78		75		64		17		37		79		61		12		30		60		42		50		36		105		41		36		96		26		45		29		34		44		10		46		11		71		40		40		66		76		76		93		61		76		37		73		52
83		41		18		57		88		43		0		71		27		52		25		93		8		14		51		18		16		39		30		62		57		42		16		61		49		47		53		111		72		65		79		90		55		76		123		26		54		104		67		31		68		64		83		45		86		75		26		22		90		74		31		19		57		53		17		47		116		26		47		57		43		56		56		9		87		33		83		34		82		63		59		23		87		87		62		72		87		36		74		63
54		46		53		14		21		28		71		0		90		43		46		64		63		85		20		53		57		76		41		39		28		111		55		30		52		94		76		82		35		84		50		61		88		105		94		45		63		75		78		64		25		35		54		106		57		56		45		65		67		43		40		54		88		34		78		34		87		69		48		124		28		27		15		62		18		38		28		37		53		22		22		94		58		58		121		45		58		65		101		34
56		44		37		76		107		62		27		90		0		47		44		66		35		15		70		45		33		14		49		51		66		21		35		80		38		20		26		84		91		38		64		63		28		49		96		45		27		77		40		26		87		81		56		18		59		48		45		25		63		93		50		46		30		56		12		56		89		21		42		34		62		75		75		28		106		52		102		53		67		82		78		4		60		60		35		45		60		25		47		56
31		11		34		29		60		41		52		43		47		0		51		41		60		42		23		70		36		33		50		10		19		68		36		33		9		51		33		59		44		41		27		38		45		62		71		32		20		52		35		21		40		34		31		63		34		23		38		30		38		46		33		71		45		9		35		9		64		26		5		81		15		28		28		45		59		51		55		30		30		35		31		51		35		35		78		20		35		22		58		11
