50
0		26		55		28		13		39		18		25		24		25		26		24		33		20		18		40		56		13		47		15		34		5		34		33		33		12		34		5		33		31		7		17		50		39		22		26		32		23		1		36		34		20		37		4		24		29		27		40		26		17
26		0		47		40		37		13		40		51		4		33		26		16		11		24		30		32		48		25		39		33		26		31		20		25		7		20		38		31		13		23		19		13		24		19		10		48		32		25		27		28		32		28		29		30		6		47		47		32		6		25
55		47		0		31		42		38		37		42		43		80		29		31		58		35		73		15		3		42		8		40		21		58		67		22		46		67		29		56		34		24		48		38		33		28		57		39		23		32		54		19		23		35		18		57		41		38		38		15		53		72
28		40		31		0		15		53		10		11		38		53		14		26		47		16		46		28		34		15		33		13		20		31		48		27		47		40		6		29		47		25		21		27		64		53		36		8		8		15		27		20		8		12		29		30		38		7		7		24		40		45
13		37		42		15		0		50		5		14		35		38		13		23		44		13		31		27		43		12		34		4		21		16		45		24		44		25		21		14		44		22		18		24		61		50		33		13		19		12		12		23		21		9		26		15		35		16		14		27		37		30
39		13		38		53		50		0		53		64		15		42		39		27		20		37		43		25		39		38		30		46		33		44		29		26		8		29		51		44		6		28		32		26		11		10		19		61		45		38		40		33		45		41		24		43		15		60		60		29		15		34
18		40		37		10		5		53		0		11		38		43		14		26		47		16		36		28		38		15		33		7		20		21		48		27		47		30		16		19		47		25		21		27		64		53		36		8		14		15		17		20		16		12		29		20		38		11		9		24		40		35
25		51		42		11		14		64		11		0		49		50		25		37		58		27		43		39		45		26		44		18		31		28		59		38		58		37		13		26		58		36		32		38		75		64		47		3		19		26		24		31		19		23		40		27		49		4		4		35		51		42
24		4		43		38		35		15		38		49		0		37		24		12		15		22		30		28		44		23		35		31		22		29		24		21		9		24		36		29		9		19		17		11		26		15		14		46		30		23		25		24		30		26		25		28		2		45		45		28		10		29
25		33		80		53		38		42		43		50		37		0		51		49		24		45		13		65		81		38		72		40		59		22		25		58		34		13		59		24		46		56		32		42		49		52		23		51		57		48		26		61		59		45		62		23		39		54		52		65		27		8
26		26		29		14		13		39		14		25		24		51		0		12		33		6		44		14		30		13		21		11		8		29		38		13		33		38		12		27		33		11		19		13		50		39		28		22		6		3		25		10		8		6		15		28		24		21		21		14		26		43
24		16		31		26		23		27		26		37		12		49		12		0		27		10		42		16		32		11		23		19		10		27		36		9		21		36		24		25		21		7		17		7		38		27		26		34		18		11		23		12		18		14		13		26		12		33		33		16		22		41
33		11		58		47		44		20		47		58		15		24		33		27		0		31		37		43		59		32		50		40		37		38		9		36		12		21		45		38		24		34		26		20		27		30		11		55		39		32		34		39		39		35		40		37		17		54		54		43		7		28
20		24		35		16		13		37		16		27		22		45		6		10		31		0		38		20		36		7		27		9		14		23		32		13		31		32		14		21		31		11		13		11		48		37		22		24		12		3		19		16		14		4		17		22		22		23		23		20		24		37
18		30		73		46		31		43		36		43		30		13		44		42		37		38		0		58		74		31		65		33		52		15		38		51		37		16		52		17		39		49		25		35		54		45		26		44		50		41		19		54		52		38		55		16		32		47		45		58		30		9
40		32		15		28		27		25		28		39		28		65		14		16		43		20		58		0		16		27		7		25		8		43		52		7		31		52		26		41		19		9		33		23		36		25		42		36		20		17		39		8		20		20		3		42		26		35		35		4		38		57
56		48		3		34		43		39		38		45		44		81		30		32		59		36		74		16		0		43		9		41		22		59		68		23		47		68		32		57		35		25		49		39		32		29		58		42		26		33		55		20		26		36		19		58		42		41		41		16		54		73
13		25		42		15		12		38		15		26		23		38		13		11		32		7		31		27		43		0		34		8		21		16		33		20		32		25		21		14		32		18		6		12		49		38		21		23		19		10		12		23		21		7		24		15		23		22		22		27		25		30
47		39		8		33		34		30		33		44		35		72		21		23		50		27		65		7		9		34		0		32		13		50		59		14		38		59		31		48		26		16		40		30		31		20		49		41		25		24		46		13		25		27		10		49		33		40		40		9		45		64
15		33		40		13		4		46		7		18		31		40		11		19		40		9		33		25		41		8		32		0		19		18		41		20		40		27		19		16		40		18		14		20		57		46		29		15		17		8		14		21		19		5		22		17		31		14		14		25		33		32
34		26		21		20		21		33		20		31		22		59		8		10		37		14		52		8		22		21		13		19		0		37		46		7		27		46		18		35		27		5		27		17		44		33		36		28		12		11		33		2		12		14		9		36		20		27		27		6		32		51
5		31		58		31		16		44		21		28		29		22		29		27		38		23		15		43		59		16		50		18		37		0		39		36		38		17		37		2		38		34		12		20		55		44		27		29		35		26		4		39		37		23		40		1		29		32		30		43		31		14
34		20		67		48		45		29		48		59		24		25		38		36		9		32		38		52		68		33		59		41		46		39		0		45		21		22		46		39		33		43		27		29		36		39		12		56		44		35		35		48		46		36		49		38		26		55		55		52		14		29
33		25		22		27		24		26		27		38		21		58		13		9		36		13		51		7		23		20		14		20		7		36		45		0		24		45		25		34		20		2		26		16		37		26		35		35		19		12		32		7		19		15		4		35		19		34		34		7		31		50
33		7		46		47		44		8		47		58		9		34		33		21		12		31		37		31		47		32		38		40		27		38		21		24		0		21		45		38		12		22		26		20		17		18		11		55		39		32		34		27		39		35		28		37		9		54		54		31		7		28
12		20		67		40		25		29		30		37		24		13		38		36		21		32		16		52		68		25		59		27		46		17		22		45		21		0		46		17		33		43		19		29		38		39		10		38		44		35		13		48		46		32		49		16		26		41		39		52		14		7
34		38		29		6		21		51		16		13		36		59		12		24		45		14		52		26		32		21		31		19		18		37		46		25		45		46		0		35		45		23		27		25		62		51		36		10		6		13		33		18		6		14		27		36		36		9		9		22		38		51
5		31		56		29		14		44		19		26		29		24		27		25		38		21		17		41		57		14		48		16		35		2		39		34		38		17		35		0		38		32		12		18		55		44		27		27		33		24		4		37		35		21		38		1		29		30		28		41		31		16
33		13		34		47		44		6		47		58		9		46		33		21		24		31		39		19		35		32		26		40		27		38		33		20		12		33		45		38		0		22		26		20		17		6		23		55		39		32		34		27		39		35		18		37		9		54		54		23		19		38
31		23		24		25		22		28		25		36		19		56		11		7		34		11		49		9		25		18		16		18		5		34		43		2		22		43		23		32		22		0		24		14		39		28		33		33		17		10		30		5		17		13		6		33		17		32		32		9		29		48
7		19		48		21		18		32		21		32		17		32		19		17		26		13		25		33		49		6		40		14		27		12		27		26		26		19		27		12		26		24		0		10		43		32		15		29		25		16		8		29		27		13		30		11		17		28		28		33		19		24
17		13		38		27		24		26		27		38		11		42		13		7		20		11		35		23		39		12		30		20		17		20		29		16		20		29		25		18		20		14		10		0		37		26		19		35		19		12		16		19		19		15		20		19		11		34		34		23		15		34
50		24		33		64		61		11		64		75		26		49		50		38		27		48		54		36		32		49		31		57		44		55		36		37		17		38		62		55		17		39		43		37		0		11		28		72		56		49		51		44		56		52		35		54		26		71		71		40		24		45
39		19		28		53		50		10		53		64		15		52		39		27		30		37		45		25		29		38		20		46		33		44		39		26		18		39		51		44		6		28		32		26		11		0		29		61		45		38		40		33		45		41		24		43		15		60		60		29		25		44
22		10		57		36		33		19		36		47		14		23		28		26		11		22		26		42		58		21		49		29		36		27		12		35		11		10		36		27		23		33		15		19		28		29		0		44		34		25		23		38		36		24		39		26		16		43		43		42		4		17
26		48		39		8		13		61		8		3		46		51		22		34		55		24		44		36		42		23		41		15		28		29		56		35		55		38		10		27		55		33		29		35		72		61		44		0		16		23		25		28		16		20		37		28		46		3		1		32		48		43
32		32		23		8		19		45		14		19		30		57		6		18		39		12		50		20		26		19		25		17		12		35		44		19		39		44		6		33		39		17		25		19		56		45		34		16		0		9		31		12		2		12		21		34		30		15		15		16		32		49
23		25		32		15		12		38		15		26		23		48		3		11		32		3		41		17		33		10		24		8		11		26		35		12		32		35		13		24		32		10		16		12		49		38		25		23		9		0		22		13		11		3		14		25		23		22		22		17		25		40
1		27		54		27		12		40		17		24		25		26		25		23		34		19		19		39		55		12		46		14		33		4		35		32		34		13		33		4		34		30		8		16		51		40		23		25		31		22		0		35		33		19		36		3		25		28		26		39		27		18
36		28		19		20		23		33		20		31		24		61		10		12		39		16		54		8		20		23		13		21		2		39		48		7		27		48		18		37		27		5		29		19		44		33		38		28		12		13		35		0		12		16		9		38		22		27		27		4		34		53
34		32		23		8		21		45		16		19		30		59		8		18		39		14		52		20		26		21		25		19		12		37		46		19		39		46		6		35		39		17		27		19		56		45		36		16		2		11		33		12		0		14		21		36		30		15		15		16		32		51
20		28		35		12		9		41		12		23		26		45		6		14		35		4		38		20		36		7		27		5		14		23		36		15		35		32		14		21		35		13		13		15		52		41		24		20		12		3		19		16		14		0		17		22		26		19		19		20		28		37
37		29		18		29		26		24		29		40		25		62		15		13		40		17		55		3		19		24		10		22		9		40		49		4		28		49		27		38		18		6		30		20		35		24		39		37		21		14		36		9		21		17		0		39		23		36		36		5		35		54
4		30		57		30		15		43		20		27		28		23		28		26		37		22		16		42		58		15		49		17		36		1		38		35		37		16		36		1		37		33		11		19		54		43		26		28		34		25		3		38		36		22		39		0		28		31		29		42		30		15
