50
0		31		51		21		39		39		35		12		46		31		10		7		6		35		14		48		31		30		13		21		11		51		42		42		28		30		32		45		33		26		48		33		56		24		36		43		15		25		25		5		22		14		33		32		31		26		70		16		48		1
31		0		72		24		60		50		26		19		45		12		31		32		27		30		35		69		52		7		22		46		20		72		39		63		13		9		1		36		18		5		69		54		77		45		23		64		36		46		46		36		35		35		54		37		52		47		39		15		35		30
51		72		0		48		12		22		46		63		27		82		41		58		45		42		37		13		20		65		64		36		58		12		33		17		79		81		73		36		54		71		3		24		5		35		49		8		36		26		26		50		37		37		18		35		22		25		49		59		37		50
21		24		48		0		36		26		14		15		25		34		15		22		15		14		19		45		28		17		16		36		10		48		21		39		31		33		25		24		12		23		45		30		53		35		15		40		12		22		26		26		11		15		30		13		28		23		49		11		27		20
39		60		12		36		0		10		34		51		15		70		29		46		33		30		31		9		8		53		52		48		46		12		21		29		67		69		61		24		42		59		9		36		17		47		37		10		24		14		38		38		25		27		30		23		34		15		37		47		25		38
39		50		22		26		10		0		24		41		7		60		33		40		33		20		37		19		14		43		42		54		36		22		11		35		57		59		51		14		32		49		19		42		27		53		27		16		26		14		44		44		17		33		36		13		40		21		31		37		15		38
35		26		46		14		34		24		0		23		19		36		29		36		29		4		33		43		26		19		26		50		24		46		13		37		33		35		27		10		8		25		43		38		51		49		3		38		22		20		40		40		13		29		32		11		36		21		35		19		13		34
12		19		63		15		51		41		23		0		36		19		22		13		18		23		26		60		43		18		3		33		5		63		30		54		16		18		20		33		21		14		60		45		68		36		24		55		27		37		37		17		26		26		45		28		43		38		58		4		36		13
46		45		27		25		15		7		19		36		0		55		40		47		40		15		44		24		21		38		37		61		35		27		6		42		52		54		46		9		27		44		24		49		32		60		22		23		33		21		51		51		24		40		43		14		47		28		24		32		10		45
31		12		82		34		70		60		36		19		55		0		41		24		37		40		45		79		62		17		18		52		24		82		49		73		3		5		13		46		28		11		79		64		87		55		33		74		46		56		56		32		45		45		64		47		62		57		51		23		45		32
10		31		41		15		29		33		29		22		40		41		0		17		4		29		4		38		21		24		23		21		17		41		36		32		38		40		32		39		27		30		38		23		46		20		30		33		7		19		15		11		16		4		23		26		21		16		64		18		42		9
7		32		58		22		46		40		36		13		47		24		17		0		13		36		21		55		38		31		10		28		12		58		43		49		21		25		33		46		34		27		55		40		63		31		37		50		22		32		32		8		23		21		40		33		38		33		71		17		49		8
6		27		45		15		33		33		29		18		40		37		4		13		0		29		8		42		25		24		19		21		13		45		36		36		34		36		28		39		27		26		42		27		50		20		30		37		9		19		19		11		16		8		27		26		25		20		64		14		42		5
35		30		42		14		30		20		4		23		15		40		29		36		29		0		33		39		22		23		26		50		24		42		9		33		37		39		31		10		12		29		39		38		47		49		7		34		22		16		40		40		13		29		32		7		36		17		35		19		13		34
14		35		37		19		31		37		33		26		44		45		4		21		8		33		0		34		23		28		27		17		21		37		40		28		42		44		36		43		31		34		34		19		42		16		34		29		11		23		11		13		20		4		19		30		17		16		68		22		46		13
