50
0		26		16		51		31		14		48		34		22		13		15		16		6		36		39		32		22		10		20		40		11		10		27		49		43		16		22		41		24		23		34		15		35		12		7		11		23		29		18		29		34		34		35		35		8		41		18		31		53		36
26		0		42		49		47		22		46		44		24		39		41		30		30		24		65		30		48		16		24		40		19		22		53		47		17		10		36		67		4		49		32		41		41		16		31		31		49		55		44		55		36		34		43		9		22		39		8		29		51		52
16		42		0		49		29		20		46		32		24		15		9		18		12		52		23		48		6		26		18		38		23		20		11		47		59		32		20		25		40		7		32		13		33		26		11		13		7		13		4		25		36		32		33		51		20		39		34		29		51		34
51		49		49		0		24		65		3		21		73		64		40		67		45		33		42		29		53		53		31		17		40		61		54		10		40		43		29		44		53		56		17		36		18		63		44		62		52		50		53		32		85		17		20		48		43		10		51		20		4		29
31		47		29		24		0		45		21		3		53		44		20		47		25		57		18		53		33		33		23		9		28		41		34		18		64		37		11		20		45		36		15		16		6		43		24		42		32		30		33		8		65		13		4		56		25		20		39		30		28		5
14		22		20		65		45		0		62		48		8		17		25		8		20		40		43		46		26		12		34		54		25		4		31		63		39		22		36		45		20		27		48		29		49		6		21		9		27		33		22		41		20		48		49		31		22		55		14		45		67		50
48		46		46		3		21		62		0		18		70		61		37		64		42		36		39		32		50		50		28		14		37		58		51		7		43		40		26		41		50		53		14		33		15		60		41		59		49		47		50		29		82		14		17		45		40		7		48		17		7		26
34		44		32		21		3		48		18		0		56		47		23		50		28		54		21		50		36		36		20		6		25		44		37		15		61		34		12		23		42		39		12		19		3		46		27		45		35		33		36		11		68		10		1		53		26		17		36		27		25		8
22		24		24		73		53		8		70		56		0		17		33		8		28		48		43		54		26		20		42		62		33		12		31		71		39		30		44		45		20		27		56		37		57		10		29		11		27		33		22		49		12		56		57		31		30		63		22		53		75		58
13		39		15		64		44		17		61		47		17		0		24		9		19		49		26		45		11		23		33		53		24		17		14		62		56		29		35		32		37		10		47		28		48		23		20		8		12		16		11		40		21		47		48		48		21		54		31		44		66		49
15		41		9		40		20		25		37		23		33		24		0		27		11		51		24		47		13		25		17		29		22		21		14		38		58		31		11		26		39		16		23		4		24		25		10		22		12		14		13		16		45		23		24		50		19		30		33		24		42		25
16		30		18		67		47		8		64		50		8		9		27		0		22		42		35		48		18		14		36		56		27		8		23		65		47		24		38		37		28		19		50		31		51		14		23		5		19		25		14		43		18		50		51		39		24		57		22		47		69		52
6		30		12		45		25		20		42		28		28		19		11		22		0		40		35		36		18		14		14		34		11		16		23		43		47		20		16		37		28		19		28		11		29		18		1		17		19		25		14		25		40		28		29		39		8		35		22		25		47		30
36		24		52		33		57		40		36		54		48		49		51		42		40		0		75		6		58		28		34		50		29		36		63		43		13		20		46		77		28		59		42		51		51		38		41		41		59		65		54		65		60		44		53		23		32		37		26		27		29		62
39		65		23		42		18		43		39		21		43		26		24		35		35		75		0		71		17		49		41		27		46		43		16		36		82		55		29		6		63		18		33		24		24		49		34		34		16		12		21		14		47		31		22		74		43		38		57		48		46		23
32		30		48		29		53		46		32		50		54		45		47		48		36		6		71		0		54		34		30		46		25		42		59		39		19		24		42		73		34		55		38		47		47		44		37		43		55		61		50		61		66		40		49		29		28		33		32		23		25		58
22		48		6		53		33		26		50		36		26		11		13		18		18		58		17		54		0		32		24		42		29		26		5		51		65		38		24		21		46		3		36		17		37		32		17		17		1		7		4		29		32		36		37		57		26		43		40		33		55		38
10		16		26		53		33		12		50		36		20		23		25		14		14		28		49		34		32		0		22		42		13		8		37		51		33		10		24		51		14		33		36		25		37		10		15		15		33		39		28		39		32		36		37		25		10		43		8		33		55		38
20		24		18		31		23		34		28		20		42		33		17		36		14		34		41		30		24		22		0		20		9		30		29		29		41		14		12		43		22		25		14		17		17		32		13		31		25		31		22		31		54		14		19		33		12		21		20		11		33		28
40		40		38		17		9		54		14		6		62		53		29		56		34		50		27		46		42		42		20		0		29		50		43		9		57		32		18		27		42		45		8		25		5		52		33		51		41		39		42		15		74		6		5		49		32		13		40		23		21		12
