50
0		40		45		17		27		3		30		37		54		7		69		58		24		25		65		31		11		44		7		45		20		47		40		15		28		38		25		13		25		18		52		31		68		39		31		66		26		31		48		10		31		62		33		7		35		12		25		17		52		43
40		0		25		23		13		43		42		47		14		47		29		18		16		19		25		51		29		8		43		25		26		13		20		35		12		58		35		33		45		22		12		37		28		39		9		26		24		15		26		38		15		22		11		47		15		30		15		27		16		3
45		25		0		28		18		48		17		22		31		52		24		13		23		30		20		26		34		33		48		50		31		12		45		36		21		33		20		38		34		27		21		42		23		14		32		21		19		14		3		43		36		17		36		52		40		35		20		28		9		24
17		23		28		0		10		20		35		40		37		24		52		41		7		12		48		44		16		27		20		32		7		30		27		28		11		51		28		26		38		11		35		18		51		32		14		49		17		14		31		15		18		45		18		24		22		7		8		20		35		26
27		13		18		10		0		30		31		36		27		34		42		31		9		16		38		40		16		19		30		36		13		20		31		24		7		47		24		22		34		9		25		24		41		28		18		39		13		4		21		25		22		35		22		34		26		17		4		16		25		16
3		43		48		20		30		0		33		40		57		4		72		61		27		24		68		32		14		47		6		44		19		50		39		16		31		39		28		14		26		21		55		30		71		42		34		69		29		34		51		9		30		65		36		4		38		13		28		20		55		46
30		42		17		35		31		33		0		7		48		37		39		30		40		47		35		11		19		50		33		67		42		29		62		21		38		16		7		23		19		24		38		53		38		9		49		36		18		27		18		32		53		32		53		37		57		34		27		15		26		41
37		47		22		40		36		40		7		0		53		44		36		35		45		52		40		18		26		55		40		72		47		34		67		28		43		13		12		30		26		29		43		58		31		8		54		31		23		32		21		37		58		29		58		44		62		39		32		20		31		46
54		14		31		37		27		57		48		53		0		61		17		18		30		33		13		57		43		10		57		23		40		19		18		45		26		64		41		47		51		36		10		51		28		45		23		22		30		23		32		52		29		24		21		61		19		44		29		37		22		11
7		47		52		24		34		4		37		44		61		0		76		65		31		28		72		34		18		51		4		42		21		54		43		18		35		41		32		16		28		25		59		28		75		46		38		73		33		38		55		9		32		69		40		4		42		17		32		24		59		50
69		29		24		52		42		72		39		36		17		76		0		11		45		48		4		50		58		25		72		38		55		22		33		60		41		47		44		62		58		51		17		66		11		30		38		5		43		38		21		67		44		7		36		76		34		59		44		52		17		26
58		18		13		41		31		61		30		35		18		65		11		0		34		37		7		39		47		20		61		37		44		11		32		49		30		46		33		51		47		40		8		55		10		27		27		8		32		27		14		56		33		6		25		65		27		48		33		41		6		15
24		16		23		7		9		27		40		45		30		31		45		34		0		7		41		49		21		20		27		27		10		23		22		33		4		56		33		31		43		16		28		21		44		37		9		42		22		13		24		22		13		38		13		31		17		14		13		25		28		19
25		19		30		12		16		24		47		52		33		28		48		37		7		0		44		56		28		23		24		20		7		26		15		40		9		63		40		38		50		23		31		18		47		44		10		45		29		20		31		19		6		41		12		28		14		13		20		32		31		22
65		25		20		48		38		68		35		40		13		72		4		7		41		44		0		46		54		21		68		34		51		18		29		56		37		51		40		58		54		47		13		62		15		32		34		9		39		34		19		63		40		11		32		72		30		55		40		48		13		22
31		51		26		44		40		32		11		18		57		34		50		39		49		56		46		0		28		59		38		76		51		38		71		16		47		7		16		18		8		33		47		62		49		20		58		47		27		36		29		41		62		43		62		30		66		43		36		24		35		50
11		29		34		16		16		14		19		26		43		18		58		47		21		28		54		28		0		33		14		48		23		36		43		12		19		35		14		10		22		7		41		34		57		28		30		55		15		20		37		13		34		51		34		18		38		15		14		6		41		32
44		8		33		27		19		47		50		55		10		51		25		20		20		23		21		59		33		0		47		17		30		21		12		43		16		66		43		41		53		26		12		41		30		47		13		24		32		23		34		42		19		26		11		51		9		34		23		35		24		9
7		43		48		20		30		6		33		40		57		4		72		61		27		24		68		38		14		47		0		38		17		50		39		22		31		45		28		20		32		21		55		24		71		42		34		69		29		34		51		5		28		65		36		8		38		13		28		20		55		46
45		25		50		32		36		44		67		72		23		42		38		37		27		20		34		76		48		17		38		0		25		38		5		60		29		83		60		58		70		43		29		28		47		64		18		41		49		40		51		35		14		43		14		46		10		33		40		52		41		26
20		26		31		7		13		19		42		47		40		21		55		44		10		7		51		51		23		30		17		25		0		33		22		35		14		58		35		33		45		18		38		11		54		39		17		52		24		17		34		12		11		48		19		21		21		8		15		27		38		29
47		13		12		30		20		50		29		34		19		54		22		11		23		26		18		38		36		21		50		38		33		0		33		38		19		45		22		40		36		29		9		44		21		26		20		19		21		16		13		45		24		15		24		54		28		37		22		30		5		12
40		20		45		27		31		39		62		67		18		43		33		32		22		15		29		71		43		12		39		5		22		33		0		55		24		78		55		53		65		38		24		33		42		59		13		36		44		35		46		34		11		38		9		43		5		28		35		47		36		21
15		35		36		28		24		16		21		28		45		18		60		49		33		40		56		16		12		43		22		60		35		38		55		0		31		23		16		2		10		17		43		46		59		30		42		57		17		22		39		25		46		53		46		16		50		27		20		8		43		34
28		12		21		11		7		31		38		43		26		35		41		30		4		9		37		47		19		16		31		29		14		19		24		31		0		54		31		29		41		14		24		25		40		35		11		38		20		11		22		26		15		34		15		35		19		18		11		23		24		15
38		58		33		51		47		39		16		13		64		41		47		46		56		63		51		7		35		66		45		83		58		45		78		23		54		0		23		25		13		40		54		69		44		19		65		42		34		43		32		48		69		40		69		37		73		50		43		31		42		57
25		35		20		28		24		28		7		12		41		32		44		33		33		40		40		16		14		43		28		60		35		22		55		16		31		23		0		18		14		17		31		46		43		14		42		41		11		20		23		25		46		37		46		32		50		27		20		8		27		34
13		33		38		26		22		14		23		30		47		16		62		51		31		38		58		18		10		41		20		58		33		40		53		2		29		25		18		0		12		15		45		44		61		32		40		59		19		24		41		23		44		55		44		14		48		25		18		10		45		36
25		45		34		38		34		26		19		26		51		28		58		47		43		50		54		8		22		53		32		70		45		36		65		10		41		13		14		12		0		27		41		56		57		28		52		55		21		30		37		35		56		51		56		24		60		37		30		18		41		44
18		22		27		11		9		21		24		29		36		25		51		40		16		23		47		33		7		26		21		43		18		29		38		17		14		40		17		15		27		0		34		29		50		21		25		48		8		13		30		16		29		44		29		25		33		10		7		9		34		25
52		12		21		35		25		55		38		43		10		59		17		8		28		31		13		47		41		12		55		29		38		9		24		43		24		54		31		45		41		34		0		49		18		35		21		14		26		21		22		50		27		14		19		59		19		42		27		35		12		9
31		37		42		18		24		30		53		58		51		28		66		55		21		18		62		62		34		41		24		28		11		44		33		46		25		69		46		44		56		29		49		0		65		50		28		63		35		28		45		21		22		59		30		32		32		19		26		38		49		40
68		28		23		51		41		71		38		31		28		75		11		10		44		47		15		49		57		30		71		47		54		21		42		59		40		44		43		61		57		50		18		65		0		29		37		6		42		37		20		66		43		6		35		75		37		58		43		51		16		25
39		39		14		32		28		42		9		8		45		46		30		27		37		44		32		20		28		47		42		64		39		26		59		30		35		19		14		32		28		21		35		50		29		0		46		27		15		24		13		37		50		23		50		46		54		31		24		22		23		38
31		9		32		14		18		34		49		54		23		38		38		27		9		10		34		58		30		13		34		18		17		20		13		42		11		65		42		40		52		25		21		28		37		46		0		35		31		22		33		29		6		31		4		38		8		21		22		34		23		12
66		26		21		49		39		69		36		31		22		73		5		8		42		45		9		47		55		24		69		41		52		19		36		57		38		42		41		59		55		48		14		63		6		27		35		0		40		35		18		64		41		4		33		73		31		56		41		49		14		23
26		24		19		17		13		29		18		23		30		33		43		32		22		29		39		27		15		32		29		49		24		21		44		17		20		34		11		19		21		8		26		35		42		15		31		40		0		9		22		24		35		36		35		33		39		16		9		9		26		23
