70
0		15		51		17		33		39		55		60		71		41		72		74		79		58		32		59		12		65		51		47		25		64		19		46		69		38		16		4		23		53		6		3		97		44		44		67		30		52		77		44		19		41		34		34		80		39		89		22		58		6		89		42		52		15		42		51		58		72		82		39		53		5		60		83		43		12		57		61		51		47
15		0		62		28		44		40		66		71		82		56		83		85		90		69		43		56		11		76		66		58		14		79		34		57		80		49		27		11		38		64		17		16		108		55		31		78		37		63		88		55		30		42		45		49		91		50		100		27		69		9		100		53		67		30		57		62		69		83		93		54		64		20		71		94		54		27		68		72		62		58
51		62		0		34		18		32		10		49		30		48		23		23		28		49		23		52		51		34		58		4		48		71		46		19		40		19		35		55		42		10		45		48		46		19		37		16		25		31		26		37		32		34		17		41		29		12		38		35		7		55		38		19		59		60		49		38		43		35		31		46		20		46		11		32		32		57		18		10		52		16
17		28		34		0		16		46		38		43		54		34		55		57		62		41		37		66		19		48		44		30		32		57		12		33		52		21		3		21		16		36		11		14		80		27		51		50		37		45		60		51		4		48		17		27		63		24		72		29		41		21		72		33		45		26		35		52		57		55		65		32		36		12		43		66		46		23		40		44		38		30
33		44		18		16		0		48		26		33		38		32		39		41		46		33		39		68		33		50		42		14		34		55		28		35		36		5		17		37		24		20		27		30		64		11		53		34		39		47		44		53		14		50		17		25		47		26		56		31		25		37		56		35		43		42		33		54		59		39		49		30		20		28		27		50		48		39		34		28		36		14
39		40		32		46		48		0		26		81		62		80		43		45		50		81		9		20		29		36		90		34		26		103		58		17		72		51		49		35		62		42		39		40		68		51		9		38		9		23		48		15		42		2		31		73		51		22		60		17		39		33		60		13		91		54		81		22		29		67		53		78		52		44		43		54		14		51		28		38		84		48
55		66		10		38		26		26		0		59		40		58		17		19		24		59		23		42		55		24		68		12		52		81		50		9		50		29		39		59		46		20		49		52		42		29		35		12		29		21		22		27		36		24		21		51		25		16		34		39		17		59		34		13		69		64		59		28		33		45		27		56		30		50		21		28		22		61		8		16		62		26
60		71		49		43		33		81		59		0		19		25		72		64		47		2		72		101		60		83		33		47		67		26		55		68		9		30		44		64		51		39		54		57		45		30		86		63		72		80		71		86		41		83		50		48		48		59		53		64		42		64		57		68		32		69		34		87		92		14		68		35		29		55		38		35		81		66		67		43		9		33
71		82		30		54		38		62		40		19		0		36		53		45		28		19		53		82		71		64		44		28		68		41		66		49		10		33		55		75		62		20		65		68		26		27		67		44		53		61		52		67		52		64		37		59		29		40		34		55		23		75		38		49		43		80		45		68		73		5		49		46		18		66		19		16		62		77		48		24		22		24
41		56		48		34		32		80		58		25		36		0		71		63		46		23		71		100		53		82		10		46		66		23		30		67		34		29		31		45		26		38		41		40		62		29		85		62		71		79		70		85		38		82		49		23		47		58		54		63		41		47		56		67		11		44		9		86		91		37		67		10		28		36		37		48		80		41		66		42		16		32
