70
0		35		46		75		71		44		87		41		92		98		46		36		39		47		32		30		48		36		35		56		52		103		53		63		25		89		34		14		66		47		80		32		98		29		33		45		65		64		44		9		102		89		34		81		68		69		26		42		40		84		69		77		50		44		46		22		36		42		39		70		49		69		50		70		15		55		65		78		54		43
35		0		63		76		76		57		54		6		109		63		63		71		66		64		55		41		41		53		16		27		43		120		52		52		42		64		9		21		31		64		97		37		115		6		50		62		82		59		61		36		119		66		51		98		85		86		21		43		57		49		34		50		67		19		11		13		21		59		56		55		66		58		67		35		32		72		78		95		71		42
46		63		0		65		61		34		77		57		46		88		4		46		41		7		30		22		38		10		47		46		42		57		43		53		21		79		54		60		56		15		34		26		52		67		17		5		35		54		8		37		56		79		12		35		22		23		42		32		24		74		59		67		12		44		52		58		42		20		7		60		13		59		20		60		31		25		55		32		8		33
75		76		65		0		4		31		22		70		57		23		69		111		106		72		95		45		35		73		60		49		33		44		24		24		62		14		67		73		45		50		47		43		39		80		48		60		30		17		73		76		45		14		63		46		67		54		55		33		89		35		50		26		77		57		65		71		55		85		72		21		78		18		85		51		70		40		10		51		61		34
71		76		61		4		0		27		22		70		53		27		65		107		102		68		91		41		35		69		60		49		33		44		24		24		58		18		67		73		45		46		43		39		39		80		44		56		26		17		69		72		43		18		59		42		63		50		55		33		85		35		50		26		73		57		65		71		55		81		68		21		74		18		81		51		66		36		6		47		57		34
44		57		34		31		27		0		43		51		52		54		38		80		75		41		64		16		16		42		41		30		14		63		9		19		31		45		48		54		26		19		40		20		58		61		17		29		25		20		42		45		62		45		32		41		36		29		36		14		58		40		31		33		46		38		46		52		36		54		41		26		47		25		54		32		39		15		21		38		30		15
87		54		77		22		22		43		0		48		69		11		81		123		118		84		107		57		39		85		52		31		35		66		34		24		74		10		53		73		23		62		59		55		61		58		60		72		42		23		85		88		65		12		75		58		79		66		61		45		101		13		28		10		89		43		43		65		51		97		84		17		90		18		97		29		82		52		24		63		73		44
41		6		57		70		70		51		48		0		103		57		57		77		72		58		61		35		35		47		10		21		37		114		46		46		36		58		7		27		25		58		91		31		109		12		44		56		76		53		55		42		113		60		45		92		79		80		15		37		55		43		28		44		61		13		5		19		15		53		50		49		60		52		61		29		36		66		72		89		65		36
92		109		46		57		53		52		69		103		0		80		46		56		53		45		60		68		68		56		93		82		66		17		57		57		67		71		100		106		78		45		12		72		22		113		59		47		27		50		48		83		12		71		58		11		24		23		88		66		52		68		83		59		42		90		98		104		88		50		53		54		43		51		42		84		77		37		47		14		38		67
98		63		88		23		27		54		11		57		80		0		92		134		129		95		118		68		50		96		63		42		46		65		45		35		85		9		64		84		32		73		70		66		60		69		71		83		53		34		96		99		68		11		86		69		90		77		72		56		112		14		29		21		100		54		52		76		62		108		95		28		101		29		108		30		93		63		33		74		84		55
46		63		4		69		65		38		81		57		46		92		0		42		37		3		26		24		42		10		47		50		46		57		47		57		21		83		54		60		60		19		34		26		52		67		21		9		39		58		4		37		56		83		12		35		22		23		42		36		20		78		63		71		8		44		52		58		42		16		7		64		9		63		16		64		31		29		59		32		8		37
36		71		46		111		107		80		123		77		56		134		42		0		5		39		16		66		84		38		71		92		88		71		89		99		49		125		70		50		102		61		64		68		76		65		63		51		81		100		38		35		66		125		48		65		44		57		62		78		22		120		105		113		34		80		82		58		72		26		39		106		33		105		26		106		41		71		101		60		50		79
39		66		41		106		102		75		118		72		53		129		37		5		0		34		11		61		79		33		66		87		83		66		84		94		44		120		65		53		97		56		59		63		71		60		58		46		76		95		33		30		63		120		43		60		39		52		57		73		17		115		100		108		29		75		77		53		67		21		34		101		28		100		21		101		36		66		96		55		45		74
47		64		7		72		68		41		84		58		45		95		3		39		34		0		23		27		45		11		48		53		49		56		50		60		22		86		55		61		63		22		33		29		51		68		24		12		42		61		3		38		55		86		13		34		21		22		43		39		17		81		66		74		5		45		53		59		43		13		8		67		6		66		13		67		32		32		62		31		11		40
32		55		30		95		91		64		107		61		60		118		26		16		11		23		0		50		68		22		55		76		72		71		73		83		33		109		54		46		86		45		48		52		66		53		47		35		65		84		22		23		70		109		32		49		36		41		46		62		8		104		89		97		18		64		66		44		56		10		23		90		17		89		18		90		25		55		85		46		34		63
30		41		22		45		41		16		57		35		68		68		24		66		61		27		50		0		18		28		25		26		22		79		23		33		17		59		32		38		36		23		56		4		74		45		9		21		41		34		28		31		78		59		18		57		44		45		20		12		44		54		39		47		32		22		30		36		20		40		27		40		33		39		40		40		25		31		37		54		30		13
48		41		38		35		35		16		39		35		68		50		42		84		79		45		68		18		0		46		25		14		4		79		11		15		35		41		32		38		18		23		56		16		74		45		21		33		41		18		46		49		78		41		36		57		44		45		22		6		62		36		21		29		50		22		30		36		20		58		45		22		51		21		58		22		43		31		37		54		34		5
36		53		10		73		69		42		85		47		56		96		10		38		33		11		22		28		46		0		37		54		50		67		51		61		11		87		44		50		64		23		44		30		62		57		25		13		43		62		8		27		66		87		10		45		32		33		32		40		16		82		67		75		14		42		44		48		34		12		3		68		13		67		14		68		21		33		63		42		18		41
35		16		47		60		60		41		52		10		93		63		47		71		66		48		55		25		25		37		0		21		27		104		36		36		26		54		7		21		31		48		81		21		99		20		34		46		66		43		45		36		103		54		35		82		69		70		9		27		49		49		34		42		51		9		11		13		5		45		40		39		50		42		51		35		30		56		62		79		55		26
56		27		46		49		49		30		31		21		82		42		50		92		87		53		76		26		14		54		21		0		16		93		25		25		43		37		22		42		10		37		70		24		88		31		29		41		55		32		54		57		92		39		44		71		58		59		30		16		70		28		13		23		58		12		16		34		20		66		53		28		59		31		66		14		51		45		51		68		44		15
52		43		42		33		33		14		35		37		66		46		46		88		83		49		72		22		4		50		27		16		0		77		9		11		39		37		34		40		14		27		54		20		72		47		25		37		39		16		50		53		76		37		40		55		44		43		26		10		66		32		17		25		54		24		32		38		22		62		49		18		55		17		62		18		47		29		35		52		38		9
103		120		57		44		44		63		66		114		17		65		57		71		66		56		71		79		79		67		104		93		77		0		68		68		78		56		111		117		89		56		23		83		5		124		70		58		38		61		59		94		5		54		69		22		35		34		99		77		63		79		94		70		53		101		109		115		99		61		64		65		54		62		53		95		88		48		42		25		49		78
53		52		43		24		24		9		34		46		57		45		47		89		84		50		73		23		11		51		36		25		9		68		0		10		40		36		43		49		21		28		45		21		63		56		26		38		30		11		51		54		67		36		41		46		45		34		31		11		67		31		26		24		55		33		41		47		31		63		50		17		56		16		63		27		48		20		26		43		39		10
63		52		53		24		24		19		24		46		57		35		57		99		94		60		83		33		15		61		36		25		11		68		10		0		50		26		43		49		21		38		45		31		63		56		36		48		30		7		61		64		67		26		51		46		55		42		37		21		77		21		26		14		65		33		41		47		31		73		60		7		66		6		73		27		58		28		26		43		49		20
25		42		21		62		58		31		74		36		67		85		21		49		44		22		33		17		35		11		26		43		39		78		40		50		0		76		33		39		53		22		55		19		73		46		14		20		40		51		19		16		77		76		9		56		43		44		21		29		27		71		56		64		25		31		33		37		23		23		14		57		24		56		25		57		10		30		52		53		29		30
89		64		79		14		18		45		10		58		71		9		83		125		120		86		109		59		41		87		54		37		37		56		36		26		76		0		55		75		33		64		61		57		51		68		62		74		44		25		87		90		59		2		77		60		81		68		63		47		103		23		38		14		91		45		53		67		53		99		86		19		92		20		99		39		84		54		24		65		75		46
34		9		54		67		67		48		53		7		100		64		54		70		65		55		54		32		32		44		7		22		34		111		43		43		33		55		0		20		32		55		88		28		106		13		41		53		73		50		52		35		110		57		42		89		76		77		12		34		48		50		35		43		58		10		12		12		12		50		47		46		57		49		58		36		29		63		69		86		62		33
14		21		60		73		73		54		73		27		106		84		60		50		53		61		46		38		38		50		21		42		40		117		49		49		39		75		20		0		52		61		94		34		112		15		47		59		79		56		58		23		116		75		48		95		82		83		18		40		54		70		55		63		64		30		32		8		22		56		53		56		63		55		64		56		29		69		75		92		68		39
66		31		56		45		45		26		23		25		78		32		60		102		97		63		86		36		18		64		31		10		14		89		21		21		53		33		32		52		0		41		66		34		84		37		39		51		51		28		64		67		88		35		54		67		58		55		40		24		80		18		5		19		68		22		20		44		30		76		63		24		69		27		76		6		61		41		47		64		52		23
47		64		15		50		46		19		62		58		45		73		19		61		56		22		45		23		23		23		48		37		27		56		28		38		22		64		55		61		41		0		33		27		51		68		14		10		20		39		23		38		55		64		13		34		21		22		43		21		39		59		44		52		27		45		53		59		43		35		22		45		28		44		35		45		32		10		40		31		11		22
80		97		34		47		43		40		59		91		12		70		34		64		59		33		48		56		56		44		81		70		54		23		45		45		55		61		88		94		66		33		0		60		18		101		47		35		17		38		36		71		22		61		46		1		20		11		76		54		42		56		71		49		30		78		86		92		76		38		41		42		31		41		38		72		65		25		37		4		26		55
