40
0		2		40		22		16		33		10		5		24		15		35		19		32		12		15		16		37		16		21		8		19		20		37		38		23		26		29		39		2		32		12		22		3		32		21		33		28		14		17		24
2		0		40		20		16		31		8		7		24		15		35		19		30		14		13		18		35		16		23		8		17		22		37		38		21		26		29		39		4		34		12		20		1		32		19		33		28		14		17		22
40		40		0		32		56		27		38		43		16		55		13		59		46		38		27		28		31		24		27		48		47		40		7		2		37		66		69		1		38		38		28		36		41		8		21		13		16		26		57		22
22		20		32		0		30		11		12		27		28		29		27		27		14		34		7		38		15		12		43		16		15		42		29		30		5		34		37		31		24		54		12		4		19		24		11		25		20		16		25		10
16		16		56		30		0		41		18		13		40		1		51		7		40		18		29		28		45		32		33		14		27		16		53		54		31		18		13		55		18		24		28		30		15		48		35		49		44		30		9		34
33		31		27		11		41		0		23		38		39		40		22		34		19		45		18		49		4		23		54		27		20		53		24		25		10		39		42		26		35		65		23		11		30		27		12		20		15		27		32		9
10		8		38		12		18		23		0		15		22		17		33		21		22		22		11		26		27		14		31		10		9		30		35		36		13		28		31		37		12		42		10		12		7		30		17		31		26		12		19		16
5		7		43		27		13		38		15		0		27		12		38		16		37		7		20		15		42		19		20		11		24		15		40		41		28		23		26		42		5		27		15		27		8		35		26		36		31		17		14		29
24		24		16		28		40		39		22		27		0		39		25		43		38		22		21		12		43		16		15		32		31		24		19		14		29		50		53		15		22		26		16		28		25		12		27		25		28		12		41		30
15		15		55		29		1		40		17		12		39		0		50		6		39		17		28		27		44		31		32		13		26		15		52		53		30		17		14		54		17		25		27		29		14		47		34		48		43		29		8		33
35		35		13		27		51		22		33		38		25		50		0		54		41		33		22		35		20		19		40		43		42		39		6		11		32		61		64		12		33		51		23		31		36		13		16		2		7		21		52		17
19		19		59		27		7		34		21		16		43		6		54		0		33		21		32		31		38		35		36		11		20		19		56		57		24		11		10		58		21		31		31		23		18		51		38		52		47		33		2		37
32		30		46		14		40		19		22		37		38		39		41		33		0		44		19		48		21		22		53		26		13		52		43		44		9		22		27		45		34		64		22		10		29		38		25		39		34		26		31		24
12		14		38		34		18		45		22		7		22		17		33		21		44		0		27		10		49		22		15		18		31		8		35		36		35		28		31		37		10		20		22		34		15		30		33		31		34		18		19		36
15		13		27		7		29		18		11		20		21		28		22		32		19		27		0		31		22		5		36		21		20		35		24		25		10		39		42		26		17		47		5		9		14		19		6		20		15		9		30		9
16		18		28		38		28		49		26		15		12		27		35		31		48		10		31		0		53		26		5		22		35		12		29		26		39		38		41		27		14		16		26		38		19		22		37		35		38		22		29		40
37		35		31		15		45		4		27		42		43		44		20		38		21		49		22		53		0		27		58		31		22		57		24		29		14		41		44		30		39		69		27		15		34		31		16		18		15		31		36		13
16		16		24		12		32		23		14		19		16		31		19		35		22		22		5		26		27		0		31		24		23		30		21		22		13		42		45		23		14		42		4		12		17		16		11		17		12		4		33		14
21		23		27		43		33		54		31		20		15		32		40		36		53		15		36		5		58		31		0		27		40		17		34		29		44		43		46		28		19		11		31		43		24		27		42		40		43		27		34		45
8		8		48		16		14		27		10		11		32		13		43		11		26		18		21		22		31		24		27		0		13		26		45		46		17		18		21		47		10		38		20		16		7		40		27		41		36		22		9		26
19		17		47		15		27		20		9		24		31		26		42		20		13		31		20		35		22		23		40		13		0		39		44		45		10		19		22		46		21		51		19		11		16		39		26		40		35		21		18		25
20		22		40		42		16		53		30		15		24		15		39		19		52		8		35		12		57		30		17		26		39		0		37		38		43		30		29		39		18		12		30		42		23		32		41		39		42		26		21		44
37		37		7		29		53		24		35		40		19		52		6		56		43		35		24		29		24		21		34		45		44		37		0		5		34		63		66		6		35		45		25		33		38		7		18		6		9		23		54		19
38		38		2		30		54		25		36		41		14		53		11		57		44		36		25		26		29		22		29		46		45		38		5		0		35		64		67		1		36		40		26		34		39		6		19		11		14		24		55		20
23		21		37		5		31		10		13		28		29		30		32		24		9		35		10		39		14		13		44		17		10		43		34		35		0		29		32		36		25		55		13		1		20		29		16		30		25		17		22		15
26		26		66		34		18		39		28		23		50		17		61		11		22		28		39		38		41		42		43		18		19		30		63		64		29		0		5		65		28		42		38		30		25		58		45		59		54		40		9		44
29		29		69		37		13		42		31		26		53		14		64		10		27		31		42		41		44		45		46		21		22		29		66		67		32		5		0		68		31		37		41		33		28		61		48		62		57		43		12		47
39		39		1		31		55		26		37		42		15		54		12		58		45		37		26		27		30		23		28		47		46		39		6		1		36		65		68		0		37		39		27		35		40		7		20		12		15		25		56		21
2		4		38		24		18		35		12		5		22		17		33		21		34		10		17		14		39		14		19		10		21		18		35		36		25		28		31		37		0		30		12		24		5		30		23		31		26		12		19		26
32		34		38		54		24		65		42		27		26		25		51		31		64		20		47		16		69		42		11		38		51		12		45		40		55		42		37		39		30		0		42		54		35		38		53		51		54		38		33		56
12		12		28		12		28		23		10		15		16		27		23		31		22		22		5		26		27		4		31		20		19		30		25		26		13		38		41		27		12		42		0		12		13		20		11		21		16		4		29		14
22		20		36		4		30		11		12		27		28		29		31		23		10		34		9		38		15		12		43		16		11		42		33		34		1		30		33		35		24		54		12		0		19		28		15		29		24		16		21		14
3		1		41		19		15		30		7		8		25		14		36		18		29		15		14		19		34		17		24		7		16		23		38		39		20		25		28		40		5		35		13		19		0		33		20		34		29		15		16		21
32		32		8		24		48		27		30		35		12		47		13		51		38		30		19		22		31		16		27		40		39		32		7		6		29		58		61		7		30		38		20		28		33		0		15		13		16		18		49		18
21		19		21		11		35		12		17		26		27		34		16		38		25		33		6		37		16		11		42		27		26		41		18		19		16		45		48		20		23		53		11		15		20		15		0		14		9		15		36		3
33		33		13		25		49		20		31		36		25		48		2		52		39		31		20		35		18		17		40		41		40		39		6		11		30		59		62		12		31		51		21		29		34		13		14		0		5		19		50		15
28		28		16		20		44		15		26		31		28		43		7		47		34		34		15		38		15		12		43		36		35		42		9		14		25		54		57		15		26		54		16		24		29		16		9		5		0		16		45		10
14		14		26		16		30		27		12		17		12		29		21		33		26		18		9		22		31		4		27		22		21		26		23		24		17		40		43		25		12		38		4		16		15		18		15		19		16		0		31		18
17		17		57		25		9		32		19		14		41		8		52		2		31		19		30		29		36		33		34		9		18		21		54		55		22		9		12		56		19		33		29		21		16		49		36		50		45		31		0		35
24		22		22		10		34		9		16		29		30		33		17		37		24		36		9		40		13		14		45		26		25		44		19		20		15		44		47		21		26		56		14		14		21		18		3		15		10		18		35		0
