70
0		43		85		26		33		21		44		39		66		22		70		73		39		76		34		26		74		63		7		63		66		35		21		83		74		28		29		6		47		68		89		36		22		67		59		27		7		15		49		78		66		64		68		79		35		28		44		26		22		25		46		73		30		76		69		80		51		67		93		58		23		94		30		52		64		25		37		32		35		80
43		0		88		39		18		64		7		42		69		41		41		40		8		79		37		45		49		66		36		56		69		54		60		86		77		31		14		41		58		71		92		41		37		60		62		48		42		40		58		35		47		67		25		82		14		25		47		63		27		28		65		76		59		79		72		41		20		70		96		23		66		97		51		21		37		68		40		21		36		83
85		88		0		59		106		64		81		46		19		63		47		48		96		9		51		59		49		22		84		38		21		50		64		18		17		57		88		91		40		17		10		49		63		42		26		58		92		70		40		63		41		27		71		6		74		113		41		59		107		60		47		12		55		11		16		55		68		28		8		65		64		9		55		67		51		68		48		109		52		23
26		39		59		0		47		25		40		17		40		4		66		69		37		50		12		6		70		37		25		59		40		15		21		57		48		12		29		32		21		42		63		10		4		63		33		9		33		11		23		74		62		38		64		53		31		54		20		24		48		15		26		47		20		50		43		76		47		41		67		54		27		68		12		48		60		29		27		50		31		54
33		18		106		47		0		54		25		60		87		43		59		58		10		97		55		47		67		84		26		74		87		56		50		104		95		49		18		31		68		89		110		57		43		78		80		48		32		36		70		45		65		85		35		100		32		11		65		53		17		46		67		94		51		97		90		59		38		88		114		41		56		115		51		39		55		58		58		3		54		101
21		64		64		25		54		0		65		42		51		23		91		94		60		55		37		19		95		42		28		84		45		14		4		62		63		37		50		27		26		61		68		23		27		88		38		16		28		24		28		99		87		43		89		58		56		49		45		5		43		40		25		52		9		57		60		101		72		46		72		79		2		73		13		73		85		4		52		53		56		59
44		7		81		40		25		65		0		35		62		42		34		33		15		72		30		46		42		59		37		49		62		55		61		79		70		28		15		42		59		64		85		42		38		53		55		49		43		41		59		34		40		60		24		75		9		32		40		64		28		25		66		69		60		72		65		36		13		63		89		16		67		90		52		14		30		69		33		28		29		76
39		42		46		17		60		42		35		0		27		19		49		52		50		37		5		23		53		24		38		42		27		32		38		44		35		11		42		45		36		29		50		19		17		46		22		26		46		24		36		57		45		25		47		40		28		67		5		41		61		14		43		34		37		37		30		59		30		28		54		37		44		55		29		31		43		46		10		63		14		41
66		69		19		40		87		51		62		27		0		44		40		43		77		10		32		40		44		25		65		33		26		41		47		23		12		38		69		72		45		10		23		30		44		37		31		39		73		51		45		48		36		32		52		13		55		94		22		50		88		41		52		7		46		10		9		50		49		33		27		46		53		28		38		48		34		55		29		90		33		28
22		41		63		4		43		23		42		19		44		0		68		71		37		54		14		4		72		41		21		61		44		13		19		61		52		14		27		28		25		46		67		14		4		65		37		7		29		7		27		76		64		42		66		57		33		50		22		22		44		17		24		51		18		54		47		78		49		45		71		56		25		72		10		50		62		27		29		46		33		58
