70
0		56		83		65		5		49		29		38		29		37		28		19		56		47		29		40		29		40		44		48		16		4		30		16		49		71		3		20		18		28		47		31		57		21		72		67		33		28		26		25		24		57		59		28		4		39		68		47		50		51		37		50		41		14		27		26		28		31		7		18		13		38		54		31		9		9		18		56		19		65
56		0		33		21		61		73		57		76		49		37		72		75		22		25		73		50		69		44		24		92		48		54		48		72		35		59		55		64		62		58		91		41		69		35		50		25		43		84		70		71		66		31		31		60		56		31		44		53		30		73		59		50		85		70		33		82		72		39		59		38		69		50		62		47		59		57		74		78		75		41
83		33		0		54		88		40		54		45		76		46		69		102		49		52		70		43		54		71		51		59		75		81		75		99		34		26		82		85		65		55		58		68		36		62		17		16		50		111		83		98		93		26		58		55		83		58		15		36		57		40		46		33		52		97		56		109		99		66		86		65		96		77		29		74		86		84		101		45		102		18
65		21		54		0		62		94		78		97		36		58		93		54		9		18		94		71		90		25		21		113		49		69		35		57		56		80		62		85		83		79		112		34		90		52		71		46		64		67		91		50		45		52		10		81		61		26		65		74		15		94		80		71		106		73		54		61		51		34		72		49		68		29		83		34		74		56		55		99		80		62
5		61		88		62		0		54		34		43		26		42		31		16		53		44		32		45		34		37		41		51		13		7		27		11		54		76		6		23		23		33		50		28		62		26		77		72		38		23		29		22		21		62		56		33		5		36		73		52		47		56		42		55		44		11		32		21		25		28		10		23		8		35		59		28		12		6		13		61		18		70
49		73		40		94		54		0		20		11		58		36		35		68		85		76		36		23		20		69		73		19		45		47		59		65		38		22		48		51		31		21		18		60		8		42		23		48		30		77		49		64		59		42		88		21		49		68		29		20		79		2		14		23		16		63		40		75		65		60		52		45		62		67		11		60		52		50		67		7		68		32
29		57		54		78		34		20		0		19		42		20		15		48		69		60		16		11		12		53		57		35		29		27		43		45		22		42		28		31		11		1		34		44		28		26		43		38		14		57		29		44		39		28		72		3		29		52		39		18		63		22		8		21		28		43		24		55		45		44		32		29		42		51		25		44		32		30		47		27		48		36
38		76		45		97		43		11		19		0		61		39		24		57		88		79		25		26		9		72		76		16		48		36		62		54		41		33		37		40		20		18		15		63		19		45		34		51		33		66		38		57		56		45		91		16		38		71		32		23		82		13		17		26		9		52		43		64		60		63		41		48		51		70		16		63		41		41		56		18		57		35
29		49		76		36		26		58		42		61		0		30		57		26		27		24		58		35		54		11		25		77		13		33		1		23		42		64		26		49		47		43		76		8		54		16		65		60		28		35		55		22		17		50		30		45		25		18		61		40		21		58		44		43		70		37		20		33		23		10		36		13		32		9		47		2		38		20		25		63		44		58
37		37		46		58		42		36		20		39		30		0		35		56		49		40		36		13		32		33		37		55		29		35		29		53		12		34		36		39		25		21		54		24		32		16		35		30		6		65		37		52		47		20		52		23		37		32		31		16		43		36		22		13		48		51		10		63		53		24		40		19		50		31		25		28		40		38		55		41		56		28
28		72		69		93		31		35		15		24		57		35		0		47		84		75		1		26		15		68		72		20		44		24		58		36		37		57		31		16		10		14		25		59		43		41		58		53		29		42		14		53		52		43		87		14		32		67		54		33		78		37		23		36		19		28		39		40		56		59		21		44		27		66		40		59		19		37		38		42		33		51
19		75		102		54		16		68		48		57		26		56		47		0		53		50		48		59		48		31		51		67		27		23		27		11		68		90		20		39		37		47		66		34		76		40		91		86		52		21		45		6		9		76		44		47		19		44		87		66		45		70		56		69		60		27		46		15		9		36		26		37		22		25		73		28		28		18		9		75		34		84
56		22		49		9		53		85		69		88		27		49		84		53		0		9		85		62		81		22		12		104		40		60		26		50		47		71		53		76		74		70		103		25		81		43		62		37		55		62		82		49		44		43		9		72		52		17		56		65		8		85		71		62		97		64		45		60		50		25		63		40		59		28		74		25		65		47		52		90		71		53
47		25		52		18		44		76		60		79		24		40		75		50		9		0		76		53		72		19		3		95		31		51		23		47		38		62		44		67		65		61		94		16		72		34		53		36		46		59		73		46		41		34		12		63		43		8		47		56		5		76		62		53		88		55		36		57		47		16		54		31		50		25		65		22		56		38		49		81		62		44
29		73		70		94		32		36		16		25		58		36		1		48		85		76		0		27		16		69		73		19		45		25		59		37		38		58		32		15		11		15		26		60		44		42		59		54		30		41		13		54		53		44		88		15		33		68		55		34		79		38		24		37		20		27		40		39		57		60		22		45		26		67		41		60		20		38		39		43		32		52
40		50		43		71		45		23		11		26		35		13		26		59		62		53		27		0		19		46		50		42		32		38		36		56		15		31		39		42		22		12		41		37		19		19		32		27		7		68		40		55		50		19		65		12		40		45		28		7		56		23		9		10		35		54		17		66		56		37		43		22		53		44		14		37		43		41		58		28		59		25
29		69		54		90		34		20		12		9		54		32		15		48		81		72		16		19		0		65		69		23		41		27		55		45		34		42		28		31		11		11		22		56		28		38		43		44		26		57		29		50		49		38		84		9		29		64		39		18		75		22		10		21		16		43		36		55		53		56		32		41		42		63		25		56		32		34		47		27		48		36
40		44		71		25		37		69		53		72		11		33		68		31		22		19		69		46		65		0		20		88		24		44		10		32		37		59		37		60		58		54		87		9		65		27		60		55		39		42		66		27		22		45		19		56		36		13		56		49		14		69		55		46		81		48		29		38		28		9		47		24		43		6		58		9		49		31		30		74		55		53
44		24		51		21		41		73		57		76		25		37		72		51		12		3		73		50		69		20		0		92		28		48		24		48		35		59		41		64		62		58		91		17		69		31		50		35		43		60		70		47		42		31		15		60		40		7		44		53		6		73		59		50		85		52		33		58		48		15		51		28		47		26		62		23		53		35		50		78		59		41
48		92		59		113		51		19		35		16		77		55		20		67		104		95		19		42		23		88		92		0		64		44		78		56		57		39		51		34		30		34		7		79		25		61		42		67		49		60		32		73		72		61		107		32		52		87		48		39		98		19		33		42		7		46		59		58		76		79		41		64		45		86		30		79		39		57		58		24		51		51
16		48		75		49		13		45		29		48		13		29		44		27		40		31		45		32		41		24		28		64		0		20		14		24		41		63		13		36		34		30		63		15		49		13		64		59		25		36		42		23		18		49		43		32		12		23		60		39		34		45		31		42		57		24		19		34		24		15		23		10		21		22		46		15		25		9		26		50		31		57
4		54		81		69		7		47		27		36		33		35		24		23		60		51		25		38		27		44		48		44		20		0		34		18		47		69		7		16		16		26		43		35		55		19		70		65		31		30		22		29		28		55		63		26		8		43		66		45		54		49		35		48		37		16		25		28		32		35		5		20		15		42		52		35		5		13		20		54		21		63
30		48		75		35		27		59		43		62		1		29		58		27		26		23		59		36		55		10		24		78		14		34		0		24		41		63		27		50		48		44		77		7		55		17		64		59		29		36		56		23		18		49		29		46		26		17		60		39		20		59		45		42		71		38		19		34		24		9		37		14		33		8		48		1		39		21		26		64		45		57
16		72		99		57		11		65		45		54		23		53		36		11		50		47		37		56		45		32		48		56		24		18		24		0		65		87		17		28		34		44		55		31		73		37		88		83		49		12		34		17		16		73		51		44		16		41		84		63		42		67		53		66		49		16		43		10		20		33		15		34		11		30		70		25		17		15		2		72		23		81
49		35		34		56		54		38		22		41		42		12		37		68		47		38		38		15		34		37		35		57		41		47		41		65		0		24		48		51		31		23		56		34		34		28		23		18		16		77		49		64		59		8		50		25		49		30		19		18		41		38		24		15		50		63		22		75		65		32		52		31		62		43		27		40		52		50		67		43		68		16
71		59		26		80		76		22		42		33		64		34		57		90		71		62		58		31		42		59		59		39		63		69		63		87		24		0		70		73		53		43		32		56		14		50		9		34		38		99		71		86		81		28		74		43		71		54		15		24		65		20		34		21		38		85		44		97		87		54		74		53		84		65		17		62		74		72		89		19		90		18
3		55		82		62		6		48		28		37		26		36		31		20		53		44		32		39		28		37		41		51		13		7		27		17		48		70		0		23		21		27		50		28		56		20		71		66		32		29		29		22		21		56		56		27		1		36		67		46		47		50		36		49		44		15		26		27		25		28		10		17		14		35		53		28		12		6		19		55		20		64
20		64		85		85		23		51		31		40		49		39		16		39		76		67		15		42		31		60		64		34		36		16		50		28		51		73		23		0		20		30		41		51		59		33		74		69		35		26		6		45		44		59		79		30		24		59		70		49		70		53		39		52		35		12		31		24		48		51		13		36		17		58		56		51		11		29		30		58		17		67
18		62		65		83		23		31		11		20		47		25		10		37		74		65		11		22		11		58		62		30		34		16		48		34		31		53		21		20		0		10		29		49		39		31		54		49		19		46		18		43		42		39		77		10		22		57		50		29		68		33		19		32		23		32		29		44		46		49		21		34		31		56		36		49		21		27		36		38		37		47
28		58		55		79		33		21		1		18		43		21		14		47		70		61		15		12		11		54		58		34		30		26		44		44		23		43		27		30		10		0		33		45		29		27		44		39		15		56		28		43		38		29		73		2		28		53		40		19		64		23		9		22		27		42		25		54		44		45		31		30		41		52		26		45		31		29		46		28		47		37
47		91		58		112		50		18		34		15		76		54		25		66		103		94		26		41		22		87		91		7		63		43		77		55		56		32		50		41		29		33		0		78		22		60		41		66		48		67		39		72		71		60		106		31		51		86		47		38		97		18		32		41		6		53		58		65		75		78		42		63		52		85		29		78		42		56		57		17		58		50
31		41		68		34		28		60		44		63		8		24		59		34		25		16		60		37		56		9		17		79		15		35		7		31		34		56		28		51		49		45		78		0		56		18		57		52		30		43		57		30		25		42		28		47		27		10		53		40		19		60		46		37		72		39		20		41		31		2		38		15		34		9		49		6		40		22		33		65		46		50
57		69		36		90		62		8		28		19		54		32		43		76		81		72		44		19		28		65		69		25		49		55		55		73		34		14		56		59		39		29		22		56		0		38		19		44		26		85		57		72		67		38		84		29		57		64		25		16		75		6		20		19		24		71		36		83		73		56		60		41		70		63		7		56		60		58		75		9		76		28
21		35		62		52		26		42		26		45		16		16		41		40		43		34		42		19		38		27		31		61		13		19		17		37		28		50		20		33		31		27		60		18		38		0		51		46		12		49		39		36		31		36		46		29		21		26		47		26		37		42		28		29		54		35		6		47		37		18		24		3		34		25		33		18		24		22		39		47		40		44
72		50		17		71		77		23		43		34		65		35		58		91		62		53		59		32		43		60		50		42		64		70		64		88		23		9		71		74		54		44		41		57		19		51		0		25		39		100		72		87		82		19		65		44		72		47		6		25		56		23		35		22		39		86		45		98		88		55		75		54		85		66		18		63		75		73		90		28		91		9
67		25		16		46		72		48		38		51		60		30		53		86		37		36		54		27		44		55		35		67		59		65		59		83		18		34		66		69		49		39		66		52		44		46		25		0		34		95		67		82		77		10		42		39		67		42		19		28		41		48		34		25		60		81		40		93		83		50		70		49		80		61		37		58		70		68		85		53		86		16
33		43		50		64		38		30		14		33		28		6		29		52		55		46		30		7		26		39		43		49		25		31		29		49		16		38		32		35		19		15		48		30		26		12		39		34		0		61		33		48		43		24		58		17		33		38		35		14		49		30		16		17		42		47		10		59		49		30		36		15		46		37		21		30		36		34		51		35		52		32
28		84		111		67		23		77		57		66		35		65		42		21		62		59		41		68		57		42		60		60		36		30		36		12		77		99		29		26		46		56		67		43		85		49		100		95		61		0		28		27		26		85		61		56		28		53		96		75		54		79		65		78		61		14		55		6		30		45		25		46		15		40		82		37		25		27		12		84		13		93
26		70		83		91		29		49		29		38		55		37		14		45		82		73		13		40		29		66		70		32		42		22		56		34		49		71		29		6		18		28		39		57		57		39		72		67		33		28		0		51		50		57		85		28		30		65		68		47		76		51		37		50		33		18		37		30		54		57		19		42		23		64		54		57		17		35		36		56		19		65
25		71		98		50		22		64		44		57		22		52		53		6		49		46		54		55		50		27		47		73		23		29		23		17		64		86		22		45		43		43		72		30		72		36		87		82		48		27		51		0		5		72		40		43		21		40		83		62		41		66		52		65		66		33		42		21		3		32		32		33		28		21		69		24		34		16		15		71		40		80
24		66		93		45		21		59		39		56		17		47		52		9		44		41		53		50		49		22		42		72		18		28		18		16		59		81		21		44		42		38		71		25		67		31		82		77		43		26		50		5		0		67		35		40		20		35		78		57		36		61		47		60		65		32		37		20		6		27		31		28		27		16		64		19		33		15		14		66		39		75
57		31		26		52		62		42		28		45		50		20		43		76		43		34		44		19		38		45		31		61		49		55		49		73		8		28		56		59		39		29		60		42		38		36		19		10		24		85		57		72		67		0		46		29		57		32		13		22		37		42		28		19		54		71		30		83		73		40		60		39		70		51		31		48		60		58		75		47		76		10
59		31		58		10		56		88		72		91		30		52		87		44		9		12		88		65		84		19		15		107		43		63		29		51		50		74		56		79		77		73		106		28		84		46		65		42		58		61		85		40		35		46		0		75		55		20		59		68		9		88		74		65		100		67		48		55		41		28		66		43		62		21		77		28		68		50		49		93		74		56
28		60		55		81		33		21		3		16		45		23		14		47		72		63		15		12		9		56		60		32		32		26		46		44		25		43		27		30		10		2		31		47		29		29		44		39		17		56		28		43		40		29		75		0		28		55		40		19		66		23		9		22		25		42		27		54		44		47		31		32		41		54		26		47		31		29		46		28		47		37
4		56		83		61		5		49		29		38		25		37		32		19		52		43		33		40		29		36		40		52		12		8		26		16		49		71		1		24		22		28		51		27		57		21		72		67		33		28		30		21		20		57		55		28		0		35		68		47		46		51		37		50		45		14		27		26		24		27		11		18		13		34		54		27		13		5		18		56		19		65
39		31		58		26		36		68		52		71		18		32		67		44		17		8		68		45		64		13		7		87		23		43		17		41		30		54		36		59		57		53		86		10		64		26		47		42		38		53		65		40		35		32		20		55		35		0		43		48		11		68		54		45		80		47		28		51		41		8		46		23		42		19		57		16		48		30		43		73		54		40
68		44		15		65		73		29		39		32		61		31		54		87		56		47		55		28		39		56		44		48		60		66		60		84		19		15		67		70		50		40		47		53		25		47		6		19		35		96		68		83		78		13		59		40		68		43		0		21		50		29		31		18		41		82		41		94		84		51		71		50		81		62		18		59		71		69		86		34		87		3
47		53		36		74		52		20		18		23		40		16		33		66		65		56		34		7		18		49		53		39		39		45		39		63		18		24		46		49		29		19		38		40		16		26		25		28		14		75		47		62		57		22		68		19		47		48		21		0		59		20		10		3		32		61		20		73		63		40		50		29		60		47		9		40		50		48		65		25		66		18
50		30		57		15		47		79		63		82		21		43		78		45		8		5		79		56		75		14		6		98		34		54		20		42		41		65		47		70		68		64		97		19		75		37		56		41		49		54		76		41		36		37		9		66		46		11		50		59		0		79		65		56		91		58		39		52		42		19		57		34		53		20		68		19		59		41		44		84		65		47
51		73		40		94		56		2		22		13		58		36		37		70		85		76		38		23		22		69		73		19		45		49		59		67		38		20		50		53		33		23		18		60		6		42		23		48		30		79		51		66		61		42		88		23		51		68		29		20		79		0		14		23		18		65		40		77		67		60		54		45		64		67		11		60		54		52		69		5		70		32
37		59		46		80		42		14		8		17		44		22		23		56		71		62		24		9		10		55		59		33		31		35		45		53		24		34		36		39		19		9		32		46		20		28		35		34		16		65		37		52		47		28		74		9		37		54		31		10		65		14		0		13		26		51		26		63		53		46		40		31		50		53		17		46		40		38		55		19		56		28
