20
0		6		33		16		15		15		17		4		23		18		21		9		14		22		10		26		22		20		18		14
6		0		29		12		11		11		13		8		19		12		17		7		8		18		8		22		18		16		14		10
33		29		0		17		18		18		16		29		10		17		12		24		21		11		23		7		11		13		15		19
16		12		17		0		1		11		1		12		7		18		5		7		14		6		6		10		8		4		6		10
15		11		18		1		0		12		2		11		8		19		6		6		15		7		5		11		9		5		5		11
15		11		18		11		12		0		10		13		8		7		12		12		3		7		13		13		7		9		17		1
17		13		16		1		2		10		0		13		6		17		4		8		13		5		7		9		7		3		7		9
4		8		29		12		11		13		13		0		19		20		17		5		16		18		6		22		18		16		14		12
23		19		10		7		8		8		6		19		0		13		6		14		11		1		13		7		3		3		11		9
18		12		17		18		19		7		17		20		13		0		19		19		4		14		20		20		10		16		24		8
21		17		12		5		6		12		4		17		6		19		0		12		15		5		11		5		9		3		5		11
9		7		24		7		6		12		8		5		14		19		12		0		15		13		1		17		13		11		9		11
14		8		21		14		15		3		13		16		11		4		15		15		0		10		16		16		10		12		20		4
22		18		11		6		7		7		5		18		1		14		5		13		10		0		12		6		4		2		10		8
10		8		23		6		5		13		7		6		13		20		11		1		16		12		0		16		12		10		8		12
26		22		7		10		11		13		9		22		7		20		5		17		16		6		16		0		10		6		8		12
22		18		11		8		9		7		7		18		3		10		9		13		10		4		12		10		0		6		14		8
20		16		13		4		5		9		3		16		3		16		3		11		12		2		10		6		6		0		8		8
18		14		15		6		5		17		7		14		11		24		5		9		20		10		8		8		14		8		0		16
14		10		19		10		11		1		9		12		9		8		11		11		4		8		12		12		8		8		16		0
