20
0		10		13		17		20		27		13		1		13		5		14		18		5		7		6		20		18		15		17		10
10		0		23		17		16		21		15		11		7		7		8		12		5		9		6		20		12		9		11		6
13		23		0		6		7		16		8		12		16		16		27		15		18		14		17		7		11		18		12		17
17		17		6		0		3		10		4		16		10		12		21		9		12		10		11		3		5		12		6		11
20		16		7		3		0		9		7		19		9		15		20		8		15		13		14		4		4		11		5		10
27		21		16		10		9		0		14		26		14		22		13		9		22		20		21		13		9		12		10		17
13		15		8		4		7		14		0		12		8		8		19		7		10		6		9		7		5		10		4		9
1		11		12		16		19		26		12		0		12		4		15		17		6		6		5		19		17		14		16		9
13		7		16		10		9		14		8		12		0		8		11		5		8		6		7		13		5		2		4		3
5		7		16		12		15		22		8		4		8		0		11		13		2		2		1		15		13		10		12		5
14		8		27		21		20		13		19		15		11		11		0		12		9		13		10		24		16		9		15		10
18		12		15		9		8		9		7		17		5		13		12		0		13		11		12		12		4		3		3		8
5		5		18		12		15		22		10		6		8		2		9		13		0		4		1		15		13		10		12		5
7		9		14		10		13		20		6		6		6		2		13		11		4		0		3		13		11		8		10		3
6		6		17		11		14		21		9		5		7		1		10		12		1		3		0		14		12		9		11		4
20		20		7		3		4		13		7		19		13		15		24		12		15		13		14		0		8		15		9		14
18		12		11		5		4		9		5		17		5		13		16		4		13		11		12		8		0		7		1		8
15		9		18		12		11		12		10		14		2		10		9		3		10		8		9		15		7		0		6		5
17		11		12		6		5		10		4		16		4		12		15		3		12		10		11		9		1		6		0		7
10		6		17		11		10		17		9		9		3		5		10		8		5		3		4		14		8		5		7		0
