20
0		18		15		5		6		10		16		12		10		6		10		4		19		6		4		5		3		16		13		18
18		0		7		15		18		16		10		6		8		12		8		20		3		14		16		13		15		2		9		4
15		7		0		12		15		23		7		5		9		9		7		17		4		19		13		10		12		5		6		11
5		15		12		0		3		15		11		9		7		3		7		5		16		11		1		2		4		13		8		15
6		18		15		3		0		16		10		12		10		6		10		2		19		12		2		5		5		16		9		18
10		16		23		15		16		0		26		18		14		14		16		14		19		4		14		15		11		18		23		12
16		10		7		11		10		26		0		8		12		12		10		12		11		22		12		11		15		8		3		14
12		6		5		9		12		18		8		0		4		6		2		14		7		14		10		7		9		4		5		6
10		8		9		7		10		14		12		4		0		4		2		12		9		10		8		5		7		6		9		8
6		12		9		3		6		14		12		6		4		0		4		8		13		10		4		1		3		10		9		12
10		8		7		7		10		16		10		2		2		4		0		12		9		12		8		5		7		6		7		8
4		20		17		5		2		14		12		14		12		8		12		0		21		10		4		7		5		18		11		20
19		3		4		16		19		19		11		7		9		13		9		21		0		15		17		14		16		3		10		7
6		14		19		11		12		4		22		14		10		10		12		10		15		0		10		11		7		14		19		14
4		16		13		1		2		14		12		10		8		4		8		4		17		10		0		3		3		14		9		16
5		13		10		2		5		15		11		7		5		1		5		7		14		11		3		0		4		11		8		13
3		15		12		4		5		11		15		9		7		3		7		5		16		7		3		4		0		13		12		15
16		2		5		13		16		18		8		4		6		10		6		18		3		14		14		11		13		0		7		6
13		9		6		8		9		23		3		5		9		9		7		11		10		19		9		8		12		7		0		11
18		4		11		15		18		12		14		6		8		12		8		20		7		14		16		13		15		6		11		0
