20
0		11		20		11		14		9		15		20		15		11		10		5		12		13		14		6		11		10		12		9
11		0		9		14		11		18		4		17		12		18		3		8		13		10		11		9		22		11		5		8
20		9		0		17		18		27		5		18		17		27		10		17		22		9		10		18		31		20		8		11
11		14		17		0		25		20		12		31		26		22		11		16		23		24		25		17		18		21		9		6
14		11		18		25		0		9		13		6		1		9		14		9		4		9		8		8		13		4		16		19
9		18		27		20		9		0		22		11		10		2		17		10		5		18		17		9		4		7		19		16
15		4		5		12		13		22		0		19		14		22		5		12		17		12		13		13		26		15		3		6
20		17		18		31		6		11		19		0		5		9		20		15		8		9		8		14		13		10		22		25
15		12		17		26		1		10		14		5		0		10		15		10		5		8		7		9		14		5		17		20
11		18		27		22		9		2		22		9		10		0		17		10		5		18		17		9		4		7		19		16
10		3		10		11		14		17		5		20		15		17		0		7		12		13		14		8		21		10		2		5
5		8		17		16		9		10		12		15		10		10		7		0		7		8		9		1		14		5		9		10
12		13		22		23		4		5		17		8		5		5		12		7		0		13		12		6		9		2		14		17
13		10		9		24		9		18		12		9		8		18		13		8		13		0		1		9		22		11		15		18
14		11		10		25		8		17		13		8		7		17		14		9		12		1		0		8		21		10		16		19
6		9		18		17		8		9		13		14		9		9		8		1		6		9		8		0		13		4		10		11
11		22		31		18		13		4		26		13		14		4		21		14		9		22		21		13		0		11		23		20
10		11		20		21		4		7		15		10		5		7		10		5		2		11		10		4		11		0		12		15
12		5		8		9		16		19		3		22		17		19		2		9		14		15		16		10		23		12		0		3
9		8		11		6		19		16		6		25		20		16		5		10		17		18		19		11		20		15		3		0
