20
0		16		7		9		8		15		6		10		1		12		10		16		18		12		11		4		17		4		16		9
16		0		9		11		12		19		10		6		15		16		14		20		10		16		7		20		5		16		20		7
7		9		0		4		13		20		5		3		6		17		15		21		11		17		8		11		10		7		21		8
9		11		4		0		17		24		9		7		10		21		19		25		15		21		12		13		12		5		25		12
8		12		13		17		0		7		8		10		7		4		2		8		12		6		5		10		11		12		8		5
15		19		20		24		7		0		15		17		14		5		5		1		13		7		12		11		14		19		3		12
6		10		5		9		8		15		0		4		5		12		10		16		12		12		5		10		11		6		16		3
10		6		3		7		10		17		4		0		9		14		12		18		8		14		5		14		7		10		18		5
1		15		6		10		7		14		5		9		0		11		9		15		17		11		10		5		16		5		15		8
12		16		17		21		4		5		12		14		11		0		2		4		8		2		9		14		11		16		4		9
10		14		15		19		2		5		10		12		9		2		0		6		10		4		7		12		9		14		6		7
16		20		21		25		8		1		16		18		15		4		6		0		12		6		13		12		15		20		2		13
18		10		11		15		12		13		12		8		17		8		10		12		0		6		7		22		5		18		10		9
12		16		17		21		6		7		12		14		11		2		4		6		6		0		9		16		11		16		4		9
11		7		8		12		5		12		5		5		10		9		7		13		7		9		0		15		6		11		13		2
4		20		11		13		10		11		10		14		5		14		12		12		22		16		15		0		21		8		12		13
17		5		10		12		11		14		11		7		16		11		9		15		5		11		6		21		0		17		15		8
4		16		7		5		12		19		6		10		5		16		14		20		18		16		11		8		17		0		20		9
16		20		21		25		8		3		16		18		15		4		6		2		10		4		13		12		15		20		0		13
9		7		8		12		5		12		3		5		8		9		7		13		9		9		2		13		8		9		13		0
