40
0		8		14		46		15		11		19		34		18		17		13		11		27		11		32		29		13		5		45		12		19		29		25		18		26		17		10		6		31		30		30		9		5		26		17		5		29		2		19		10
8		0		22		38		23		19		11		26		10		11		5		5		19		7		24		21		21		13		37		16		11		21		17		10		34		11		18		14		23		22		22		17		13		18		9		5		21		10		19		10
14		22		0		44		7		25		25		32		32		31		27		17		41		25		30		43		15		13		43		10		33		37		39		28		14		15		4		8		45		44		36		9		9		32		15		17		43		12		33		12
46		38		44		0		51		57		27		12		28		49		39		35		29		45		14		47		59		51		1		34		43		17		49		28		32		29		44		48		33		40		16		53		47		20		29		41		45		44		57		36
15		23		7		51		0		26		26		39		33		32		28		18		42		26		37		44		8		14		50		17		34		38		40		29		21		22		7		9		46		45		37		6		10		33		22		18		44		13		34		15
11		19		25		57		26		0		30		45		29		8		18		22		28		12		43		18		18		12		56		23		14		40		14		29		37		28		21		17		24		19		41		20		16		37		28		16		18		13		8		21
19		11		25		27		26		30		0		15		7		22		12		8		16		18		15		20		32		24		26		19		16		12		22		3		37		14		21		21		20		19		11		26		20		7		10		14		18		17		30		13
34		26		32		12		39		45		15		0		20		37		27		23		29		33		2		35		47		39		11		22		31		25		37		16		24		17		32		36		33		32		24		41		35		20		17		29		33		32		45		24
18		10		32		28		33		29		7		20		0		21		11		15		9		17		22		19		31		23		27		26		15		11		21		4		44		21		28		24		13		12		12		27		23		8		17		15		17		20		29		20
17		11		31		49		32		8		22		37		21		0		10		14		20		6		35		12		24		18		48		25		6		32		8		21		43		20		27		23		16		13		33		26		22		29		20		14		12		19		8		19
13		5		27		39		28		18		12		27		11		10		0		10		14		6		25		16		20		14		38		21		6		22		12		11		39		16		23		19		18		17		23		22		18		19		12		10		16		15		18		15
11		5		17		35		18		22		8		23		15		14		10		0		24		10		21		26		24		16		34		11		16		20		22		11		29		6		13		13		28		27		19		18		12		15		6		6		26		9		22		5
27		19		41		29		42		28		16		29		9		20		14		24		0		16		31		18		34		28		28		35		14		12		20		13		53		30		37		33		4		11		13		36		32		9		26		24		16		29		28		29
11		7		25		45		26		12		18		33		17		6		6		10		16		0		31		18		18		12		44		19		8		28		14		17		37		16		21		17		20		19		29		20		16		25		16		8		18		13		12		13
32		24		30		14		37		43		15		2		22		35		25		21		31		31		0		33		45		37		13		20		29		27		35		18		22		15		30		34		35		34		26		39		33		22		15		27		33		30		43		22
29		21		43		47		44		18		20		35		19		12		16		26		18		18		33		0		36		30		46		37		10		30		4		19		55		32		39		35		14		7		31		38		34		27		28		26		2		31		10		31
13		21		15		59		8		18		32		47		31		24		20		24		34		18		45		36		0		8		58		25		26		42		32		31		29		30		15		11		38		37		43		6		12		39		30		18		36		15		26		23
5		13		13		51		14		12		24		39		23		18		14		16		28		12		37		30		8		0		50		17		20		34		26		23		25		22		9		5		32		31		35		8		4		31		22		10		30		7		20		15
45		37		43		1		50		56		26		11		27		48		38		34		28		44		13		46		58		50		0		33		42		18		48		27		31		28		43		47		32		39		17		52		46		19		28		40		44		43		56		35
12		16		10		34		17		23		19		22		26		25		21		11		35		19		20		37		25		17		33		0		27		31		33		22		18		5		10		14		39		38		30		19		13		26		9		11		37		10		27		6
19		11		33		43		34		14		16		31		15		6		6		16		14		8		29		10		26		20		42		27		0		26		6		15		45		22		29		25		12		11		27		28		24		23		18		16		10		21		14		21
29		21		37		17		38		40		12		25		11		32		22		20		12		28		27		30		42		34		18		31		26		0		32		11		49		26		33		31		16		23		1		36		30		5		22		24		28		27		40		25
25		17		39		49		40		14		22		37		21		8		12		22		20		14		35		4		32		26		48		33		6		32		0		21		51		28		35		31		16		9		33		34		30		29		24		22		4		27		8		27
18		10		28		28		29		29		3		16		4		21		11		11		13		17		18		19		31		23		27		22		15		11		21		0		40		17		24		20		17		16		12		25		19		8		13		13		17		16		29		16
26		34		14		32		21		37		37		24		44		43		39		29		53		37		22		55		29		25		31		18		45		49		51		40		0		23		16		20		57		56		48		23		21		44		27		29		55		24		45		24
17		11		15		29		22		28		14		17		21		20		16		6		30		16		15		32		30		22		28		5		22		26		28		17		23		0		15		19		34		33		25		24		18		21		4		12		32		15		28		7
10		18		4		44		7		21		21		32		28		27		23		13		37		21		30		39		15		9		43		10		29		33		35		24		16		15		0		4		41		40		32		9		5		28		15		13		39		8		29		8
6		14		8		48		9		17		21		36		24		23		19		13		33		17		34		35		11		5		47		14		25		31		31		20		20		19		4		0		37		36		32		5		1		28		19		9		35		4		25		12
31		23		45		33		46		24		20		33		13		16		18		28		4		20		35		14		38		32		32		39		12		16		16		17		57		34		41		37		0		7		17		40		36		13		30		28		12		33		24		33
30		22		44		40		45		19		19		32		12		13		17		27		11		19		34		7		37		31		39		38		11		23		9		16		56		33		40		36		7		0		24		39		35		20		29		27		5		32		17		32
30		22		36		16		37		41		11		24		12		33		23		19		13		29		26		31		43		35		17		30		27		1		33		12		48		25		32		32		17		24		0		37		31		4		21		25		29		28		41		24
9		17		9		53		6		20		26		41		27		26		22		18		36		20		39		38		6		8		52		19		28		36		34		25		23		24		9		5		40		39		37		0		6		33		24		12		38		9		28		17
5		13		9		47		10		16		20		35		23		22		18		12		32		16		33		34		12		4		46		13		24		30		30		19		21		18		5		1		36		35		31		6		0		27		18		8		34		3		24		11
26		18		32		20		33		37		7		20		8		29		19		15		9		25		22		27		39		31		19		26		23		5		29		8		44		21		28		28		13		20		4		33		27		0		17		21		25		24		37		20
17		9		15		29		22		28		10		17		17		20		12		6		26		16		15		28		30		22		28		9		18		22		24		13		27		4		15		19		30		29		21		24		18		17		0		12		28		15		28		7
5		5		17		41		18		16		14		29		15		14		10		6		24		8		27		26		18		10		40		11		16		24		22		13		29		12		13		9		28		27		25		12		8		21		12		0		26		5		16		5
29		21		43		45		44		18		18		33		17		12		16		26		16		18		33		2		36		30		44		37		10		28		4		17		55		32		39		35		12		5		29		38		34		25		28		26		0		31		12		31
2		10		12		44		13		13		17		32		20		19		15		9		29		13		30		31		15		7		43		10		21		27		27		16		24		15		8		4		33		32		28		9		3		24		15		5		31		0		21		8
19		19		33		57		34		8		30		45		29		8		18		22		28		12		43		10		26		20		56		27		14		40		8		29		45		28		29		25		24		17		41		28		24		37		28		16		12		21		0		21
10		10		12		36		15		21		13		24		20		19		15		5		29		13		22		31		23		15		35		6		21		25		27		16		24		7		8		12		33		32		24		17		11		20		7		5		31		8		21		0
