40
0		24		25		11		23		32		10		14		21		8		46		20		17		3		39		31		33		54		32		53		28		17		28		24		43		49		4		10		18		36		36		45		29		31		8		37		27		31		21		27
24		0		35		21		13		8		32		10		19		32		22		30		25		21		29		21		9		30		8		29		18		7		6		24		19		25		20		18		28		26		12		21		5		21		24		27		37		7		3		15
25		35		0		14		48		31		35		31		46		33		31		5		42		24		64		56		26		37		27		36		53		38		29		11		36		32		21		35		7		61		33		28		30		56		17		62		2		32		32		20
11		21		14		0		34		25		21		17		32		19		39		9		28		10		50		42		26		47		25		46		39		24		21		17		36		42		7		21		7		47		29		38		22		42		7		48		16		24		18		20
23		13		48		34		0		21		19		17		6		19		35		43		12		24		16		8		22		43		21		42		5		10		19		37		32		38		27		13		41		17		25		34		18		20		31		14		50		20		16		28
32		8		31		25		21		0		40		18		27		40		14		26		33		29		33		25		5		22		4		21		22		15		4		20		11		17		28		26		24		30		4		13		3		25		32		31		33		1		11		11
10		32		35		21		19		40		0		22		13		2		54		30		7		11		31		23		41		62		40		61		24		25		36		32		51		57		14		14		28		36		44		53		37		39		18		27		37		39		29		35
14		10		31		17		17		18		22		0		15		22		32		26		15		11		33		25		19		40		18		39		22		7		14		20		29		35		10		8		24		30		22		31		15		25		14		31		33		17		7		13
21		19		46		32		6		27		13		15		0		13		41		41		6		22		18		10		28		49		27		48		11		12		23		35		38		44		25		11		39		23		31		40		24		26		29		16		48		26		16		26
8		32		33		19		19		40		2		22		13		0		54		28		9		11		31		23		41		62		40		61		24		25		36		32		51		57		12		14		26		36		44		53		37		39		16		29		35		39		29		35
46		22		31		39		35		14		54		32		41		54		0		30		47		43		33		31		13		8		14		7		30		29		18		22		5		3		42		40		32		30		10		13		17		25		46		31		33		15		25		19
20		30		5		9		43		26		30		26		41		28		30		0		37		19		59		51		21		38		22		37		48		33		24		8		31		33		16		30		2		56		28		29		25		51		16		57		7		27		27		15
17		25		42		28		12		33		7		15		6		9		47		37		0		18		24		16		34		55		33		54		17		18		29		31		44		50		21		7		35		29		37		46		30		32		25		20		44		32		22		28
3		21		24		10		24		29		11		11		22		11		43		19		18		0		40		32		30		51		29		50		29		14		25		21		40		46		3		11		17		37		33		42		26		32		7		38		26		28		18		24
39		29		64		50		16		33		31		33		18		31		33		59		24		40		0		8		38		31		37		40		11		26		35		53		28		34		43		29		57		5		31		46		34		8		47		4		66		32		32		44
31		21		56		42		8		25		23		25		10		23		31		51		16		32		8		0		30		39		29		38		3		18		27		45		28		34		35		21		49		13		23		38		26		16		39		6		58		24		24		36
33		9		26		26		22		5		41		19		28		41		13		21		34		30		38		30		0		21		1		20		27		16		5		15		10		16		29		27		19		35		7		12		4		30		33		36		28		6		12		6
54		30		37		47		43		22		62		40		49		62		8		38		55		51		31		39		21		0		22		11		38		37		26		30		11		5		50		48		40		26		18		17		25		23		54		35		37		23		33		27
32		8		27		25		21		4		40		18		27		40		14		22		33		29		37		29		1		22		0		21		26		15		4		16		11		17		28		26		20		34		6		13		3		29		32		35		29		5		11		7
53		29		36		46		42		21		61		39		48		61		7		37		54		50		40		38		20		11		21		0		37		36		25		29		12		6		49		47		39		37		17		8		24		32		53		38		34		22		32		26
28		18		53		39		5		22		24		22		11		24		30		48		17		29		11		3		27		38		26		37		0		15		24		42		27		33		32		18		46		12		20		35		23		15		36		9		55		21		21		33
17		7		38		24		10		15		25		7		12		25		29		33		18		14		26		18		16		37		15		36		15		0		11		27		26		32		17		11		31		23		19		28		12		18		21		24		40		14		6		18
28		6		29		21		19		4		36		14		23		36		18		24		29		25		35		27		5		26		4		25		24		11		0		18		15		21		24		22		22		32		8		17		1		27		28		33		31		3		7		9
24		24		11		17		37		20		32		20		35		32		22		8		31		21		53		45		15		30		16		29		42		27		18		0		25		25		20		24		10		50		22		21		19		45		24		51		13		21		21		9
43		19		36		36		32		11		51		29		38		51		5		31		44		40		28		28		10		11		11		12		27		26		15		25		0		6		39		37		29		25		7		18		14		20		43		26		38		12		22		16
49		25		32		42		38		17		57		35		44		57		3		33		50		46		34		34		16		5		17		6		33		32		21		25		6		0		45		43		35		31		13		12		20		26		49		32		32		18		28		22
4		20		21		7		27		28		14		10		25		12		42		16		21		3		43		35		29		50		28		49		32		17		24		20		39		45		0		14		14		40		32		41		25		35		4		41		23		27		17		23
10		18		35		21		13		26		14		8		11		14		40		30		7		11		29		21		27		48		26		47		18		11		22		24		37		43		14		0		28		26		30		39		23		25		18		27		37		25		15		21
18		28		7		7		41		24		28		24		39		26		32		2		35		17		57		49		19		40		20		39		46		31		22		10		29		35		14		28		0		54		26		31		23		49		14		55		9		25		25		13
36		26		61		47		17		30		36		30		23		36		30		56		29		37		5		13		35		26		34		37		12		23		32		50		25		31		40		26		54		0		28		43		31		5		44		9		63		29		29		41
