40
0		15		22		10		14		40		14		13		26		22		21		13		34		36		17		14		38		19		28		34		22		32		24		19		20		17		19		36		20		28		16		23		36		24		18		24		12		10		33		5
15		0		19		21		15		25		29		26		39		35		34		28		19		49		32		27		23		32		15		19		9		17		9		34		13		12		34		49		17		41		29		10		21		37		31		15		25		23		18		12
22		19		0		28		8		18		36		29		20		30		25		35		16		30		39		18		16		21		34		12		28		10		10		41		26		7		41		30		2		22		12		29		14		28		12		30		30		14		15		19
10		21		28		0		20		46		8		23		36		32		31		21		40		46		11		24		44		29		22		40		14		38		30		13		10		23		13		46		26		38		26		15		42		34		28		14		22		20		39		9
14		15		8		20		0		26		28		21		24		22		19		27		20		34		31		12		24		17		30		20		24		18		10		33		22		3		33		34		6		26		14		25		22		22		16		26		22		8		19		11
40		25		18		46		26		0		54		47		26		48		43		53		18		32		57		36		2		39		36		6		32		8		16		59		38		23		59		30		20		38		30		31		4		46		28		40		48		32		17		37
14		29		36		8		28		54		0		25		38		34		33		23		48		48		3		26		52		31		30		48		22		46		38		5		16		31		7		48		34		40		28		23		50		36		30		14		24		22		47		17
13		26		29		23		21		47		25		0		21		9		8		6		41		23		22		11		45		8		41		41		35		39		31		20		33		24		18		23		27		15		17		36		43		11		19		37		1		15		40		18
26		39		20		36		24		26		38		21		0		22		17		27		36		10		35		12		24		13		54		24		48		22		30		33		46		27		33		10		22		12		10		49		22		20		8		50		22		16		35		31
22		35		30		32		22		48		34		9		22		0		5		11		42		16		31		12		46		9		50		42		44		40		32		29		42		25		27		18		28		10		18		45		44		2		20		46		10		16		41		27
21		34		25		31		19		43		33		8		17		5		0		10		37		15		30		7		41		4		49		37		43		35		27		28		41		22		26		15		23		7		13		44		39		3		15		45		9		11		36		26
13		28		35		21		27		53		23		6		27		11		10		0		47		25		20		17		51		14		39		47		33		45		37		18		31		30		16		25		33		17		23		34		49		13		25		35		5		21		46		16
34		19		16		40		20		18		48		41		36		42		37		47		0		46		51		30		18		33		18		12		26		14		10		53		32		17		53		46		14		38		26		25		16		40		28		34		42		26		1		31
