20
0		4		7		8		7		11		9		11		13		10		10		11		3		12		8		5		8		5		2		7
4		0		5		8		11		9		7		7		15		8		10		9		5		8		6		7		4		1		4		9
7		5		0		13		12		4		2		10		20		5		7		6		10		11		3		12		9		6		5		14
8		8		13		0		15		17		15		7		7		16		16		17		9		8		14		7		4		7		8		7
7		11		12		15		0		16		14		18		8		15		15		16		6		19		13		8		15		12		7		8
11		9		4		17		16		0		2		14		24		1		3		2		14		15		3		16		13		10		9		18
9		7		2		15		14		2		0		12		22		3		5		4		12		13		1		14		11		8		7		16
11		7		10		7		18		14		12		0		14		15		17		16		12		1		13		10		3		6		11		10
13		15		20		7		8		24		22		14		0		23		23		24		10		15		21		8		11		14		15		6
10		8		5		16		15		1		3		15		23		0		2		1		13		16		2		15		12		9		8		17
10		10		7		16		15		3		5		17		23		2		0		1		13		18		4		15		14		11		8		17
11		9		6		17		16		2		4		16		24		1		1		0		14		17		3		16		13		10		9		18
3		5		10		9		6		14		12		12		10		13		13		14		0		13		11		2		9		6		5		4
12		8		11		8		19		15		13		1		15		16		18		17		13		0		14		11		4		7		12		11
8		6		3		14		13		3		1		13		21		2		4		3		11		14		0		13		10		7		6		15
5		7		12		7		8		16		14		10		8		15		15		16		2		11		13		0		7		6		7		2
8		4		9		4		15		13		11		3		11		12		14		13		9		4		10		7		0		3		8		7
5		1		6		7		12		10		8		6		14		9		11		10		6		7		7		6		3		0		5		8
2		4		5		8		7		9		7		11		15		8		8		9		5		12		6		7		8		5		0		9
7		9		14		7		8		18		16		10		6		17		17		18		4		11		15		2		7		8		9		0
