20
0		26		12		8		14		10		17		4		4		27		6		11		12		3		7		1		11		10		10		12
26		0		14		20		18		22		9		22		22		3		26		15		14		27		19		27		15		20		16		14
12		14		0		10		12		12		5		8		8		15		12		5		2		13		5		13		5		8		6		14
8		20		10		0		22		2		13		12		8		21		6		15		8		7		15		7		5		18		16		6
14		18		12		22		0		24		9		10		14		17		20		7		14		17		7		15		17		4		6		26
10		22		12		2		24		0		15		14		10		23		4		17		10		7		17		9		7		20		18		8
17		9		5		13		9		15		0		13		13		10		17		6		5		18		10		18		8		11		7		17
4		22		8		12		10		14		13		0		4		23		10		7		8		7		3		5		7		6		6		16
4		22		8		8		14		10		13		4		0		23		6		7		8		5		7		5		7		10		8		12
27		3		15		21		17		23		10		23		23		0		27		16		15		28		20		28		16		21		17		15
6		26		12		6		20		4		17		10		6		27		0		13		12		3		13		5		11		16		14		12
11		15		5		15		7		17		6		7		7		16		13		0		7		12		4		12		10		5		1		19
12		14		2		8		14		10		5		8		8		15		12		7		0		13		7		13		3		10		8		12
3		27		13		7		17		7		18		7		5		28		3		12		13		0		10		2		12		13		11		13
7		19		5		15		7		17		10		3		7		20		13		4		7		10		0		8		10		3		3		19
1		27		13		7		15		9		18		5		5		28		5		12		13		2		8		0		12		11		11		13
11		15		5		5		17		7		8		7		7		16		11		10		3		12		10		12		0		13		11		9
10		20		8		18		4		20		11		6		10		21		16		5		10		13		3		11		13		0		4		22
10		16		6		16		6		18		7		6		8		17		14		1		8		11		3		11		11		4		0		20
12		14		14		6		26		8		17		16		12		15		12		19		12		13		19		13		9		22		20		0
