20
0		23		15		4		9		14		12		19		17		16		16		15		21		13		17		12		5		12		21		8
23		0		22		21		14		11		19		8		6		7		9		18		6		14		6		11		22		13		12		15
15		22		0		19		10		29		3		14		20		23		13		4		16		28		28		15		20		27		10		11
4		21		19		0		9		10		16		17		15		14		14		15		19		9		15		10		1		8		19		8
9		14		10		9		0		19		7		10		10		13		7		6		12		18		18		5		10		17		12		1
14		11		29		10		19		0		26		15		9		6		16		25		13		3		5		14		11		2		19		18
12		19		3		16		7		26		0		11		17		20		10		5		13		25		25		12		17		24		11		8
19		8		14		17		10		15		11		0		6		9		3		10		2		14		14		7		18		13		4		11
17		6		20		15		10		9		17		6		0		3		7		16		4		8		8		5		16		7		10		9
16		7		23		14		13		6		20		9		3		0		10		19		7		7		5		8		15		6		13		12
16		9		13		14		7		16		10		3		7		10		0		9		5		15		15		4		15		14		5		8
15		18		4		15		6		25		5		10		16		19		9		0		12		24		24		11		16		23		6		7
21		6		16		19		12		13		13		2		4		7		5		12		0		12		12		9		20		11		6		13
13		14		28		9		18		3		25		14		8		7		15		24		12		0		8		13		8		1		18		17
17		6		28		15		18		5		25		14		8		5		15		24		12		8		0		13		16		7		18		17
12		11		15		10		5		14		12		7		5		8		4		11		9		13		13		0		11		12		9		4
5		22		20		1		10		11		17		18		16		15		15		16		20		8		16		11		0		9		20		9
12		13		27		8		17		2		24		13		7		6		14		23		11		1		7		12		9		0		17		16
21		12		10		19		12		19		11		4		10		13		5		6		6		18		18		9		20		17		0		13
8		15		11		8		1		18		8		11		9		12		8		7		13		17		17		4		9		16		13		0
