20
0		4		17		8		4		10		11		7		4		13		2		12		7		3		10		17		10		14		4		12
4		0		13		4		6		10		11		3		4		9		6		12		7		7		10		13		6		12		8		8
17		13		0		9		19		15		12		10		13		6		19		15		14		20		11		10		9		15		21		5
8		4		9		0		10		8		13		1		4		11		10		10		5		11		12		9		4		10		12		6
4		6		19		10		0		6		15		9		6		15		2		8		5		5		14		19		12		16		2		14
10		10		15		8		6		0		21		9		6		19		8		2		3		11		20		15		8		12		6		14
11		11		12		13		15		21		0		12		15		8		13		23		18		10		1		18		17		23		15		7
7		3		10		1		9		9		12		0		3		10		9		11		6		10		11		10		5		11		11		5
4		4		13		4		6		6		15		3		0		13		6		8		3		7		14		13		6		10		8		8
13		9		6		11		15		19		8		10		13		0		15		21		16		16		7		16		15		21		17		5
2		6		19		10		2		8		13		9		6		15		0		10		5		3		12		19		12		16		2		14
12		12		15		10		8		2		23		11		8		21		10		0		5		13		22		13		6		10		8		16
7		7		14		5		5		3		18		6		3		16		5		5		0		8		17		14		7		11		7		11
3		7		20		11		5		11		10		10		7		16		3		13		8		0		9		20		13		17		5		15
10		10		11		12		14		20		1		11		14		7		12		22		17		9		0		17		16		22		14		6
17		13		10		9		19		15		18		10		13		16		19		13		14		20		17		0		7		5		21		11
10		6		9		4		12		8		17		5		6		15		12		6		7		13		16		7		0		6		14		10
14		12		15		10		16		12		23		11		10		21		16		10		11		17		22		5		6		0		18		16
4		8		21		12		2		6		15		11		8		17		2		8		7		5		14		21		14		18		0		16
12		8		5		6		14		14		7		5		8		5		14		16		11		15		6		11		10		16		16		0
