20
0		4		15		12		2		7		13		18		14		23		23		12		16		3		13		17		6		16		17		17
4		0		19		16		6		11		17		22		18		27		27		14		20		7		17		21		10		18		21		21
15		19		0		23		15		8		10		13		19		14		8		5		11		16		8		16		19		3		18		2
12		16		23		0		12		17		13		10		4		11		15		22		12		11		15		7		8		26		5		21
2		6		15		12		0		9		13		18		14		23		23		14		16		1		13		17		4		18		17		17
7		11		8		17		9		0		6		11		13		16		16		5		9		10		6		10		13		9		12		10
13		17		10		13		13		6		0		5		9		10		10		9		3		12		2		6		9		13		8		8
18		22		13		10		18		11		5		0		6		5		5		12		2		17		5		3		14		16		5		11
14		18		19		4		14		13		9		6		0		9		11		18		8		13		11		3		10		22		3		17
23		27		14		11		23		16		10		5		9		0		6		13		7		22		10		6		19		17		6		12
23		27		8		15		23		16		10		5		11		6		0		13		7		22		10		8		19		11		10		6
12		14		5		22		14		5		9		12		18		13		13		0		10		15		7		15		18		4		17		7
16		20		11		12		16		9		3		2		8		7		7		10		0		15		3		5		12		14		7		9
3		7		16		11		1		10		12		17		13		22		22		15		15		0		12		16		3		19		16		16
13		17		8		15		13		6		2		5		11		10		10		7		3		12		0		8		11		11		10		6
17		21		16		7		17		10		6		3		3		6		8		15		5		16		8		0		13		19		2		14
6		10		19		8		4		13		9		14		10		19		19		18		12		3		11		13		0		22		13		17
16		18		3		26		18		9		13		16		22		17		11		4		14		19		11		19		22		0		21		5
17		21		18		5		17		12		8		5		3		6		10		17		7		16		10		2		13		21		0		16
17		21		2		21		17		10		8		11		17		12		6		7		9		16		6		14		17		5		16		0
