20
0		5		11		15		9		5		9		2		8		17		7		14		3		17		12		6		10		12		14		13
5		0		12		20		14		4		14		5		13		22		6		15		8		18		13		3		9		13		15		18
11		12		0		14		20		16		12		9		13		16		18		3		12		6		3		9		21		3		3		12
15		20		14		0		10		20		6		15		7		2		20		13		12		16		17		21		13		11		15		6
9		14		20		10		0		14		8		11		7		10		14		23		8		26		21		15		7		21		23		16
5		4		16		20		14		0		14		7		13		22		2		19		8		22		17		7		7		17		19		18
9		14		12		6		8		14		0		9		1		8		14		15		6		18		13		15		9		13		15		8
2		5		9		15		11		7		9		0		8		17		9		12		3		15		10		6		12		10		12		13
8		13		13		7		7		13		1		8		0		9		13		16		5		19		14		14		8		14		16		9
17		22		16		2		10		22		8		17		9		0		22		13		14		16		19		23		15		13		17		6
7		6		18		20		14		2		14		9		13		22		0		21		8		24		19		9		7		19		21		18
14		15		3		13		23		19		15		12		16		13		21		0		15		3		6		12		24		2		4		9
3		8		12		12		8		8		6		3		5		14		8		15		0		18		13		9		9		13		15		10
17		18		6		16		26		22		18		15		19		16		24		3		18		0		5		15		27		5		3		12
12		13		3		17		21		17		13		10		14		19		19		6		13		5		0		10		22		6		2		15
6		3		9		21		15		7		15		6		14		23		9		12		9		15		10		0		12		10		12		19
10		9		21		13		7		7		9		12		8		15		7		24		9		27		22		12		0		22		24		17
12		13		3		11		21		17		13		10		14		13		19		2		13		5		6		10		22		0		4		9
14		15		3		15		23		19		15		12		16		17		21		4		15		3		2		12		24		4		0		13
13		18		12		6		16		18		8		13		9		6		18		9		10		12		15		19		17		9		13		0
