20
0		13		11		15		15		9		7		9		7		6		14		11		19		7		5		8		12		10		7		5
13		0		4		28		28		22		20		4		8		19		11		4		20		10		8		7		5		11		20		12
11		4		0		24		24		18		18		8		12		15		7		8		16		6		6		11		1		7		16		16
15		28		24		0		6		6		12		24		22		9		17		26		14		18		20		23		23		17		8		16
15		28		24		6		0		6		18		24		22		15		17		26		8		18		20		23		23		17		8		16
9		22		18		6		6		0		14		18		16		11		11		20		12		12		14		17		17		11		2		12
7		20		18		12		18		14		0		16		14		3		21		18		26		14		12		15		19		17		12		8
9		4		8		24		24		18		16		0		4		15		11		2		16		6		4		3		9		7		16		8
7		8		12		22		22		16		14		4		0		13		15		4		20		8		6		1		13		11		14		6
6		19		15		9		15		11		3		15		13		0		18		17		23		11		11		14		16		14		9		7
14		11		7		17		17		11		21		11		15		18		0		11		9		7		9		14		6		4		9		19
11		4		8		26		26		20		18		2		4		17		11		0		18		8		6		3		9		9		18		10
19		20		16		14		8		12		26		16		20		23		9		18		0		12		14		19		15		9		14		24
7		10		6		18		18		12		14		6		8		11		7		8		12		0		2		7		5		3		10		12
5		8		6		20		20		14		12		4		6		11		9		6		14		2		0		5		7		5		12		10
8		7		11		23		23		17		15		3		1		14		14		3		19		7		5		0		12		10		15		7
12		5		1		23		23		17		19		9		13		16		6		9		15		5		7		12		0		6		15		17
10		11		7		17		17		11		17		7		11		14		4		9		9		3		5		10		6		0		9		15
7		20		16		8		8		2		12		16		14		9		9		18		14		10		12		15		15		9		0		10
5		12		16		16		16		12		8		8		6		7		19		10		24		12		10		7		17		15		10		0
