20
0		18		21		18		2		12		10		24		15		8		12		2		7		21		20		3		4		11		17		5
18		0		19		20		18		18		22		16		3		26		6		20		11		13		14		15		18		19		5		17
21		19		0		3		19		9		11		3		16		15		13		23		14		10		5		24		25		10		18		26
18		20		3		0		16		6		8		6		17		12		14		20		11		11		6		21		22		7		19		23
2		18		19		16		0		10		8		22		15		8		12		4		7		19		18		5		6		9		17		7
12		18		9		6		10		0		4		12		15		8		12		14		7		9		8		15		16		1		17		17
10		22		11		8		8		4		0		14		19		4		16		12		11		13		10		13		14		3		21		15
24		16		3		6		22		12		14		0		15		18		16		26		17		7		4		27		28		13		15		29
15		3		16		17		15		15		19		15		0		23		3		17		8		12		11		12		15		16		4		14
8		26		15		12		8		8		4		18		23		0		20		8		15		17		14		11		10		7		25		11
12		6		13		14		12		12		16		16		3		20		0		14		5		13		12		11		12		13		5		13
2		20		23		20		4		14		12		26		17		8		14		0		9		23		22		5		2		13		19		3
7		11		14		11		7		7		11		17		8		15		5		9		0		14		13		10		11		8		10		12
21		13		10		11		19		9		13		7		12		17		13		23		14		0		5		24		25		10		8		26
20		14		5		6		18		8		10		4		11		14		12		22		13		5		0		23		24		9		13		25
3		15		24		21		5		15		13		27		12		11		11		5		10		24		23		0		3		14		16		2
4		18		25		22		6		16		14		28		15		10		12		2		11		25		24		3		0		15		17		1
11		19		10		7		9		1		3		13		16		7		13		13		8		10		9		14		15		0		18		16
17		5		18		19		17		17		21		15		4		25		5		19		10		8		13		16		17		18		0		18
5		17		26		23		7		17		15		29		14		11		13		3		12		26		25		2		1		16		18		0
