20
0		2		12		12		17		21		16		24		13		6		26		9		15		23		15		5		4		22		2		13
2		0		10		12		15		19		14		22		13		4		24		7		15		21		13		5		2		20		2		11
12		10		0		6		7		9		6		12		7		6		14		3		9		11		5		11		8		10		12		3
12		12		6		0		7		15		12		14		1		8		16		7		3		13		11		9		10		12		10		9
17		15		7		7		0		16		13		7		6		11		9		8		6		10		12		16		13		5		17		10
21		19		9		15		16		0		5		9		16		15		7		12		18		6		6		20		17		15		21		8
16		14		6		12		13		5		0		8		13		10		10		7		15		7		1		15		12		12		16		3
24		22		12		14		7		9		8		0		13		18		2		15		13		3		9		23		20		6		24		11
13		13		7		1		6		16		13		13		0		9		15		8		2		12		12		10		11		11		11		10
6		4		6		8		11		15		10		18		9		0		20		3		11		17		9		5		2		16		6		7
26		24		14		16		9		7		10		2		15		20		0		17		15		3		11		25		22		8		26		13
9		7		3		7		8		12		7		15		8		3		17		0		10		14		6		8		5		13		9		4
15		15		9		3		6		18		15		13		2		11		15		10		0		12		14		10		13		11		13		12
23		21		11		13		10		6		7		3		12		17		3		14		12		0		8		22		19		9		23		10
15		13		5		11		12		6		1		9		12		9		11		6		14		8		0		14		11		11		15		2
5		5		11		9		16		20		15		23		10		5		25		8		10		22		14		0		3		21		3		12
4		2		8		10		13		17		12		20		11		2		22		5		13		19		11		3		0		18		4		9
22		20		10		12		5		15		12		6		11		16		8		13		11		9		11		21		18		0		22		9
2		2		12		10		17		21		16		24		11		6		26		9		13		23		15		3		4		22		0		13
13		11		3		9		10		8		3		11		10		7		13		4		12		10		2		12		9		9		13		0
