30
0		16		15		11		34		29		11		27		15		22		15		18		12		35		22		29		1		3		8		24		6		24		24		13		9		36		16		19		24		19
16		0		9		11		38		21		19		11		19		26		19		4		16		19		26		33		15		15		10		28		10		28		28		17		7		20		20		23		12		5
15		9		0		4		29		14		18		12		10		17		10		5		9		20		17		24		14		14		7		19		11		19		19		8		10		21		17		18		9		4
11		11		4		0		27		18		14		16		8		15		8		7		5		24		15		22		10		10		3		17		13		17		17		6		12		25		13		14		13		8
34		38		29		27		0		17		23		27		19		12		19		34		22		23		12		7		33		31		28		10		40		10		10		21		39		24		18		15		26		33
29		21		14		18		17		0		32		10		22		19		14		17		23		6		13		12		28		28		21		27		23		23		15		18		22		7		31		32		9		16
11		19		18		14		23		32		0		30		10		13		18		21		9		38		19		22		10		8		11		13		17		13		17		14		16		39		5		8		27		22
27		11		12		16		27		10		30		0		20		17		12		9		21		8		15		22		26		26		19		25		21		21		17		16		18		9		29		30		3		8
15		19		10		8		19		22		10		20		0		7		8		15		3		28		9		14		14		12		9		9		21		9		9		4		20		29		9		10		17		14
22		26		17		15		12		19		13		17		7		0		7		22		10		25		6		9		21		19		16		8		28		4		4		9		27		26		12		13		14		21
15		19		10		8		19		14		18		12		8		7		0		15		9		20		7		14		14		14		9		13		21		9		9		4		20		21		17		18		9		14
18		4		5		7		34		17		21		9		15		22		15		0		12		17		22		29		17		17		10		24		12		24		24		13		9		18		20		21		8		1
12		16		9		5		22		23		9		21		3		10		9		12		0		29		10		17		11		9		6		12		18		12		12		5		17		30		8		9		18		13
35		19		20		24		23		6		38		8		28		25		20		17		29		0		19		18		34		34		27		33		29		29		21		24		26		1		37		38		11		16
22		26		17		15		12		13		19		15		9		6		7		22		10		19		0		7		21		19		16		14		28		10		2		9		27		20		18		19		14		21
29		33		24		22		7		12		22		22		14		9		14		29		17		18		7		0		28		26		23		17		35		13		5		16		34		19		21		22		21		28
1		15		14		10		33		28		10		26		14		21		14		17		11		34		21		28		0		2		7		23		7		23		23		12		8		35		15		18		23		18
3		15		14		10		31		28		8		26		12		19		14		17		9		34		19		26		2		0		7		21		9		21		21		10		8		35		13		16		23		18
8		10		7		3		28		21		11		19		9		16		9		10		6		27		16		23		7		7		0		18		12		18		18		7		11		28		10		13		16		11
24		28		19		17		10		27		13		25		9		8		13		24		12		33		14		17		23		21		18		0		30		4		12		11		29		34		8		5		22		23
6		10		11		13		40		23		17		21		21		28		21		12		18		29		28		35		7		9		12		30		0		30		30		19		3		30		22		25		18		13
24		28		19		17		10		23		13		21		9		4		9		24		12		29		10		13		23		21		18		4		30		0		8		11		29		30		8		9		18		23
24		28		19		17		10		15		17		17		9		4		9		24		12		21		2		5		23		21		18		12		30		8		0		11		29		22		16		17		16		23
13		17		8		6		21		18		14		16		4		9		4		13		5		24		9		16		12		10		7		11		19		11		11		0		18		25		13		14		13		12
9		7		10		12		39		22		16		18		20		27		20		9		17		26		27		34		8		8		11		29		3		29		29		18		0		27		21		24		15		10
36		20		21		25		24		7		39		9		29		26		21		18		30		1		20		19		35		35		28		34		30		30		22		25		27		0		38		39		12		17
16		20		17		13		18		31		5		29		9		12		17		20		8		37		18		21		15		13		10		8		22		8		16		13		21		38		0		3		26		21
19		23		18		14		15		32		8		30		10		13		18		21		9		38		19		22		18		16		13		5		25		9		17		14		24		39		3		0		27		22
24		12		9		13		26		9		27		3		17		14		9		8		18		11		14		21		23		23		16		22		18		18		16		13		15		12		26		27		0		7
19		5		4		8		33		16		22		8		14		21		14		1		13		16		21		28		18		18		11		23		13		23		23		12		10		17		21		22		7		0
