30
0		19		24		26		20		32		30		11		26		12		37		12		31		23		9		10		25		28		17		7		46		22		21		36		35		24		20		6		20		31
19		0		5		9		21		13		17		12		15		11		18		25		18		12		20		11		26		9		18		12		27		9		16		17		16		11		31		13		23		12
24		5		0		6		24		8		14		15		18		14		13		28		15		15		25		16		29		4		21		17		22		8		19		12		17		8		34		18		26		7
26		9		6		0		30		8		8		21		24		20		13		34		9		21		27		18		35		6		27		19		20		10		25		10		23		2		40		20		32		5
20		21		24		30		0		22		38		9		6		10		17		8		39		9		21		18		5		24		3		15		26		30		5		24		15		32		10		14		2		29
32		13		8		8		22		0		16		21		16		20		5		26		17		13		33		24		27		4		19		25		14		16		17		4		15		10		32		26		24		7
30		17		14		8		38		16		0		29		32		28		21		42		1		29		21		20		43		14		35		23		26		8		33		16		31		6		48		26		40		11
11		12		15		21		9		21		29		0		15		1		26		13		30		12		12		9		14		17		6		6		35		21		10		25		24		23		19		5		11		20
26		15		18		24		6		16		32		15		0		14		11		14		33		3		27		18		11		18		9		19		20		24		5		18		9		26		16		20		8		23
12		11		14		20		10		20		28		1		14		0		25		14		29		11		13		8		15		16		7		5		34		20		9		24		23		22		20		6		12		19
37		18		13		13		17		5		21		26		11		25		0		25		22		14		38		29		22		9		20		30		9		21		16		7		10		15		27		31		19		12
12		25		28		34		8		26		42		13		14		14		25		0		43		13		21		22		13		28		7		19		34		34		9		28		23		36		8		16		8		33
31		18		15		9		39		17		1		30		33		29		22		43		0		30		22		21		44		15		36		24		27		9		34		17		32		7		49		27		41		12
23		12		15		21		9		13		29		12		3		11		14		13		30		0		24		15		14		15		6		16		23		21		4		15		12		23		19		17		11		20
9		20		25		27		21		33		21		12		27		13		38		21		22		24		0		9		26		29		18		8		47		17		22		37		36		25		27		7		21		32
10		11		16		18		18		24		20		9		18		8		29		22		21		15		9		0		23		20		15		3		38		12		13		28		27		16		28		6		20		23
25		26		29		35		5		27		43		14		11		15		22		13		44		14		26		23		0		29		8		20		21		35		10		29		12		37		5		19		5		34
28		9		4		6		24		4		14		17		18		16		9		28		15		15		29		20		29		0		21		21		18		12		19		8		17		8		34		22		26		5
17		18		21		27		3		19		35		6		9		7		20		7		36		6		18		15		8		21		0		12		29		27		4		21		18		29		13		11		5		26
7		12		17		19		15		25		23		6		19		5		30		19		24		16		8		3		20		21		12		0		39		15		14		29		28		17		25		3		17		24
46		27		22		20		26		14		26		35		20		34		9		34		27		23		47		38		21		18		29		39		0		30		25		10		11		22		26		40		26		15
22		9		8		10		30		16		8		21		24		20		21		34		9		21		17		12		35		12		27		15		30		0		25		20		23		8		40		18		32		15
21		16		19		25		5		17		33		10		5		9		16		9		34		4		22		13		10		19		4		14		25		25		0		19		14		27		15		15		7		24
36		17		12		10		24		4		16		25		18		24		7		28		17		15		37		28		29		8		21		29		10		20		19		0		17		12		34		30		26		5
35		16		17		23		15		15		31		24		9		23		10		23		32		12		36		27		12		17		18		28		11		23		14		17		0		25		17		29		15		22
24		11		8		2		32		10		6		23		26		22		15		36		7		23		25		16		37		8		29		17		22		8		27		12		25		0		42		20		34		7
20		31		34		40		10		32		48		19		16		20		27		8		49		19		27		28		5		34		13		25		26		40		15		34		17		42		0		22		8		39
6		13		18		20		14		26		26		5		20		6		31		16		27		17		7		6		19		22		11		3		40		18		15		30		29		20		22		0		14		25
20		23		26		32		2		24		40		11		8		12		19		8		41		11		21		20		5		26		5		17		26		32		7		26		15		34		8		14		0		31
31		12		7		5		29		7		11		20		23		19		12		33		12		20		32		23		34		5		26		24		15		15		24		5		22		7		39		25		31		0
