30
0		20		17		17		21		12		25		15		15		5		14		31		10		20		23		15		29		31		16		6		31		25		11		10		18		20		28		25		6		8
20		0		9		37		5		32		45		11		35		17		34		25		30		12		9		5		17		19		8		22		15		5		19		30		2		4		12		13		14		12
17		9		0		28		10		23		36		2		26		18		25		16		21		3		6		6		12		14		9		23		14		14		10		21		7		7		11		8		11		13
17		37		28		0		38		5		8		26		12		22		13		16		9		25		28		32		20		18		33		21		24		42		18		17		35		35		31		24		23		25
21		5		10		38		0		33		46		12		36		22		35		26		31		13		10		10		18		20		13		27		14		6		20		31		7		3		7		14		15		17
12		32		23		5		33		0		13		21		7		17		8		21		4		20		23		27		19		21		28		16		21		37		13		12		30		30		26		19		18		20
25		45		36		8		46		13		0		34		14		30		15		20		15		33		36		40		28		26		41		29		32		50		26		19		43		43		39		32		31		33
15		11		2		26		12		21		34		0		24		16		23		16		19		5		8		6		14		16		7		21		16		16		8		19		9		9		13		10		9		11
15		35		26		12		36		7		14		24		0		20		1		28		5		23		26		30		26		28		31		19		28		40		16		5		33		33		29		22		21		23
5		17		18		22		22		17		30		16		20		0		19		32		15		21		24		12		30		32		11		5		32		20		12		15		15		21		29		26		7		5
14		34		25		13		35		8		15		23		1		19		0		29		4		22		25		29		27		29		30		18		29		39		15		4		32		32		28		23		20		22
31		25		16		16		26		21		20		16		28		32		29		0		25		13		16		20		8		6		23		37		12		30		20		33		23		23		19		12		25		27
10		30		21		9		31		4		15		19		5		15		4		25		0		18		21		25		23		25		26		14		25		35		11		8		28		28		24		19		16		18
20		12		3		25		13		20		33		5		23		21		22		13		18		0		3		9		9		11		12		26		11		17		9		22		10		10		8		5		14		16
23		9		6		28		10		23		36		8		26		24		25		16		21		3		0		12		8		10		15		29		8		14		12		25		9		7		5		4		17		19
15		5		6		32		10		27		40		6		30		12		29		20		25		9		12		0		18		20		3		17		20		10		14		25		3		9		17		14		9		7
29		17		12		20		18		19		28		14		26		30		27		8		23		9		8		18		0		2		21		35		4		22		18		31		15		15		11		4		23		25
31		19		14		18		20		21		26		16		28		32		29		6		25		11		10		20		2		0		23		37		6		24		20		33		17		17		13		6		25		27
16		8		9		33		13		28		41		7		31		11		30		23		26		12		15		3		21		23		0		14		23		9		15		26		6		12		20		17		10		8
6		22		23		21		27		16		29		21		19		5		18		37		14		26		29		17		35		37		14		0		37		21		17		14		20		26		34		31		12		10
31		15		14		24		14		21		32		16		28		32		29		12		25		11		8		20		4		6		23		37		0		18		20		33		17		11		7		6		25		27
25		5		14		42		6		37		50		16		40		20		39		30		35		17		14		10		22		24		9		21		18		0		24		35		7		7		13		18		19		17
11		19		10		18		20		13		26		8		16		12		15		20		11		9		12		14		18		20		15		17		20		24		0		13		17		17		17		14		5		7
10		30		21		17		31		12		19		19		5		15		4		33		8		22		25		25		31		33		26		14		33		35		13		0		28		28		30		27		16		18
18		2		7		35		7		30		43		9		33		15		32		23		28		10		9		3		15		17		6		20		17		7		17		28		0		6		14		11		12		10
20		4		7		35		3		30		43		9		33		21		32		23		28		10		7		9		15		17		12		26		11		7		17		28		6		0		8		11		14		16
28		12		11		31		7		26		39		13		29		29		28		19		24		8		5		17		11		13		20		34		7		13		17		30		14		8		0		7		22		24
25		13		8		24		14		19		32		10		22		26		23		12		19		5		4		14		4		6		17		31		6		18		14		27		11		11		7		0		19		21
6		14		11		23		15		18		31		9		21		7		20		25		16		14		17		9		23		25		10		12		25		19		5		16		12		14		22		19		0		2
8		12		13		25		17		20		33		11		23		5		22		27		18		16		19		7		25		27		8		10		27		17		7		18		10		16		24		21		2		0
