30
0		17		15		8		3		36		31		12		9		19		13		27		13		23		30		10		14		32		35		19		15		8		24		29		4		20		34		23		16		11
17		0		14		23		18		19		20		7		24		32		28		42		12		38		21		25		29		17		18		30		30		15		35		14		21		5		25		28		31		22
15		14		0		9		14		21		16		7		12		18		20		28		2		24		15		15		17		17		20		16		16		7		21		14		19		19		19		14		17		8
8		23		9		0		7		28		23		16		5		11		13		19		11		15		22		8		10		24		27		11		7		8		16		21		12		28		26		15		10		3
3		18		14		7		0		35		30		11		6		18		10		24		12		20		29		7		11		31		34		18		12		7		23		28		5		23		33		22		13		10
36		19		21		28		35		0		5		24		33		17		41		27		23		21		6		36		38		4		1		17		31		28		18		7		40		24		8		13		38		25
31		20		16		23		30		5		0		19		28		12		36		22		18		18		1		31		33		3		4		12		26		23		15		6		35		25		5		8		33		20
12		7		7		16		11		24		19		0		17		25		21		35		5		31		18		18		22		20		23		23		23		8		28		17		16		12		22		21		24		15
9		24		12		5		6		33		28		17		0		16		8		18		12		18		27		3		5		29		32		16		6		9		21		26		11		29		31		20		7		8
19		32		18		11		18		17		12		25		16		0		24		10		20		6		11		19		21		15		16		2		14		17		5		18		23		37		15		4		21		10
13		28		20		13		10		41		36		21		8		24		0		14		18		26		35		5		3		37		40		24		10		13		29		34		15		33		39		28		3		16
27		42		28		19		24		27		22		35		18		10		14		0		30		12		21		17		13		25		26		12		12		27		15		28		29		47		25		14		11		20
13		12		2		11		12		23		18		5		12		20		18		30		0		26		17		13		17		19		22		18		18		5		23		16		17		17		21		16		19		10
23		38		24		15		20		21		18		31		18		6		26		12		26		0		17		21		23		21		20		8		16		23		3		24		25		43		13		10		23		16
30		21		15		22		29		6		1		18		27		11		35		21		17		17		0		30		32		4		5		11		25		22		14		7		34		26		4		7		32		19
10		25		15		8		7		36		31		18		3		19		5		17		13		21		30		0		4		32		35		19		5		10		24		29		12		30		34		23		6		11
14		29		17		10		11		38		33		22		5		21		3		13		17		23		32		4		0		34		37		21		7		14		26		31		16		34		36		25		2		13
32		17		17		24		31		4		3		20		29		15		37		25		19		21		4		32		34		0		3		13		27		24		18		3		36		22		8		11		34		21
35		18		20		27		34		1		4		23		32		16		40		26		22		20		5		35		37		3		0		16		30		27		17		6		39		23		7		12		37		24
19		30		16		11		18		17		12		23		16		2		24		12		18		8		11		19		21		13		16		0		14		15		5		16		23		35		15		4		21		8
15		30		16		7		12		31		26		23		6		14		10		12		18		16		25		5		7		27		30		14		0		15		19		24		17		35		29		18		7		8
8		15		7		8		7		28		23		8		9		17		13		27		5		23		22		10		14		24		27		15		15		0		20		21		12		20		26		15		16		7
24		35		21		16		23		18		15		28		21		5		29		15		23		3		14		24		26		18		17		5		19		20		0		21		28		40		10		7		26		13
29		14		14		21		28		7		6		17		26		18		34		28		16		24		7		29		31		3		6		16		24		21		21		0		33		19		11		14		31		18
4		21		19		12		5		40		35		16		11		23		15		29		17		25		34		12		16		36		39		23		17		12		28		33		0		18		38		27		18		15
20		5		19		28		23		24		25		12		29		37		33		47		17		43		26		30		34		22		23		35		35		20		40		19		18		0		30		33		36		27
34		25		19		26		33		8		5		22		31		15		39		25		21		13		4		34		36		8		7		15		29		26		10		11		38		30		0		11		36		23
23		28		14		15		22		13		8		21		20		4		28		14		16		10		7		23		25		11		12		4		18		15		7		14		27		33		11		0		25		12
16		31		17		10		13		38		33		24		7		21		3		11		19		23		32		6		2		34		37		21		7		16		26		31		18		36		36		25		0		13
11		22		8		3		10		25		20		15		8		10		16		20		10		16		19		11		13		21		24		8		8		7		13		18		15		27		23		12		13		0
