30
0		21		25		19		21		8		8		16		35		32		21		19		34		6		38		7		14		22		15		10		10		23		5		20		22		31		17		30		20		30
21		0		18		18		24		23		29		25		16		15		4		10		15		27		17		22		11		17		14		27		29		18		20		11		15		18		16		17		5		9
25		18		0		22		28		27		33		9		34		31		14		8		33		31		13		18		15		21		18		15		19		2		24		7		21		30		20		29		13		19
19		18		22		0		6		11		13		25		16		13		18		16		15		17		35		22		7		3		4		27		29		20		14		17		3		12		2		11		17		27
21		24		28		6		0		13		15		27		14		11		24		22		13		19		41		24		13		7		10		29		31		26		16		23		9		10		8		9		23		33
8		23		27		11		13		0		6		18		27		24		23		21		26		6		40		11		12		14		9		16		18		25		3		22		14		23		9		22		22		32
8		29		33		13		15		6		0		24		29		26		29		27		28		4		46		15		18		16		15		18		16		31		9		28		16		25		13		24		28		38
16		25		9		25		27		18		24		0		41		38		21		15		40		22		22		9		20		28		21		6		10		7		15		14		28		37		23		36		20		26
35		16		34		16		14		27		29		41		0		5		20		26		5		33		27		38		21		13		20		43		45		34		30		27		13		8		18		7		21		19
32		15		31		13		11		24		26		38		5		0		17		23		2		30		32		35		18		10		17		40		42		31		27		24		10		3		15		2		18		24
21		4		14		18		24		23		29		21		20		17		0		6		19		27		17		18		11		17		14		23		25		14		20		7		15		18		16		17		1		9
19		10		8		16		22		21		27		15		26		23		6		0		25		25		19		12		9		15		12		17		19		8		18		1		13		22		14		21		5		11
34		15		33		15		13		26		28		40		5		2		19		25		0		32		32		37		20		12		19		42		44		33		29		26		12		3		17		4		20		24
6		27		31		17		19		6		4		22		33		30		27		25		32		0		44		13		16		20		13		16		12		29		7		26		20		29		15		28		26		36
38		17		13		35		41		40		46		22		27		32		17		19		32		44		0		31		28		34		31		28		32		15		37		18		32		35		33		34		18		8
7		22		18		22		24		11		15		9		38		35		18		12		37		13		31		0		17		25		18		5		7		16		8		13		25		34		20		33		17		23
14		11		15		7		13		12		18		20		21		18		11		9		20		16		28		17		0		8		3		22		24		13		9		10		8		17		5		16		10		20
22		17		21		3		7		14		16		28		13		10		17		15		12		20		34		25		8		0		7		30		32		21		17		16		2		9		5		8		16		26
15		14		18		4		10		9		15		21		20		17		14		12		19		13		31		18		3		7		0		23		25		16		10		13		7		16		2		15		13		23
10		27		15		27		29		16		18		6		43		40		23		17		42		16		28		5		22		30		23		0		4		13		13		16		30		39		25		38		22		28
10		29		19		29		31		18		16		10		45		42		25		19		44		12		32		7		24		32		25		4		0		17		15		18		32		41		27		40		24		30
23		18		2		20		26		25		31		7		34		31		14		8		33		29		15		16		13		21		16		13		17		0		22		7		21		30		18		29		13		19
5		20		24		14		16		3		9		15		30		27		20		18		29		7		37		8		9		17		10		13		15		22		0		19		17		26		12		25		19		29
20		11		7		17		23		22		28		14		27		24		7		1		26		26		18		13		10		16		13		16		18		7		19		0		14		23		15		22		6		12
22		15		21		3		9		14		16		28		13		10		15		13		12		20		32		25		8		2		7		30		32		21		17		14		0		9		5		8		14		24
31		18		30		12		10		23		25		37		8		3		18		22		3		29		35		34		17		9		16		39		41		30		26		23		9		0		14		1		17		27
17		16		20		2		8		9		13		23		18		15		16		14		17		15		33		20		5		5		2		25		27		18		12		15		5		14		0		13		15		25
30		17		29		11		9		22		24		36		7		2		17		21		4		28		34		33		16		8		15		38		40		29		25		22		8		1		13		0		16		26
20		5		13		17		23		22		28		20		21		18		1		5		20		26		18		17		10		16		13		22		24		13		19		6		14		17		15		16		0		10
30		9		19		27		33		32		38		26		19		24		9		11		24		36		8		23		20		26		23		28		30		19		29		12		24		27		25		26		10		0
