60
0		54		40		49		56		48		34		45		73		41		68		33		62		65		43		15		15		35		12		33		15		71		61		55		20		17		12		29		7		16		23		3		51		33		49		47		63		46		19		79		48		47		74		42		8		55		21		76		32		15		24		32		40		28		33		61		16		24		4		12
54		0		38		51		68		60		28		13		25		39		14		21		40		25		41		39		39		21		52		25		39		21		25		29		74		37		42		25		51		70		43		57		19		21		61		7		75		38		73		27		60		45		26		28		46		47		55		22		26		59		30		34		14		40		29		31		60		34		56		66
40		38		0		13		32		22		10		25		33		1		28		33		22		25		3		25		37		17		38		13		25		31		21		15		60		37		28		49		37		56		49		43		19		43		29		31		37		6		59		39		22		7		34		10		32		15		41		36		58		45		44		8		44		14		59		21		46		16		42		52
49		51		13		0		41		13		23		38		26		12		39		46		13		26		10		36		50		30		51		26		34		30		26		22		69		50		39		62		46		65		62		52		32		56		38		44		26		13		68		30		9		6		25		23		41		6		50		29		71		54		57		17		57		23		72		20		55		25		51		61
56		68		32		41		0		28		40		55		65		33		60		63		54		57		35		53		67		47		68		43		41		63		53		47		58		67		56		79		63		58		79		55		49		73		7		61		15		38		61		71		34		39		66		40		58		47		35		68		88		71		74		34		74		28		89		53		72		34		60		64
48		60		22		13		28		0		32		47		37		21		48		55		26		35		19		45		59		39		60		35		33		39		35		31		56		59		48		71		55		52		71		47		41		65		25		53		15		22		55		43		6		15		38		32		50		19		37		40		80		63		66		26		66		20		81		29		64		26		52		56
34		28		10		23		40		32		0		15		39		11		34		23		28		31		13		19		27		7		32		3		19		37		27		21		54		27		22		39		31		50		39		37		17		33		33		21		47		12		53		45		32		17		40		8		26		21		35		42		48		39		34		6		34		12		49		27		40		10		36		46
45		13		25		38		55		47		15		0		28		26		23		12		27		20		28		30		30		10		43		12		30		26		16		16		65		28		33		24		42		61		34		48		6		18		48		6		62		25		64		34		47		32		29		15		37		34		46		31		33		50		21		21		19		27		34		18		51		21		47		57
73		25		33		26		65		37		39		28		0		32		13		40		15		8		30		58		58		38		71		40		58		4		12		18		93		56		61		44		70		89		62		76		22		40		62		26		50		27		92		6		35		26		1		31		65		22		74		3		45		78		49		41		33		47		48		12		79		49		75		85
41		39		1		12		33		21		11		26		32		0		27		34		21		24		2		26		38		18		39		14		26		30		20		14		61		38		29		50		38		57		50		44		20		44		30		32		36		5		60		38		21		6		33		11		33		14		42		35		59		46		45		9		45		15		60		20		47		17		43		53
68		14		28		39		60		48		34		23		13		27		0		35		28		13		29		53		53		33		66		35		53		9		13		17		88		51		56		39		65		84		57		71		17		35		57		21		63		26		87		15		48		33		14		26		60		35		69		10		40		73		44		36		28		42		43		19		74		44		70		80
33		21		33		46		63		55		23		12		40		34		35		0		35		32		36		18		18		16		31		20		22		38		28		24		53		16		21		16		30		49		22		36		18		10		56		14		70		33		52		46		55		40		41		23		25		42		34		43		25		38		11		29		11		35		26		28		39		29		35		45
62		40		22		13		54		26		28		27		15		21		28		35		0		15		19		47		47		27		60		29		47		19		15		11		82		45		50		51		59		78		51		65		21		45		51		33		39		16		81		17		20		15		14		20		54		7		63		18		60		67		46		30		46		36		61		9		68		38		64		74
65		25		25		26		57		35		31		20		8		24		13		32		15		0		22		50		50		30		63		32		50		6		4		10		85		48		53		36		62		81		54		68		14		32		54		18		50		19		84		14		35		20		9		23		57		22		66		11		45		70		41		33		31		39		46		6		71		41		67		77
43		41		3		10		35		19		13		28		30		2		29		36		19		22		0		28		40		20		41		16		28		28		18		12		63		40		31		52		40		59		52		46		22		46		32		34		34		3		62		36		19		4		31		13		35		12		44		33		61		48		47		11		47		17		62		18		49		19		45		55
15		39		25		36		53		45		19		30		58		26		53		18		47		50		28		0		14		20		15		18		12		56		46		40		35		14		3		26		12		31		26		18		36		20		46		32		60		31		34		64		45		32		59		27		7		40		18		61		35		20		21		19		25		25		36		46		21		19		17		27
