40
0		38		22		9		49		33		40		21		22		20		9		30		24		25		5		31		11		40		52		32		20		27		10		31		12		33		38		35		23		37		32		44		35		37		24		30		47		3		15		9
38		0		22		31		33		15		2		17		38		36		47		20		24		13		41		19		43		40		24		6		18		23		44		7		34		11		2		3		61		7		10		20		3		5		62		12		19		41		27		41
22		22		0		25		27		11		24		5		32		14		25		14		18		9		19		15		21		18		30		16		6		17		22		15		28		11		22		19		39		21		12		22		19		21		40		10		25		23		7		19
9		31		25		0		52		36		31		24		13		23		18		21		15		24		12		22		14		43		55		29		19		18		15		34		3		36		29		32		32		28		35		47		34		28		33		33		50		12		18		12
49		33		27		52		0		18		35		28		59		29		46		41		45		28		44		40		38		9		15		27		33		44		39		26		55		22		33		30		32		32		23		13		30		32		29		21		18		50		34		40
33		15		11		36		18		0		17		12		43		21		32		25		29		12		28		24		28		25		19		9		17		28		29		8		39		4		15		12		46		14		5		11		12		14		47		3		14		34		18		26
40		2		24		31		35		17		0		19		36		38		49		18		22		15		43		17		45		42		26		8		20		21		46		9		32		13		2		5		63		5		12		22		5		3		64		14		21		43		29		43
21		17		5		24		28		12		19		0		31		19		30		13		17		4		24		12		26		23		31		11		5		16		27		10		27		12		17		14		44		16		11		23		14		16		45		9		26		24		10		24
22		38		32		13		59		43		36		31		0		30		31		18		14		31		25		19		27		50		62		36		26		15		28		41		10		43		36		39		45		31		42		54		41		33		46		40		57		25		25		25
20		36		14		23		29		21		38		19		30		0		17		28		22		23		15		29		9		20		32		30		18		25		10		29		26		25		36		33		25		35		26		24		33		35		26		24		27		21		9		11
9		47		25		18		46		32		49		30		31		17		0		39		33		34		6		40		8		37		49		41		29		36		7		40		21		36		47		44		14		46		37		41		44		46		17		35		44		6		20		6
30		20		14		21		41		25		18		13		18		28		39		0		6		13		33		1		35		32		44		18		10		3		36		23		18		25		18		21		53		13		24		36		23		15		54		22		39		33		19		33
24		24		18		15		45		29		22		17		14		22		33		6		0		17		27		7		29		36		48		22		12		3		30		27		12		29		22		25		47		17		28		40		27		19		48		26		43		27		13		27
25		13		9		24		28		12		15		4		31		23		34		13		17		0		28		12		30		27		31		7		5		16		31		10		27		12		13		10		48		12		11		23		10		12		49		9		26		28		14		28
5		41		19		12		44		28		43		24		25		15		6		33		27		28		0		34		6		35		47		35		23		30		5		34		15		30		41		38		20		40		31		39		38		40		21		29		42		6		14		4
31		19		15		22		40		24		17		12		19		29		40		1		7		12		34		0		36		33		43		17		11		4		37		22		19		24		17		20		54		12		23		35		22		14		55		21		38		34		20		34
11		43		21		14		38		28		45		26		27		9		8		35		29		30		6		36		0		29		41		37		25		32		1		36		17		32		43		40		18		42		33		33		40		42		19		31		36		12		16		2
40		40		18		43		9		25		42		23		50		20		37		32		36		27		35		33		29		0		22		34		24		35		30		33		46		29		40		37		23		39		30		20		37		39		22		28		25		41		25		31
52		24		30		55		15		19		26		31		62		32		49		44		48		31		47		43		41		22		0		26		36		47		42		21		58		19		26		23		43		31		20		8		21		29		44		22		5		53		37		43
32		6		16		29		27		9		8		11		36		30		41		18		22		7		35		17		37		34		26		0		12		21		38		5		32		7		6		3		55		5		6		18		5		5		56		6		21		35		21		35
20		18		6		19		33		17		20		5		26		18		29		10		12		5		23		11		25		24		36		12		0		11		26		15		22		17		18		15		43		17		16		28		15		17		44		14		31		23		9		23
