40
0		34		13		37		35		36		10		25		30		23		27		35		27		9		13		44		8		32		22		25		44		16		24		24		9		25		32		12		32		24		14		3		29		20		40		10		18		26		43		16
34		0		37		17		39		34		26		9		14		57		47		29		61		25		23		26		38		26		56		59		40		50		12		34		29		47		30		46		52		16		22		31		31		20		6		40		28		20		23		50
13		37		0		50		48		49		23		38		43		20		40		48		28		12		16		57		21		45		35		22		57		19		27		37		12		38		45		21		45		27		27		10		42		23		43		23		31		29		56		23
37		17		50		0		28		23		27		12		7		46		36		18		50		40		40		15		29		15		45		48		29		39		29		23		46		36		19		35		41		33		23		40		20		37		21		29		19		37		8		39
35		39		48		28		0		5		25		30		25		28		8		10		22		38		38		13		27		13		17		28		9		29		29		11		44		10		9		27		13		31		21		38		8		35		45		25		17		35		20		25
36		34		49		23		5		0		26		25		20		29		13		5		27		39		39		8		28		8		22		29		8		30		28		12		45		13		4		28		18		32		22		39		7		36		40		26		18		36		15		26
10		26		23		27		25		26		0		17		20		31		21		25		35		13		13		34		12		22		30		33		34		24		16		14		19		21		22		20		26		16		4		13		19		12		32		14		8		18		33		24
25		9		38		12		30		25		17		0		5		48		38		20		52		28		28		19		29		17		47		50		31		41		17		25		34		38		21		37		43		21		13		28		22		25		15		31		19		25		18		41
30		14		43		7		25		20		20		5		0		43		33		15		47		33		33		14		24		12		42		45		26		36		22		20		39		33		16		32		38		26		16		33		17		30		20		26		14		30		13		36
23		57		20		46		28		29		31		48		43		0		20		28		8		32		36		37		19		31		15		2		37		7		47		23		32		18		27		11		25		47		35		26		26		43		63		17		29		49		38		7
27		47		40		36		8		13		21		38		33		20		0		18		14		30		30		21		19		21		9		20		17		21		37		13		36		2		17		19		5		37		25		30		16		33		53		17		19		39		28		17
35		29		48		18		10		5		25		20		15		28		18		0		32		38		38		9		27		3		27		30		11		29		27		11		44		18		3		27		23		31		21		38		6		35		35		25		17		35		10		25
27		61		28		50		22		27		35		52		47		8		14		32		0		36		40		35		23		35		7		8		29		11		51		27		36		14		31		15		17		51		39		30		30		47		67		21		33		53		42		11
9		25		12		40		38		39		13		28		33		32		30		38		36		0		4		47		13		35		31		34		47		25		15		27		6		28		35		21		35		15		17		6		32		11		31		15		21		17		46		25
13		23		16		40		38		39		13		28		33		36		30		38		40		4		0		47		17		35		35		38		47		29		11		27		6		28		35		25		35		11		17		10		32		7		27		19		21		13		46		29
44		26		57		15		13		8		34		19		14		37		21		9		35		47		47		0		36		12		30		37		14		38		36		20		53		21		12		36		26		40		30		47		15		44		32		34		26		44		7		34
8		38		21		29		27		28		12		29		24		19		19		27		23		13		17		36		0		24		18		21		36		12		28		16		17		17		24		8		24		28		16		11		21		24		44		2		10		30		35		12
32		26		45		15		13		8		22		17		12		31		21		3		35		35		35		12		24		0		30		33		14		26		24		8		41		21		4		24		26		28		18		35		5		32		32		22		14		32		11		24
22		56		35		45		17		22		30		47		42		15		9		27		7		31		35		30		18		30		0		15		22		16		46		22		31		9		26		14		10		46		34		25		25		42		62		16		28		48		37		12
25		59		22		48		28		29		33		50		45		2		20		30		8		34		38		37		21		33		15		0		37		9		49		25		34		18		29		13		25		49		37		28		28		45		65		19		31		51		40		9
44		40		57		29		9		8		34		31		26		37		17		11		29		47		47		14		36		14		22		37		0		38		36		20		53		19		12		36		12		40		30		47		15		44		46		34		26		44		21		34
16		50		19		39		29		30		24		41		36		7		21		29		11		25		29		38		12		26		16		9		38		0		40		18		25		19		26		4		26		40		28		19		23		36		56		10		22		42		37		4
24		12		27		29		29		28		16		17		22		47		37		27		51		15		11		36		28		24		46		49		36		40		0		24		17		37		24		36		42		4		12		21		21		8		16		30		18		8		35		40
24		34		37		23		11		12		14		25		20		23		13		11		27		27		27		20		16		8		22		25		20		18		24		0		33		13		8		16		18		24		12		27		5		24		40		14		6		26		19		16
9		29		12		46		44		45		19		34		39		32		36		44		36		6		6		53		17		41		31		34		53		25		17		33		0		34		41		21		41		15		23		6		38		11		31		19		27		17		52		25
25		47		38		36		10		13		21		38		33		18		2		18		14		28		28		21		17		21		9		18		19		19		37		13		34		0		17		17		7		37		25		28		16		33		53		15		19		39		28		15
32		30		45		19		9		4		22		21		16		27		17		3		31		35		35		12		24		4		26		29		12		26		24		8		41		17		0		24		22		28		18		35		3		32		36		22		14		32		11		22
12		46		21		35		27		28		20		37		32		11		19		27		15		21		25		36		8		24		14		13		36		4		36		16		21		17		24		0		24		36		24		15		21		32		52		6		18		38		35		4
32		52		45		41		13		18		26		43		38		25		5		23		17		35		35		26		24		26		10		25		12		26		42		18		41		7		22		24		0		42		30		35		21		38		58		22		24		44		33		22
24		16		27		33		31		32		16		21		26		47		37		31		51		15		11		40		28		28		46		49		40		40		4		24		15		37		28		36		42		0		12		21		25		4		16		30		18		4		39		40
14		22		27		23		21		22		4		13		16		35		25		21		39		17		17		30		16		18		34		37		30		28		12		12		23		25		18		24		30		12		0		17		15		14		28		18		6		14		29		28
3		31		10		40		38		39		13		28		33		26		30		38		30		6		10		47		11		35		25		28		47		19		21		27		6		28		35		15		35		21		17		0		32		17		37		13		21		23		46		19
29		31		42		20		8		7		19		22		17		26		16		6		30		32		32		15		21		5		25		28		15		23		21		5		38		16		3		21		21		25		15		32		0		29		37		19		11		29		14		19
