60
0		26		47		40		55		82		38		42		44		45		59		54		4		11		57		30		53		24		19		28		23		48		50		28		37		78		61		66		34		42		31		22		77		60		40		25		66		19		66		31		35		70		22		86		21		60		52		29		13		25		30		23		51		47		32		66		9		8		63		57
26		0		73		14		81		68		24		28		30		31		45		40		30		15		83		56		79		10		37		44		5		60		36		54		63		64		47		52		16		30		17		44		63		58		66		11		52		11		52		23		29		56		48		72		47		46		38		45		39		47		54		3		77		61		58		52		23		18		49		43
47		73		0		87		8		47		77		55		55		70		60		61		45		58		12		43		6		67		36		29		70		13		73		19		28		35		32		31		81		43		64		29		46		17		21		68		23		62		61		50		44		33		25		43		46		35		69		28		40		26		19		70		16		12		15		29		52		55		24		70
40		14		87		0		95		58		14		32		32		21		35		30		44		29		97		70		93		20		51		58		17		74		26		68		77		58		55		56		6		44		23		58		53		72		80		19		64		25		42		37		43		54		62		62		61		52		28		59		53		61		68		17		91		75		72		58		35		32		63		33
55		81		8		95		0		55		85		63		63		78		68		69		51		66		12		43		6		75		44		37		78		21		81		27		28		37		40		39		89		51		72		37		54		23		21		76		31		70		69		58		52		41		33		51		46		43		77		36		42		34		27		78		16		20		23		37		60		63		32		78
82		68		47		58		55		0		44		40		38		37		23		28		84		83		57		82		53		58		63		54		63		34		32		56		67		18		21		16		52		40		51		60		5		32		60		57		24		63		16		51		47		14		62		4		85		22		30		53		79		57		52		67		55		35		50		18		91		74		23		25
38		24		77		14		85		44		0		22		22		7		21		16		40		39		87		60		83		14		41		48		19		64		12		58		67		48		45		46		8		34		13		48		39		62		70		13		54		19		28		27		33		44		52		48		51		42		14		49		43		51		58		23		81		65		62		48		47		30		53		19
42		28		55		32		63		40		22		0		2		15		17		12		44		43		65		42		61		18		23		26		23		42		18		36		45		36		23		24		26		12		11		26		35		40		48		17		32		23		24		11		11		28		30		44		45		20		14		27		39		29		36		27		59		43		40		26		51		34		31		15
44		30		55		32		63		38		22		2		0		15		15		10		46		45		65		44		61		20		25		26		25		42		18		36		45		34		23		24		26		12		13		26		33		40		48		19		32		25		22		13		11		26		30		42		47		20		14		27		41		29		36		29		59		43		40		26		53		36		31		15
45		31		70		21		78		37		7		15		15		0		14		9		47		46		80		53		76		21		34		41		26		57		5		51		60		41		38		39		15		27		14		41		32		55		63		20		47		26		21		20		26		37		45		41		48		35		7		42		42		44		51		30		74		58		55		41		54		37		46		12
59		45		60		35		68		23		21		17		15		14		0		5		61		60		70		59		66		35		40		31		40		47		13		41		50		31		28		29		29		17		28		37		18		45		53		34		37		40		7		28		24		27		39		27		62		25		9		32		56		34		41		44		64		48		45		31		68		51		36		10
54		40		61		30		69		28		16		12		10		9		5		0		56		55		71		54		67		30		35		32		35		48		12		42		51		32		29		30		24		18		23		32		23		46		54		29		38		35		12		23		19		28		36		32		57		26		8		33		51		35		42		39		65		49		46		32		63		46		37		9
4		30		45		44		51		84		40		44		46		47		61		56		0		15		53		26		49		26		21		30		27		50		52		28		33		80		63		68		38		44		33		24		79		62		36		27		68		21		68		33		37		72		22		88		17		62		54		31		9		27		32		27		47		49		34		68		9		12		65		59
11		15		58		29		66		83		39		43		45		46		60		55		15		0		68		41		64		25		22		29		20		49		51		39		48		79		62		67		31		43		32		29		78		61		51		26		67		20		67		32		36		71		33		87		32		61		53		30		24		32		39		16		62		48		43		67		8		9		64		58
57		83		12		97		12		57		87		65		65		80		70		71		53		68		0		31		6		77		46		39		80		23		83		29		20		47		42		41		91		53		74		39		56		29		17		78		35		72		71		60		54		43		35		55		36		45		79		38		44		36		29		80		6		22		25		39		62		65		34		80
30		56		43		70		43		82		60		42		44		53		59		54		26		41		31		0		37		50		19		28		53		48		56		26		15		78		61		66		64		42		47		22		77		60		22		51		66		45		66		33		35		70		20		86		9		60		52		29		17		25		30		53		27		47		32		66		35		38		63		57
53		79		6		93		6		53		83		61		61		76		66		67		49		64		6		37		0		73		42		35		76		19		79		25		22		41		38		37		87		49		70		35		52		23		15		74		29		68		67		56		50		39		31		49		40		41		75		34		40		32		25		76		10		18		21		35		58		61		30		76
24		10		67		20		75		58		14		18		20		21		35		30		26		25		77		50		73		0		31		38		5		54		26		48		57		54		37		42		14		24		7		38		53		52		60		1		44		5		42		17		23		46		42		62		41		36		28		39		33		41		48		9		71		55		52		42		33		16		43		33
19		37		36		51		44		63		41		23		25		34		40		35		21		22		46		19		42		31		0		9		34		29		37		17		26		59		42		47		45		23		28		7		58		41		29		32		47		26		47		14		16		51		11		67		22		41		33		10		16		10		17		34		40		28		21		47		28		19		44		38
28		44		29		58		37		54		48		26		26		41		31		32		30		29		39		28		35		38		9		0		41		20		44		10		19		50		33		38		52		14		35		6		49		32		22		39		38		33		38		21		15		42		8		58		31		32		40		1		25		3		10		41		33		19		14		38		37		26		35		41
23		5		70		17		78		63		19		23		25		26		40		35		27		20		80		53		76		5		34		41		0		57		31		51		60		59		42		47		11		27		12		41		58		55		63		6		47		8		47		20		26		51		45		67		44		41		33		42		36		44		51		4		74		58		55		47		28		15		46		38
48		60		13		74		21		34		64		42		42		57		47		48		50		49		23		48		19		54		29		20		57		0		60		22		33		30		19		18		68		30		51		26		33		12		26		55		18		49		48		37		31		22		28		38		51		22		56		19		45		23		18		57		21		1		16		18		57		42		15		57
50		36		73		26		81		32		12		18		18		5		13		12		52		51		83		56		79		26		37		44		31		60		0		54		63		44		41		42		20		30		19		44		27		58		66		25		50		31		16		23		29		40		48		36		53		38		4		45		47		47		54		35		77		61		58		44		59		42		49		7
28		54		19		68		27		56		58		36		36		51		41		42		28		39		29		26		25		48		17		10		51		22		54		0		11		52		35		40		62		24		45		10		51		34		12		49		40		43		42		31		25		44		6		60		29		34		50		9		23		7		4		51		23		21		6		40		35		36		37		51
37		63		28		77		28		67		67		45		45		60		50		51		33		48		20		15		22		57		26		19		60		33		63		11		0		63		46		51		71		33		54		19		62		45		7		58		51		52		51		40		34		55		15		71		18		45		59		18		24		16		15		60		14		32		17		51		42		45		48		60
78		64		35		58		37		18		48		36		34		41		31		32		80		79		47		78		41		54		59		50		59		30		44		52		63		0		17		12		52		36		47		56		17		18		56		53		12		59		32		47		43		8		58		14		81		18		40		49		75		53		48		63		51		31		46		12		87		70		15		41
61		47		32		55		40		21		45		23		23		38		28		29		63		62		42		61		38		37		42		33		42		19		41		35		46		17		0		5		49		19		32		39		16		17		39		36		9		42		29		30		26		9		41		25		64		3		37		32		58		36		31		46		36		20		29		5		70		53		8		38
66		52		31		56		39		16		46		24		24		39		29		30		68		67		41		66		37		42		47		38		47		18		42		40		51		12		5		0		50		24		35		44		15		16		44		41		8		47		30		35		31		4		46		20		69		6		38		37		63		41		36		51		39		19		34		2		75		58		7		39
34		16		81		6		89		52		8		26		26		15		29		24		38		31		91		64		87		14		45		52		11		68		20		62		71		52		49		50		0		38		17		52		47		66		74		13		58		19		36		31		37		48		56		56		55		46		22		53		47		55		62		15		85		69		66		52		39		26		57		27
42		30		43		44		51		40		34		12		12		27		17		18		44		43		53		42		49		24		23		14		27		30		30		24		33		36		19		24		38		0		21		20		35		28		36		25		24		23		24		11		7		28		22		44		45		18		26		15		39		17		24		27		47		31		28		24		51		34		21		27
31		17		64		23		72		51		13		11		13		14		28		23		33		32		74		47		70		7		28		35		12		51		19		45		54		47		32		35		17		21		0		35		46		49		57		6		41		12		35		14		20		39		39		55		38		29		21		36		30		38		45		16		68		52		49		35		40		23		40		26
22		44		29		58		37		60		48		26		26		41		37		32		24		29		39		22		35		38		7		6		41		26		44		10		19		56		39		44		52		20		35		0		55		38		22		39		44		33		44		21		15		48		4		64		25		38		40		7		19		3		10		41		33		25		14		44		31		26		41		41
77		63		46		53		54		5		39		35		33		32		18		23		79		78		56		77		52		53		58		49		58		33		27		51		62		17		16		15		47		35		46		55		0		31		55		52		23		58		15		46		42		13		57		9		80		17		25		48		74		52		47		62		50		34		45		17		86		69		22		24
60		58		17		72		23		32		62		40		40		55		45		46		62		61		29		60		23		52		41		32		55		12		58		34		45		18		17		16		66		28		49		38		31		0		38		53		8		47		46		35		29		18		40		28		63		20		54		31		57		35		30		55		33		13		28		14		69		52		9		55
40		66		21		80		21		60		70		48		48		63		53		54		36		51		17		22		15		60		29		22		63		26		66		12		7		56		39		44		74		36		57		22		55		38		0		61		44		55		54		43		37		48		18		64		25		38		62		21		27		19		12		63		11		25		10		44		45		48		41		63
25		11		68		19		76		57		13		17		19		20		34		29		27		26		78		51		74		1		32		39		6		55		25		49		58		53		36		41		13		25		6		39		52		53		61		0		45		6		41		18		24		45		43		61		42		35		27		40		34		42		49		10		72		56		53		41		34		17		44		32
66		52		23		64		31		24		54		32		32		47		37		38		68		67		35		66		29		44		47		38		47		18		50		40		51		12		9		8		58		24		41		44		23		8		44		45		0		47		38		35		31		10		46		20		69		12		46		37		63		41		36		51		39		19		34		6		75		58		3		47
19		11		62		25		70		63		19		23		25		26		40		35		21		20		72		45		68		5		26		33		8		49		31		43		52		59		42		47		19		23		12		33		58		47		55		6		47		0		47		12		18		51		37		67		36		41		33		34		28		36		43		8		66		50		47		47		28		11		44		38
66		52		61		42		69		16		28		24		22		21		7		12		68		67		71		66		67		42		47		38		47		48		16		42		51		32		29		30		36		24		35		44		15		46		54		41		38		47		0		35		31		28		46		20		69		26		14		37		63		41		42		51		65		49		46		32		75		58		37		9
31		23		50		37		58		51		27		11		13		20		28		23		33		32		60		33		56		17		14		21		20		37		23		31		40		47		30		35		31		11		14		21		46		35		43		18		35		12		35		0		6		39		25		55		34		29		21		22		28		24		31		20		54		38		35		35		40		23		32		26
35		29		44		43		52		47		33		11		11		26		24		19		37		36		54		35		50		23		16		15		26		31		29		25		34		43		26		31		37		7		20		15		42		29		37		24		31		18		31		6		0		35		19		51		38		25		25		16		32		18		25		26		48		32		29		31		44		27		28		26
70		56		33		54		41		14		44		28		26		37		27		28		72		71		43		70		39		46		51		42		51		22		40		44		55		8		9		4		48		28		39		48		13		18		48		45		10		51		28		39		35		0		50		16		73		10		36		41		67		45		40		55		43		23		38		4		79		62		9		37
22		48		25		62		33		62		52		30		30		45		39		36		22		33		35		20		31		42		11		8		45		28		48		6		15		58		41		46		56		22		39		4		57		40		18		43		46		37		46		25		19		50		0		66		23		40		44		9		17		5		10		45		29		27		12		46		29		30		43		45
86		72		43		62		51		4		48		44		42		41		27		32		88		87		55		86		49		62		67		58		67		38		36		60		71		14		25		20		56		44		55		64		9		28		64		61		20		67		20		55		51		16		66		0		89		26		34		57		83		61		56		71		59		39		54		20		95		78		23		29
21		47		46		61		46		85		51		45		47		48		62		57		17		32		36		9		40		41		22		31		44		51		53		29		18		81		64		69		55		45		38		25		80		63		25		42		69		36		69		34		38		73		23		89		0		63		55		32		8		28		33		44		30		50		35		69		26		29		66		60
60		46		35		52		43		22		42		20		20		35		25		26		62		61		45		60		41		36		41		32		41		22		38		34		45		18		3		6		46		18		29		38		17		20		38		35		12		41		26		29		25		10		40		26		63		0		34		31		57		35		30		45		39		23		28		6		69		52		11		35
