60
0		17		35		33		18		40		30		40		36		16		22		47		15		44		6		24		18		46		32		29		50		50		68		51		8		55		23		18		60		32		67		34		44		25		56		55		41		18		26		39		20		24		23		11		26		43		41		37		3		42		24		20		24		45		62		56		28		20		18		30
17		0		32		44		3		57		19		27		53		33		35		34		32		31		19		11		31		53		25		12		67		43		55		38		9		72		6		11		47		45		54		51		31		42		73		72		24		5		13		26		7		7		6		24		9		60		58		54		16		29		41		37		7		62		49		73		11		37		35		13
35		32		0		12		33		39		13		13		23		29		57		12		24		17		41		31		53		21		7		44		41		15		33		16		29		40		38		21		25		67		32		19		19		24		41		40		56		31		33		14		31		39		38		46		41		38		40		38		32		9		11		55		39		34		27		41		43		53		39		45
33		44		12		0		45		37		25		25		21		27		55		14		22		29		39		43		51		13		19		56		39		17		35		18		35		28		50		33		27		65		34		7		31		22		33		36		68		43		45		26		43		51		50		44		53		36		38		36		30		21		9		53		51		32		29		29		55		51		37		57
18		3		33		45		0		58		20		24		54		34		38		33		33		28		22		8		34		54		26		11		68		44		52		37		10		73		5		12		44		48		51		52		28		43		74		73		23		2		10		23		4		6		5		27		8		61		59		55		17		26		42		38		6		63		46		74		10		38		36		12
40		57		39		37		58		0		38		44		16		24		22		51		25		48		40		56		46		50		36		69		10		54		72		55		48		15		63		46		64		28		71		34		48		15		16		15		81		56		58		43		56		64		63		33		66		3		1		3		41		46		28		20		64		5		66		28		68		20		22		70
30		19		13		25		20		38		0		10		34		24		52		17		19		14		36		18		48		34		6		31		48		24		38		21		24		53		25		12		30		62		37		32		14		23		54		53		43		18		20		9		18		26		25		41		28		41		39		35		27		12		22		50		26		43		32		54		30		48		34		32
40		27		13		25		24		44		10		0		34		34		62		13		29		4		46		18		58		34		8		31		48		24		28		17		34		53		25		22		20		72		27		32		6		29		54		53		43		22		20		1		20		30		29		51		30		43		45		43		37		4		22		60		26		43		22		54		30		58		44		36
36		53		23		21		54		16		34		34		0		20		34		35		21		38		36		52		42		34		28		65		18		38		56		39		44		19		59		42		48		44		55		18		40		11		20		19		77		52		54		35		52		60		59		29		62		15		17		15		37		30		12		32		60		11		50		20		64		30		18		66
16		33		29		27		34		24		24		34		20		0		28		41		5		38		16		32		24		40		26		45		34		44		62		45		24		39		39		22		54		38		61		24		38		9		40		39		57		32		34		33		32		40		39		17		42		27		25		21		17		36		18		26		40		29		56		40		44		24		10		46
22		35		57		55		38		22		52		62		34		28		0		69		33		66		18		46		24		68		54		47		32		72		90		73		28		37		41		40		82		10		89		52		66		33		38		37		59		40		48		61		42		42		41		11		44		25		23		19		25		64		46		2		42		27		84		46		46		4		18		48
47		34		12		14		33		51		17		13		35		41		69		0		36		17		53		31		65		21		15		44		53		11		21		4		41		40		38		29		13		79		20		19		19		36		47		50		56		31		33		14		31		39		38		58		41		50		52		50		44		9		23		67		39		46		15		41		43		65		51		45
15		32		24		22		33		25		19		29		21		5		33		36		0		33		17		31		29		35		21		44		35		39		57		40		23		40		38		21		49		43		56		19		33		10		41		40		56		31		33		28		31		39		38		22		41		28		26		22		16		31		13		31		39		30		51		41		43		29		15		45
44		31		17		29		28		48		14		4		38		38		66		17		33		0		50		20		62		38		12		27		52		28		24		21		38		57		25		26		16		76		23		36		2		33		58		57		39		26		18		5		24		34		33		55		34		47		49		47		41		8		26		64		30		47		20		58		32		62		48		40
6		19		41		39		22		40		36		46		36		16		18		53		17		50		0		30		12		52		38		29		50		56		74		57		12		55		25		24		66		26		73		36		50		25		56		55		41		24		32		45		26		24		23		7		26		43		41		37		9		48		30		20		24		45		68		56		28		20		18		30
24		11		31		43		8		56		18		18		52		32		46		31		31		20		30		0		42		52		24		13		66		42		44		35		18		71		7		10		36		56		43		50		20		41		72		71		25		6		2		17		4		14		13		35		14		59		57		53		21		22		40		44		10		61		38		72		12		42		34		20
18		31		53		51		34		46		48		58		42		24		24		65		29		62		12		42		0		64		50		39		56		68		86		69		24		61		37		36		78		22		85		48		62		31		62		61		35		36		44		57		38		28		29		13		28		49		47		43		21		60		42		26		32		51		80		62		30		26		24		24
46		53		21		13		54		50		34		34		34		40		68		21		35		38		52		52		64		0		28		65		52		10		22		17		44		35		59		42		32		78		25		16		40		35		46		49		77		52		54		35		52		60		59		57		62		49		51		49		43		30		22		66		60		45		18		22		64		64		50		66
32		25		7		19		26		36		6		8		28		26		54		15		21		12		38		24		50		28		0		37		42		18		36		19		26		47		31		14		28		64		35		26		12		21		48		47		49		24		26		7		24		32		31		43		34		35		37		35		29		10		16		52		32		37		30		48		36		50		36		38
29		12		44		56		11		69		31		31		65		45		47		44		44		27		29		13		39		65		37		0		79		55		47		48		21		84		6		23		39		53		46		63		25		54		85		84		12		13		11		30		13		11		10		36		11		72		70		66		28		35		53		49		7		74		47		85		9		49		47		17
50		67		41		39		68		10		48		48		18		34		32		53		35		52		50		66		56		52		42		79		0		56		74		57		58		17		73		56		66		34		73		36		54		25		6		5		91		66		68		49		66		74		73		43		76		7		9		13		51		48		30		30		74		7		68		30		78		30		32		80
50		43		15		17		44		54		24		24		38		44		72		11		39		28		56		42		68		10		18		55		56		0		18		7		44		39		49		32		22		82		17		20		30		39		50		53		67		42		44		25		42		50		49		61		52		53		55		53		47		20		26		70		50		49		12		30		54		68		54		56
68		55		33		35		52		72		38		28		56		62		90		21		57		24		74		44		86		22		36		47		74		18		0		17		62		57		49		50		12		100		5		38		24		57		68		71		57		50		42		29		48		58		57		79		58		71		73		71		65		26		44		88		54		67		6		44		56		86		72		64
51		38		16		18		37		55		21		17		39		45		73		4		40		21		57		35		69		17		19		48		57		7		17		0		45		40		42		33		15		83		16		21		23		40		51		54		60		35		37		18		35		43		42		62		45		54		56		54		48		13		27		71		43		50		11		37		47		69		55		49
8		9		29		35		10		48		24		34		44		24		28		41		23		38		12		18		24		44		26		21		58		44		62		45		0		63		15		12		54		38		61		42		38		33		64		63		33		12		20		33		14		16		15		17		18		51		49		45		7		36		32		28		16		53		56		64		20		28		26		22
55		72		40		28		73		15		53		53		19		39		37		40		40		57		55		71		61		35		47		84		17		39		57		40		63		0		78		61		51		43		56		21		59		30		11		14		96		71		73		54		71		79		78		48		81		14		16		18		56		49		31		35		79		10		51		13		83		35		37		85
23		6		38		50		5		63		25		25		59		39		41		38		38		25		25		7		37		59		31		6		73		49		49		42		15		78		0		17		41		51		48		57		25		48		79		78		18		7		7		24		7		9		8		30		9		66		64		60		22		29		47		43		5		68		43		79		7		43		41		15
18		11		21		33		12		46		12		22		42		22		40		29		21		26		24		10		36		42		14		23		56		32		50		33		12		61		17		0		42		50		49		40		26		31		62		61		35		10		12		21		10		18		17		29		20		49		47		43		15		24		30		38		18		51		44		62		22		36		24		24
60		47		25		27		44		64		30		20		48		54		82		13		49		16		66		36		78		32		28		39		66		22		12		15		54		51		41		42		0		92		7		30		16		49		60		63		47		42		34		21		40		50		49		71		50		63		65		63		57		18		36		80		46		59		14		52		48		78		64		56
32		45		67		65		48		28		62		72		44		38		10		79		43		76		26		56		22		78		64		53		34		82		100		83		38		43		51		50		92		0		99		62		76		43		40		39		57		50		58		71		52		42		43		21		42		29		27		29		35		74		56		12		46		33		94		56		44		14		28		46
67		54		32		34		51		71		37		27		55		61		89		20		56		23		73		43		85		25		35		46		73		17		5		16		61		56		48		49		7		99		0		37		23		56		67		70		54		49		41		28		47		57		56		78		57		70		72		70		64		25		43		87		53		66		7		45		55		85		71		63
34		51		19		7		52		34		32		32		18		24		52		19		19		36		36		50		48		16		26		63		36		20		38		21		42		21		57		40		30		62		37		0		38		19		30		33		75		50		52		33		50		58		57		41		60		33		35		33		35		28		10		50		58		29		32		22		62		48		34		64
44		31		19		31		28		48		14		6		40		38		66		19		33		2		50		20		62		40		12		25		54		30		24		23		38		59		25		26		16		76		23		38		0		33		60		59		37		26		18		5		24		34		33		55		34		47		49		47		41		10		28		64		30		49		22		60		32		62		48		40
25		42		24		22		43		15		23		29		11		9		33		36		10		33		25		41		31		35		21		54		25		39		57		40		33		30		48		31		49		43		56		19		33		0		31		30		66		41		43		28		41		49		48		22		51		18		16		14		26		31		13		31		49		20		51		31		53		29		15		55
56		73		41		33		74		16		54		54		20		40		38		47		41		58		56		72		62		46		48		85		6		50		68		51		64		11		79		62		60		40		67		30		60		31		0		3		97		72		74		55		72		80		79		49		82		13		15		19		57		50		32		36		80		11		62		24		84		36		38		86
55		72		40		36		73		15		53		53		19		39		37		50		40		57		55		71		61		49		47		84		5		53		71		54		63		14		78		61		63		39		70		33		59		30		3		0		96		71		73		54		71		79		78		48		81		12		14		18		56		49		31		35		79		10		65		27		83		35		37		85
41		24		56		68		23		81		43		43		77		57		59		56		56		39		41		25		35		77		49		12		91		67		57		60		33		96		18		35		47		57		54		75		37		66		97		96		0		25		23		42		25		17		18		48		15		84		82		78		40		47		65		61		17		86		59		97		13		61		59		11
18		5		31		43		2		56		18		22		52		32		40		31		31		26		24		6		36		52		24		13		66		42		50		35		12		71		7		10		42		50		49		50		26		41		72		71		25		0		8		21		2		8		7		29		10		59		57		53		15		24		40		38		8		61		44		72		12		36		34		14
26		13		33		45		10		58		20		20		54		34		48		33		33		18		32		2		44		54		26		11		68		44		42		37		20		73		7		12		34		58		41		52		18		43		74		73		23		8		0		19		6		16		15		37		16		61		59		55		23		24		42		46		12		63		36		74		14		44		36		22
39		26		14		26		23		43		9		1		35		33		61		14		28		5		45		17		57		35		7		30		49		25		29		18		33		54		24		21		21		71		28		33		5		28		55		54		42		21		19		0		19		29		28		50		29		42		44		42		36		5		23		59		25		44		23		55		29		57		43		35
20		7		31		43		4		56		18		20		52		32		42		31		31		24		26		4		38		52		24		13		66		42		48		35		14		71		7		10		40		52		47		50		24		41		72		71		25		2		6		19		0		10		9		31		10		59		57		53		17		22		40		40		8		61		42		72		12		38		34		16
24		7		39		51		6		64		26		30		60		40		42		39		39		34		24		14		28		60		32		11		74		50		58		43		16		79		9		18		50		42		57		58		34		49		80		79		17		8		16		29		10		0		1		31		2		67		65		61		23		32		48		44		4		69		52		80		4		44		42		6
23		6		38		50		5		63		25		29		59		39		41		38		38		33		23		13		29		59		31		10		73		49		57		42		15		78		8		17		49		43		56		57		33		48		79		78		18		7		15		28		9		1		0		30		3		66		64		60		22		31		47		43		3		68		51		79		5		43		41		7
11		24		46		44		27		33		41		51		29		17		11		58		22		55		7		35		13		57		43		36		43		61		79		62		17		48		30		29		71		21		78		41		55		22		49		48		48		29		37		50		31		31		30		0		33		36		34		30		14		53		35		13		31		38		73		49		35		13		11		37
26		9		41		53		8		66		28		30		62		42		44		41		41		34		26		14		28		62		34		11		76		52		58		45		18		81		9		20		50		42		57		60		34		51		82		81		15		10		16		29		10		2		3		33		0		69		67		63		25		32		50		46		4		71		52		82		2		46		44		6
43		60		38		36		61		3		41		43		15		27		25		50		28		47		43		59		49		49		35		72		7		53		71		54		51		14		66		49		63		29		70		33		47		18		13		12		84		59		61		42		59		67		66		36		69		0		2		6		44		45		27		23		67		4		65		27		71		23		25		73
41		58		40		38		59		1		39		45		17		25		23		52		26		49		41		57		47		51		37		70		9		55		73		56		49		16		64		47		65		27		72		35		49		16		15		14		82		57		59		44		57		65		64		34		67		2		0		4		42		47		29		21		65		6		67		29		69		21		23		71
37		54		38		36		55		3		35		43		15		21		19		50		22		47		37		53		43		49		35		66		13		53		71		54		45		18		60		43		63		29		70		33		47		14		19		18		78		53		55		42		53		61		60		30		63		6		4		0		38		45		27		17		61		8		65		27		65		17		19		67
3		16		32		30		17		41		27		37		37		17		25		44		16		41		9		21		21		43		29		28		51		47		65		48		7		56		22		15		57		35		64		35		41		26		57		56		40		15		23		36		17		23		22		14		25		44		42		38		0		39		25		23		23		46		59		57		27		21		19		29
42		29		9		21		26		46		12		4		30		36		64		9		31		8		48		22		60		30		10		35		48		20		26		13		36		49		29		24		18		74		25		28		10		31		50		49		47		24		24		5		22		32		31		53		32		45		47		45		39		0		18		62		30		41		20		50		34		60		46		38
24		41		11		9		42		28		22		22		12		18		46		23		13		26		30		40		42		22		16		53		30		26		44		27		32		31		47		30		36		56		43		10		28		13		32		31		65		40		42		23		40		48		47		35		50		27		29		27		25		18		0		44		48		23		38		32		52		42		28		54
20		37		55		53		38		20		50		60		32		26		2		67		31		64		20		44		26		66		52		49		30		70		88		71		28		35		43		38		80		12		87		50		64		31		36		35		61		38		46		59		40		44		43		13		46		23		21		17		23		62		44		0		44		25		82		44		48		2		16		50
24		7		39		51		6		64		26		26		60		40		42		39		39		30		24		10		32		60		32		7		74		50		54		43		16		79		5		18		46		46		53		58		30		49		80		79		17		8		12		25		8		4		3		31		4		67		65		61		23		30		48		44		0		69		48		80		4		44		42		10
45		62		34		32		63		5		43		43		11		29		27		46		30		47		45		61		51		45		37		74		7		49		67		50		53		10		68		51		59		33		66		29		49		20		11		10		86		61		63		44		61		69		68		38		71		4		6		8		46		41		23		25		69		0		61		23		73		25		27		75
62		49		27		29		46		66		32		22		50		56		84		15		51		20		68		38		80		18		30		47		68		12		6		11		56		51		43		44		14		94		7		32		22		51		62		65		59		44		36		23		42		52		51		73		52		65		67		65		59		20		38		82		48		61		0		38		50		80		66		58
56		73		41		29		74		28		54		54		20		40		46		41		41		58		56		72		62		22		48		85		30		30		44		37		64		13		79		62		52		56		45		22		60		31		24		27		97		72		74		55		72		80		79		49		82		27		29		27		57		50		32		44		80		23		38		0		84		42		38		86
28		11		43		55		10		68		30		30		64		44		46		43		43		32		28		12		30		64		36		9		78		54		56		47		20		83		7		22		48		44		55		62		32		53		84		83		13		12		14		29		12		4		5		35		2		71		69		65		27		34		52		48		4		73		50		84		0		48		46		8
20		37		53		51		38		20		48		58		30		24		4		65		29		62		20		42		26		64		50		49		30		68		86		69		28		35		43		36		78		14		85		48		62		29		36		35		61		36		44		57		38		44		43		13		46		23		21		17		21		60		42		2		44		25		80		42		48		0		14		50
18		35		39		37		36		22		34		44		18		10		18		51		15		48		18		34		24		50		36		47		32		54		72		55		26		37		41		24		64		28		71		34		48		15		38		37		59		34		36		43		34		42		41		11		44		25		23		19		19		46		28		16		42		27		66		38		46		14		0		48
30		13		45		57		12		70		32		36		66		46		48		45		45		40		30		20		24		66		38		17		80		56		64		49		22		85		15		24		56		46		63		64		40		55		86		85		11		14		22		35		16		6		7		37		6		73		71		67		29		38		54		50		10		75		58		86		8		50		48		0
