60
0		21		37		44		7		24		42		82		47		33		11		6		68		15		49		48		52		77		27		21		12		37		34		24		9		38		15		34		39		36		66		55		11		7		11		63		26		16		32		85		32		25		45		45		31		84		20		50		83		9		56		47		36		52		41		46		47		27		31		31
21		0		34		23		28		9		45		61		44		22		32		27		47		36		28		51		33		56		8		18		27		22		13		9		30		27		6		37		18		31		45		34		30		28		24		42		5		13		35		64		35		28		32		46		32		63		15		31		62		12		35		50		33		31		20		31		50		14		34		10
37		34		0		21		44		25		79		45		78		12		48		43		39		52		60		85		67		52		26		18		49		56		47		43		46		7		40		71		30		65		39		18		48		44		48		38		35		47		69		48		69		62		66		80		66		47		49		65		46		44		29		84		7		15		38		65		84		20		68		24
44		23		21		0		51		20		58		38		57		11		55		50		24		59		39		64		46		33		17		25		50		35		26		22		53		14		29		50		9		44		22		15		53		51		47		19		18		28		48		41		48		41		45		59		45		40		28		44		39		35		12		63		20		14		17		44		63		17		47		13
7		28		44		51		0		31		45		89		54		40		6		1		75		8		56		51		59		84		34		26		15		44		41		31		2		45		22		37		46		43		73		62		14		8		14		70		33		23		35		92		35		28		52		52		38		91		27		57		90		16		63		50		37		59		48		53		50		34		34		38
24		9		25		20		31		0		54		58		53		13		35		30		44		39		35		60		42		53		3		9		30		31		22		18		33		18		15		46		15		40		42		31		33		31		27		39		10		22		44		61		44		37		41		55		41		60		24		40		59		19		32		59		24		28		17		40		59		5		43		7
42		45		79		58		45		54		0		62		27		67		39		46		48		39		29		6		32		57		53		63		30		23		32		36		45		72		39		14		49		16		46		73		31		37		31		43		44		32		10		65		10		17		25		25		13		64		30		30		63		35		50		7		78		72		41		26		11		59		11		55
82		61		45		38		89		58		62		0		43		49		93		88		14		97		33		60		32		17		55		63		88		45		48		58		91		44		67		76		43		46		16		29		91		89		85		19		56		66		70		5		68		67		37		45		51		12		62		32		9		73		26		55		52		30		41		36		51		55		67		51
47		44		78		57		54		53		27		43		0		66		58		53		39		62		18		25		11		30		52		62		53		22		31		35		56		71		38		41		48		13		39		72		56		54		50		40		43		31		35		38		33		32		12		2		16		37		29		13		36		38		49		20		77		71		40		13		16		58		32		54
33		22		12		11		40		13		67		49		66		0		44		39		35		48		48		73		55		44		14		14		39		44		35		31		42		5		28		59		18		53		33		22		42		40		36		30		23		35		57		52		57		50		54		68		54		51		37		53		50		32		23		72		11		19		26		53		72		8		56		12
11		32		48		55		6		35		39		93		58		44		0		7		79		4		60		45		63		88		38		30		9		48		45		35		6		49		26		31		50		47		77		66		8		4		8		74		37		27		29		96		29		26		56		56		42		95		31		61		94		20		67		44		41		63		52		57		44		38		28		42
6		27		43		50		1		30		46		88		53		39		7		0		74		9		55		52		58		83		33		25		16		43		40		30		3		44		21		38		45		42		72		61		15		9		15		69		32		22		36		91		36		29		51		51		37		90		26		56		89		15		62		51		36		58		47		52		51		33		35		37
