70
0		77		104		32		97		85		17		20		71		41		6		59		24		63		39		105		62		59		53		31		31		36		11		54		81		47		115		52		56		57		63		17		41		15		109		77		40		84		116		42		53		76		60		95		31		38		29		25		55		72		25		81		114		20		89		52		77		16		26		70		64		32		51		46		28		34		36		29		8		14
77		0		27		63		20		40		66		63		24		36		71		18		53		72		78		48		31		18		42		52		46		77		76		23		8		82		38		39		23		20		44		60		72		62		44		66		37		39		43		85		24		31		17		32		46		55		66		52		32		43		52		10		47		75		32		59		26		79		51		77		55		53		66		41		63		43		41		48		85		65
104		27		0		72		11		19		93		88		33		63		98		45		80		47		65		23		58		45		69		73		73		68		103		50		23		57		11		52		50		47		41		87		63		89		19		41		64		20		18		68		51		28		44		9		73		82		93		79		49		32		79		23		22		102		15		52		27		106		78		52		40		80		53		58		90		70		68		75		112		92
32		63		72		0		65		53		37		16		39		49		26		51		20		31		15		73		82		77		73		11		29		14		31		70		55		19		83		24		76		73		31		27		9		27		77		45		56		52		84		22		67		44		80		63		43		58		49		29		31		40		13		53		82		40		57		20		45		36		44		38		32		52		19		22		48		24		56		29		40		20
97		20		11		65		0		26		86		81		26		56		91		38		73		58		64		34		51		38		62		66		66		63		96		43		16		68		18		45		43		40		34		80		58		82		30		52		57		25		29		71		44		21		37		18		66		75		86		72		42		29		72		16		33		95		18		45		20		99		71		63		41		73		52		51		83		63		61		68		105		85
85		40		19		53		26		0		74		69		16		44		79		28		61		32		46		20		59		54		50		54		54		49		84		47		32		42		30		33		53		50		22		68		44		70		24		26		45		1		31		49		44		9		57		10		54		63		74		60		30		13		60		30		29		83		8		33		14		87		59		37		21		61		34		39		71		51		49		56		93		73
17		66		93		37		86		74		0		37		60		30		11		48		17		52		52		94		45		48		36		26		20		51		10		43		70		56		104		41		43		46		52		10		46		10		98		66		29		73		105		59		42		65		49		84		20		21		12		14		44		61		24		70		103		9		78		41		66		13		15		59		53		15		40		35		11		23		25		18		19		31
20		63		88		16		81		69		37		0		55		49		26		51		20		47		23		89		82		77		73		15		29		20		31		70		65		31		99		36		76		73		47		27		25		27		93		61		56		68		100		22		67		60		80		79		43		58		49		29		39		56		13		65		98		40		73		36		61		36		44		54		48		52		35		30		48		24		56		29		24		6
71		24		33		39		26		16		60		55		0		30		65		12		47		48		54		34		43		38		36		40		40		53		70		31		16		58		44		19		37		34		20		54		48		56		38		42		31		15		45		61		28		7		41		24		40		49		60		46		16		19		46		14		43		69		18		35		6		73		45		53		31		47		42		25		57		37		35		42		79		59
41		36		63		49		56		44		30		49		30		0		35		18		29		58		64		64		33		28		24		38		20		63		40		21		40		68		74		25		27		24		30		24		58		26		68		52		7		43		75		71		18		35		31		54		10		19		30		20		18		31		36		40		73		39		48		45		36		43		15		63		41		17		52		27		27		25		7		20		49		43
