70
0		53		29		60		56		68		83		44		45		13		44		72		5		67		45		46		54		45		43		52		44		38		33		47		60		36		7		32		71		39		69		20		35		65		34		58		19		30		80		10		14		12		37		21		65		24		50		48		37		52		71		30		15		55		56		69		59		26		54		17		24		48		43		47		68		32		27		53		34		58
53		0		24		33		29		39		30		37		72		54		11		57		48		40		18		37		3		8		58		7		13		25		54		74		35		17		48		51		46		14		24		73		40		16		25		13		34		33		31		59		57		49		16		48		12		77		75		67		38		19		30		37		60		42		83		40		24		53		73		36		45		13		10		42		33		31		56		62		45		5
29		24		0		55		51		39		54		39		50		30		33		43		24		62		40		17		25		18		36		23		35		33		30		52		31		25		24		29		42		10		40		49		30		36		5		29		10		11		51		35		33		25		16		26		36		53		53		45		32		23		42		25		36		26		61		40		30		31		51		12		21		35		32		20		39		27		32		40		29		29
60		33		55		0		4		72		63		20		105		73		22		90		57		7		15		70		36		37		91		40		20		22		37		107		68		30		67		84		79		47		57		56		25		49		58		46		57		66		64		50		46		48		39		81		29		70		108		100		23		52		63		30		75		75		116		73		57		86		106		51		36		20		23		75		66		28		39		95		28		32
56		29		51		4		0		68		59		16		101		69		18		86		53		11		13		66		32		33		87		36		16		18		33		103		64		26		63		80		75		43		53		52		21		45		54		42		53		62		60		46		42		44		35		77		33		66		104		96		19		48		59		26		71		71		112		69		53		82		102		47		32		16		19		71		62		24		35		91		24		28
68		39		39		72		68		0		15		56		33		69		50		18		63		79		57		22		36		35		25		32		52		50		69		43		8		42		63		36		7		29		15		88		55		23		34		26		49		38		12		74		72		64		33		49		45		92		36		28		53		20		9		52		75		13		44		1		15		48		34		51		60		52		49		21		6		46		71		23		60		40
83		30		54		63		59		15		0		67		48		84		41		27		78		70		48		37		29		38		40		31		43		55		84		58		23		47		78		51		16		44		14		103		70		18		49		25		64		53		3		89		87		79		46		64		36		107		45		37		68		31		12		67		90		28		59		14		24		63		43		66		75		43		40		36		15		61		86		32		75		31
44		37		39		20		16		56		67		0		89		57		28		74		41		23		29		54		38		29		75		36		28		12		17		91		52		20		51		68		63		31		53		40		9		49		42		42		41		50		64		34		30		32		23		65		49		54		92		84		7		36		55		14		59		59		100		57		43		70		90		35		20		32		27		59		52		12		19		79		10		42
45		72		50		105		101		33		48		89		0		36		83		37		48		112		90		35		69		68		14		65		85		83		78		10		37		75		38		21		36		58		48		55		80		56		47		59		48		39		45		55		59		57		66		24		78		59		15		13		82		53		42		75		42		30		11		34		48		19		19		54		69		85		82		30		39		77		72		18		79		73
13		54		30		73		69		69		84		57		36		0		51		73		16		80		58		47		55		46		44		53		53		51		46		34		61		43		6		33		72		40		70		19		48		66		35		59		20		31		81		23		27		25		38		20		66		23		51		49		50		53		72		43		6		56		43		70		60		21		55		22		37		53		50		48		69		45		40		54		47		59
