70
0		53		49		13		25		38		19		46		24		41		47		38		45		8		47		7		62		44		12		22		29		59		38		43		60		41		31		27		43		26		55		12		26		26		40		33		79		52		73		62		40		49		47		32		36		31		22		40		15		62		60		29		29		57		47		50		62		15		72		30		40		40		54		59		18		35		26		55		18		35
53		0		54		56		78		51		72		21		37		32		60		33		62		47		34		60		75		9		65		41		42		72		51		18		73		50		60		56		22		43		68		65		47		45		13		86		30		65		36		75		93		102		58		51		49		22		47		93		52		75		51		24		64		26		100		71		15		68		85		29		93		53		67		72		71		40		27		68		59		52
49		54		0		54		74		41		68		33		31		82		26		79		58		43		88		56		55		53		61		37		28		44		33		36		19		82		72		52		32		39		46		61		43		67		41		82		30		53		24		35		89		98		4		47		41		36		63		89		56		39		11		66		60		28		96		67		39		64		47		25		89		9		13		18		67		14		49		40		59		76
13		56		54		0		32		51		16		49		37		28		60		25		58		21		34		20		75		47		25		35		42		72		51		46		73		28		18		40		46		39		68		11		39		13		43		30		82		65		76		75		37		46		58		45		49		34		9		41		4		75		63		32		42		60		44		63		65		14		85		33		37		53		67		72		21		40		29		68		5		22
25		78		74		32		0		33		20		71		43		60		48		57		26		31		66		18		43		69		13		37		46		40		41		68		55		60		50		22		68		35		36		21		31		45		65		10		104		33		98		43		15		24		72		27		33		56		41		15		34		43		85		54		14		82		22		31		87		18		53		55		15		65		65		60		11		60		51		36		37		54
38		51		41		51		33		0		39		38		14		79		15		76		17		30		85		31		24		50		26		16		13		21		8		35		22		79		69		11		35		12		17		40		12		64		38		41		71		14		65		24		48		57		39		6		2		33		60		48		53		24		52		63		19		49		55		26		54		37		34		22		48		32		32		27		30		27		46		17		56		73
19		72		68		16		20		39		0		65		37		40		48		39		46		25		46		12		63		63		13		31		40		60		39		62		61		40		30		28		62		29		56		7		27		27		59		14		98		53		92		63		21		30		66		33		37		50		25		29		20		63		79		48		30		76		28		51		81		4		73		49		21		59		59		60		9		54		45		56		17		34
46		21		33		49		71		38		65		0		28		49		39		46		55		40		55		53		54		20		58		34		25		51		30		3		52		49		53		49		3		36		47		58		40		38		8		79		33		50		27		54		86		95		37		44		38		15		40		86		45		54		30		33		57		11		93		64		16		61		64		16		86		32		46		51		64		19		20		47		52		45
24		37		31		37		43		14		37		28		0		65		23		62		27		16		71		25		38		36		30		6		5		35		14		25		36		65		55		21		25		8		31		30		12		50		24		51		61		28		55		38		58		67		29		16		12		19		46		58		39		38		42		49		29		39		65		36		44		33		48		12		58		22		30		35		36		17		32		31		42		59
41		32		82		28		60		79		40		49		65		0		88		3		86		49		6		48		103		29		53		63		70		100		79		46		101		18		28		68		50		67		96		39		67		15		41		54		58		93		64		103		61		70		86		73		77		46		19		69		26		103		79		16		70		54		68		91		43		42		113		57		61		81		95		100		49		68		33		96		27		20
