20
0		7		3		12		13		10		7		15		5		4		16		7		14		4		18		18		5		14		24		14
7		0		10		19		20		15		6		22		12		5		17		6		21		9		25		19		6		21		31		15
3		10		0		9		10		7		10		12		8		5		13		10		11		1		15		15		4		11		21		11
12		19		9		0		15		4		19		3		13		14		8		15		8		10		8		10		13		6		12		8
13		20		10		15		0		17		20		12		8		15		23		14		7		11		7		25		14		9		11		21
10		15		7		4		17		0		15		7		15		10		6		17		10		6		10		8		9		8		16		4
7		6		10		19		20		15		0		22		12		5		13		12		21		9		25		15		6		21		31		11
15		22		12		3		12		7		22		0		10		17		11		16		5		13		5		13		16		3		9		11
5		12		8		13		8		15		12		10		0		9		21		6		9		9		13		23		10		9		19		19
4		5		5		14		15		10		5		17		9		0		12		11		16		4		20		14		1		16		26		10
16		17		13		8		23		6		13		11		21		12		0		23		16		12		16		2		11		14		18		2
7		6		10		15		14		17		12		16		6		11		23		0		15		11		19		25		12		15		25		21
14		21		11		8		7		10		21		5		9		16		16		15		0		12		4		18		15		2		10		14
4		9		1		10		11		6		9		13		9		4		12		11		12		0		16		14		3		12		22		10
18		25		15		8		7		10		25		5		13		20		16		19		4		16		0		18		19		4		6		14
18		19		15		10		25		8		15		13		23		14		2		25		18		14		18		0		13		16		16		4
5		6		4		13		14		9		6		16		10		1		11		12		15		3		19		13		0		15		25		9
14		21		11		6		9		8		21		3		9		16		14		15		2		12		4		16		15		0		10		12
24		31		21		12		11		16		31		9		19		26		18		25		10		22		6		16		25		10		0		20
14		15		11		8		21		4		11		11		19		10		2		21		14		10		14		4		9		12		20		0
