20
0		13		9		12		4		12		4		10		6		19		14		6		20		21		8		11		6		18		10		13
13		0		22		19		17		11		17		23		13		6		15		15		7		8		21		24		19		5		15		18
9		22		0		21		5		21		9		19		9		28		11		15		17		30		1		16		9		27		19		22
12		19		21		0		16		8		12		4		12		15		20		6		26		11		20		5		14		16		4		1
4		17		5		16		0		16		8		14		4		23		10		10		16		25		4		15		10		22		14		17
12		11		21		8		16		0		12		12		12		7		14		6		18		9		20		13		14		8		4		7
4		17		9		12		8		12		0		10		10		19		18		6		24		21		8		7		2		18		10		13
10		23		19		4		14		12		10		0		16		19		24		8		30		15		18		3		12		20		8		5
6		13		9		12		4		12		10		16		0		19		8		8		14		21		8		17		12		18		10		13
19		6		28		15		23		7		19		19		19		0		21		13		13		4		27		20		21		1		11		14
14		15		11		20		10		14		18		24		8		21		0		16		8		23		10		25		20		20		16		19
6		15		15		6		10		6		6		8		8		13		16		0		22		15		14		9		8		12		4		7
20		7		17		26		16		18		24		30		14		13		8		22		0		15		16		31		26		12		22		25
21		8		30		11		25		9		21		15		21		4		23		15		15		0		29		16		23		5		11		10
8		21		1		20		4		20		8		18		8		27		10		14		16		29		0		15		10		26		18		21
11		24		16		5		15		13		7		3		17		20		25		9		31		16		15		0		9		21		9		6
6		19		9		14		10		14		2		12		12		21		20		8		26		23		10		9		0		20		12		15
18		5		27		16		22		8		18		20		18		1		20		12		12		5		26		21		20		0		12		15
10		15		19		4		14		4		10		8		10		11		16		4		22		11		18		9		12		12		0		3
13		18		22		1		17		7		13		5		13		14		19		7		25		10		21		6		15		15		3		0
