20
0		2		7		19		18		14		13		7		12		5		7		6		14		14		14		14		22		20		17		12
2		0		5		21		20		16		11		5		14		7		9		8		16		16		16		16		24		22		19		14
7		5		0		26		25		19		12		10		19		10		12		11		21		21		21		19		29		27		24		19
19		21		26		0		5		19		14		16		7		22		22		23		5		5		5		23		3		1		2		7
18		20		25		5		0		18		19		15		6		21		21		22		4		10		4		22		4		4		5		6
14		16		19		19		18		0		27		21		12		9		7		8		14		18		14		4		22		20		17		14
13		11		12		14		19		27		0		6		17		18		20		19		15		9		17		27		17		15		14		13
7		5		10		16		15		21		6		0		11		12		14		13		11		11		11		21		19		17		14		9
12		14		19		7		6		12		17		11		0		15		15		16		2		8		2		16		10		8		5		4
5		7		10		22		21		9		18		12		15		0		2		1		17		17		17		9		25		23		20		15
7		9		12		22		21		7		20		14		15		2		0		1		17		17		17		7		25		23		20		15
6		8		11		23		22		8		19		13		16		1		1		0		18		18		18		8		26		24		21		16
14		16		21		5		4		14		15		11		2		17		17		18		0		6		2		18		8		6		3		2
14		16		21		5		10		18		9		11		8		17		17		18		6		0		8		18		8		6		5		4
14		16		21		5		4		14		17		11		2		17		17		18		2		8		0		18		8		6		3		4
14		16		19		23		22		4		27		21		16		9		7		8		18		18		18		0		26		24		21		16
22		24		29		3		4		22		17		19		10		25		25		26		8		8		8		26		0		2		5		10
20		22		27		1		4		20		15		17		8		23		23		24		6		6		6		24		2		0		3		8
17		19		24		2		5		17		14		14		5		20		20		21		3		5		3		21		5		3		0		5
12		14		19		7		6		14		13		9		4		15		15		16		2		4		4		16		10		8		5		0
