20
0		17		9		9		4		7		10		13		12		6		12		6		4		3		12		8		19		7		14		14
17		0		14		8		21		10		15		14		15		23		13		11		21		18		13		13		18		10		15		3
9		14		0		8		9		4		1		22		21		15		21		11		13		12		21		1		10		8		23		11
9		8		8		0		13		6		9		14		13		15		13		3		13		10		13		7		18		2		15		5
4		21		9		13		0		11		10		13		12		6		12		10		4		3		16		8		19		11		14		18
7		10		4		6		11		0		5		20		19		13		19		9		11		10		19		3		12		6		21		7
10		15		1		9		10		5		0		23		22		16		22		12		14		13		22		2		9		9		24		12
13		14		22		14		13		20		23		0		7		15		3		11		13		10		3		21		32		14		1		17
12		15		21		13		12		19		22		7		0		8		4		10		8		9		10		20		31		13		6		16
6		23		15		15		6		13		16		15		8		0		12		12		2		5		18		14		25		13		14		20
12		13		21		13		12		19		22		3		4		12		0		10		10		9		6		20		31		13		2		16
6		11		11		3		10		9		12		11		10		12		10		0		10		7		10		10		21		3		12		8
4		21		13		13		4		11		14		13		8		2		10		10		0		3		16		12		23		11		12		18
3		18		12		10		3		10		13		10		9		5		9		7		3		0		13		11		22		8		11		15
12		13		21		13		16		19		22		3		10		18		6		10		16		13		0		20		31		13		4		16
8		13		1		7		8		3		2		21		20		14		20		10		12		11		20		0		11		7		22		10
19		18		10		18		19		12		9		32		31		25		31		21		23		22		31		11		0		18		33		15
7		10		8		2		11		6		9		14		13		13		13		3		11		8		13		7		18		0		15		7
14		15		23		15		14		21		24		1		6		14		2		12		12		11		4		22		33		15		0		18
14		3		11		5		18		7		12		17		16		20		16		8		18		15		16		10		15		7		18		0
