20
0		10		11		10		13		10		10		22		17		13		13		8		21		17		3		19		25		12		22		15
10		0		1		20		7		8		8		20		7		11		11		6		19		15		9		9		23		14		20		13
11		1		0		21		6		7		7		19		6		10		10		5		18		14		10		8		22		15		19		12
10		20		21		0		23		16		18		16		27		11		15		18		19		11		11		29		19		6		16		17
13		7		6		23		0		7		5		13		4		12		8		5		12		16		12		6		16		17		13		6
10		8		7		16		7		0		2		12		11		5		3		2		11		9		13		13		15		10		12		5
10		8		7		18		5		2		0		12		9		7		3		2		11		11		13		11		15		12		12		5
22		20		19		16		13		12		12		0		15		9		9		14		3		9		25		13		9		10		6		7
17		7		6		27		4		11		9		15		0		16		12		9		14		20		16		4		20		21		17		10
13		11		10		11		12		5		7		9		16		0		4		7		8		4		16		18		12		5		9		6
13		11		10		15		8		3		3		9		12		4		0		5		8		8		16		14		12		9		9		2
8		6		5		18		5		2		2		14		9		7		5		0		13		11		11		11		17		12		14		7
21		19		18		19		12		11		11		3		14		8		8		13		0		12		24		10		12		13		9		6
17		15		14		11		16		9		11		9		20		4		8		11		12		0		20		22		8		5		5		10
3		9		10		11		12		13		13		25		16		16		16		11		24		20		0		18		28		15		25		18
19		9		8		29		6		13		11		13		4		18		14		11		10		22		18		0		22		23		19		12
25		23		22		19		16		15		15		9		20		12		12		17		12		8		28		22		0		13		3		10
12		14		15		6		17		10		12		10		21		5		9		12		13		5		15		23		13		0		10		11
22		20		19		16		13		12		12		6		17		9		9		14		9		5		25		19		3		10		0		7
15		13		12		17		6		5		5		7		10		6		2		7		6		10		18		12		10		11		7		0
