20
0		17		9		26		23		11		5		16		4		16		15		15		18		6		7		10		15		4		16		4
17		0		12		9		18		24		14		11		19		13		4		26		19		15		12		17		18		13		1		17
9		12		0		17		14		12		6		13		7		7		12		14		9		7		2		5		6		5		13		9
26		9		17		0		9		15		23		20		24		10		13		17		10		24		19		16		11		22		10		26
23		18		14		9		0		12		20		19		21		7		18		8		5		21		16		13		8		19		19		23
11		24		12		15		12		0		14		25		9		11		24		4		7		15		12		7		6		11		25		13
5		14		6		23		20		14		0		11		9		13		10		16		15		1		4		7		12		3		13		3
16		11		13		20		19		25		11		0		20		14		7		27		20		10		13		18		19		14		10		12
4		19		7		24		21		9		9		20		0		14		19		13		16		10		7		8		13		6		20		8
16		13		7		10		7		11		13		14		14		0		13		13		6		14		9		6		5		12		14		16
15		4		12		13		18		24		10		7		19		13		0		26		19		11		12		17		18		13		3		13
15		26		14		17		8		4		16		27		13		13		26		0		7		17		14		9		8		13		27		15
18		19		9		10		5		7		15		20		16		6		19		7		0		16		11		8		3		14		20		18
6		15		7		24		21		15		1		10		10		14		11		17		16		0		5		8		13		4		14		2
7		12		2		19		16		12		4		13		7		9		12		14		11		5		0		5		8		3		13		7
10		17		5		16		13		7		7		18		8		6		17		9		8		8		5		0		5		6		18		10
15		18		6		11		8		6		12		19		13		5		18		8		3		13		8		5		0		11		19		15
4		13		5		22		19		11		3		14		6		12		13		13		14		4		3		6		11		0		14		4
16		1		13		10		19		25		13		10		20		14		3		27		20		14		13		18		19		14		0		16
4		17		9		26		23		13		3		12		8		16		13		15		18		2		7		10		15		4		16		0
