20
0		5		12		21		23		8		20		15		7		16		5		6		2		18		13		9		14		16		4		16
5		0		15		24		26		11		15		18		4		19		6		9		7		21		12		12		19		19		9		19
12		15		0		9		11		8		10		17		11		14		17		10		12		6		3		3		24		4		16		4
21		24		9		0		2		13		19		8		20		5		26		15		21		3		12		12		15		7		25		11
23		26		11		2		0		15		17		10		22		7		28		17		23		5		14		14		17		7		27		9
8		11		8		13		15		0		18		9		7		8		13		2		8		10		11		5		16		8		12		10
20		15		10		19		17		18		0		27		13		24		21		20		22		16		7		13		34		12		24		10
15		18		17		8		10		9		27		0		14		3		20		9		15		11		20		14		9		15		19		19
7		4		11		20		22		7		13		14		0		15		8		7		9		17		8		8		21		15		11		15
16		19		14		5		7		8		24		3		15		0		21		10		16		8		17		11		10		12		20		16
5		6		17		26		28		13		21		20		8		21		0		11		5		23		14		14		13		21		3		21
6		9		10		15		17		2		20		9		7		10		11		0		6		12		13		7		14		10		10		12
2		7		12		21		23		8		22		15		9		16		5		6		0		18		15		9		12		16		4		16
18		21		6		3		5		10		16		11		17		8		23		12		18		0		9		9		18		4		22		8
13		12		3		12		14		11		7		20		8		17		14		13		15		9		0		6		27		7		17		7
9		12		3		12		14		5		13		14		8		11		14		7		9		9		6		0		21		7		13		7
14		19		24		15		17		16		34		9		21		10		13		14		12		18		27		21		0		22		10		26
16		19		4		7		7		8		12		15		15		12		21		10		16		4		7		7		22		0		20		4
4		9		16		25		27		12		24		19		11		20		3		10		4		22		17		13		10		20		0		20
16		19		4		11		9		10		10		19		15		16		21		12		16		8		7		7		26		4		20		0
