20
0		15		12		14		6		14		17		5		20		10		14		21		24		7		10		11		5		20		16		12
15		0		5		5		13		29		4		20		19		11		13		14		13		18		23		6		14		9		13		17
12		5		0		2		10		26		5		17		16		8		10		13		16		15		18		3		11		12		10		14
14		5		2		0		12		28		3		19		18		10		12		13		16		17		18		5		13		12		12		16
6		13		10		12		0		16		15		11		14		4		8		15		18		5		16		7		1		14		10		6
14		29		26		28		16		0		31		13		12		18		16		15		16		11		18		23		15		20		16		12
17		4		5		3		15		31		0		22		21		13		15		16		15		20		19		8		16		11		15		19
5		20		17		19		11		13		22		0		25		15		19		26		29		12		5		16		10		25		21		17
20		19		16		18		14		12		21		25		0		10		6		5		6		13		30		13		15		10		6		8
10		11		8		10		4		18		13		15		10		0		4		11		14		7		20		5		5		10		6		6
14		13		10		12		8		16		15		19		6		4		0		7		10		7		24		7		9		6		2		4
21		14		13		13		15		15		16		26		5		11		7		0		3		14		31		10		16		5		5		9
24		13		16		16		18		16		15		29		6		14		10		3		0		17		34		13		19		4		8		12
7		18		15		17		5		11		20		12		13		7		7		14		17		0		17		12		4		13		9		5
10		23		18		18		16		18		19		5		30		20		24		31		34		17		0		21		15		30		26		22
11		6		3		5		7		23		8		16		13		5		7		10		13		12		21		0		8		9		7		11
5		14		11		13		1		15		16		10		15		5		9		16		19		4		15		8		0		15		11		7
20		9		12		12		14		20		11		25		10		10		6		5		4		13		30		9		15		0		4		8
16		13		10		12		10		16		15		21		6		6		2		5		8		9		26		7		11		4		0		4
12		17		14		16		6		12		19		17		8		6		4		9		12		5		22		11		7		8		4		0
