20
0		19		12		22		8		12		12		7		4		5		17		13		28		10		29		20		11		4		24		9
19		0		19		9		23		9		7		22		17		20		22		28		13		25		16		7		26		19		17		22
12		19		0		10		6		10		12		9		10		13		5		9		16		6		17		12		7		8		12		3
22		9		10		0		16		10		10		19		20		23		13		19		6		16		7		2		17		18		8		13
8		23		6		16		0		14		16		3		12		13		11		5		22		2		23		16		3		4		18		3
12		9		10		10		14		0		2		13		10		13		13		19		16		16		17		8		17		10		12		13
12		7		12		10		16		2		0		15		10		13		15		21		16		18		17		8		19		12		12		15
7		22		9		19		3		13		15		0		11		12		14		6		25		3		26		17		4		3		21		6
4		17		10		20		12		10		10		11		0		3		15		17		26		14		27		18		15		8		22		11
5		20		13		23		13		13		13		12		3		0		18		18		29		15		30		21		16		9		25		12
17		22		5		13		11		13		15		14		15		18		0		8		11		11		12		15		10		13		7		8
13		28		9		19		5		19		21		6		17		18		8		0		19		3		20		21		2		9		15		6
28		13		16		6		22		16		16		25		26		29		11		19		0		22		3		8		21		24		4		19
10		25		6		16		2		16		18		3		14		15		11		3		22		0		23		18		1		6		18		3
29		16		17		7		23		17		17		26		27		30		12		20		3		23		0		9		22		25		5		20
20		7		12		2		16		8		8		17		18		21		15		21		8		18		9		0		19		16		10		15
11		26		7		17		3		17		19		4		15		16		10		2		21		1		22		19		0		7		17		4
4		19		8		18		4		10		12		3		8		9		13		9		24		6		25		16		7		0		20		5
24		17		12		8		18		12		12		21		22		25		7		15		4		18		5		10		17		20		0		15
9		22		3		13		3		13		15		6		11		12		8		6		19		3		20		15		4		5		15		0
