20
0		11		14		8		3		18		5		21		26		14		6		2		23		17		11		5		9		6		8		15
11		0		13		11		12		7		8		10		15		3		7		9		12		8		8		14		10		15		5		6
14		13		0		6		11		20		9		15		12		12		10		12		9		21		5		17		13		8		12		19
8		11		6		0		5		18		3		13		18		10		8		6		15		19		3		11		11		4		10		17
3		12		11		5		0		19		4		18		23		11		9		5		20		20		8		8		12		3		11		18
18		7		20		18		19		0		15		5		18		8		14		16		11		3		15		21		17		22		12		5
5		8		9		3		4		15		0		16		21		9		5		3		18		16		6		8		8		7		7		14
21		10		15		13		18		5		16		0		13		7		17		19		6		6		10		24		20		17		15		8
26		15		12		18		23		18		21		13		0		12		22		24		7		19		15		29		25		20		20		17
14		3		12		10		11		8		9		7		12		0		10		12		9		9		7		17		13		14		8		7
6		7		10		8		9		14		5		17		22		10		0		4		19		11		7		7		3		12		2		9
2		9		12		6		5		16		3		19		24		12		4		0		21		15		9		5		7		8		6		13
23		12		9		15		20		11		18		6		7		9		19		21		0		12		12		26		22		17		17		10
17		8		21		19		20		3		16		6		19		9		11		15		12		0		16		18		14		23		9		2
11		8		5		3		8		15		6		10		15		7		7		9		12		16		0		14		10		7		7		14
5		14		17		11		8		21		8		24		29		17		7		5		26		18		14		0		4		11		9		16
9		10		13		11		12		17		8		20		25		13		3		7		22		14		10		4		0		15		5		12
6		15		8		4		3		22		7		17		20		14		12		8		17		23		7		11		15		0		14		21
8		5		12		10		11		12		7		15		20		8		2		6		17		9		7		9		5		14		0		7
15		6		19		17		18		5		14		8		17		7		9		13		10		2		14		16		12		21		7		0
