20
0		25		9		19		19		20		9		21		19		22		20		5		27		14		6		16		27		19		10		10
25		0		18		6		8		5		16		12		6		19		15		28		2		21		19		17		12		6		21		15
9		18		0		16		10		17		4		28		20		13		11		12		18		5		3		7		18		12		17		3
19		6		16		0		6		1		12		12		4		17		13		22		8		19		13		15		10		4		15		13
19		8		10		6		0		7		10		18		10		11		7		22		8		13		13		9		8		2		15		9
20		5		17		1		7		0		13		11		3		18		14		23		7		20		14		16		11		5		16		14
9		16		4		12		10		13		0		24		16		13		11		12		18		7		3		7		18		10		13		1
21		12		28		12		18		11		24		0		8		29		25		16		14		31		25		27		22		16		11		25
19		6		20		4		10		3		16		8		0		21		17		22		8		23		17		19		14		8		15		17
22		19		13		17		11		18		13		29		21		0		4		25		17		8		16		6		7		13		18		12
20		15		11		13		7		14		11		25		17		4		0		23		13		6		14		4		7		9		16		10
5		28		12		22		22		23		12		16		22		25		23		0		30		17		9		19		30		22		7		13
27		2		18		8		8		7		18		14		8		17		13		30		0		19		21		15		10		8		23		17
14		21		5		19		13		20		7		31		23		8		6		17		19		0		8		4		13		15		20		6
6		19		3		13		13		14		3		25		17		16		14		9		21		8		0		10		21		13		14		4
16		17		7		15		9		16		7		27		19		6		4		19		15		4		10		0		11		11		16		6
27		12		18		10		8		11		18		22		14		7		7		30		10		13		21		11		0		8		23		17
19		6		12		4		2		5		10		16		8		13		9		22		8		15		13		11		8		0		15		9
10		21		17		15		15		16		13		11		15		18		16		7		23		20		14		16		23		15		0		14
10		15		3		13		9		14		1		25		17		12		10		13		17		6		4		6		17		9		14		0
