20
0		4		11		17		13		24		7		17		20		18		4		16		15		7		7		19		18		14		20		11
4		0		9		19		17		22		5		15		24		16		6		20		13		5		9		23		16		18		24		15
11		9		0		24		22		17		10		14		29		15		11		25		6		6		18		28		21		23		29		20
17		19		24		0		16		7		14		10		5		9		13		11		18		18		24		12		3		19		5		22
13		17		22		16		0		23		12		16		13		17		11		5		16		16		10		6		17		3		11		6
24		22		17		7		23		0		17		7		12		6		20		18		11		17		31		19		6		26		12		29
7		5		10		14		12		17		0		10		19		11		3		15		8		4		14		18		11		13		19		12
17		15		14		10		16		7		10		0		15		1		13		11		8		10		24		14		7		19		15		22
20		24		29		5		13		12		19		15		0		14		18		8		23		23		21		9		8		16		2		19
18		16		15		9		17		6		11		1		14		0		14		12		9		11		25		13		6		20		14		23
4		6		11		13		11		20		3		13		18		14		0		14		11		5		11		17		14		12		18		9
16		20		25		11		5		18		15		11		8		12		14		0		19		19		13		3		12		8		6		11
15		13		6		18		16		11		8		8		23		9		11		19		0		8		22		22		15		17		23		20
7		5		6		18		16		17		4		10		23		11		5		19		8		0		14		22		15		17		23		14
7		9		18		24		10		31		14		24		21		25		11		13		22		14		0		16		25		11		19		8
19		23		28		12		6		19		18		14		9		13		17		3		22		22		16		0		13		7		7		10
18		16		21		3		17		6		11		7		8		6		14		12		15		15		25		13		0		20		8		23
14		18		23		19		3		26		13		19		16		20		12		8		17		17		11		7		20		0		14		3
20		24		29		5		11		12		19		15		2		14		18		6		23		23		19		7		8		14		0		17
11		15		20		22		6		29		12		22		19		23		9		11		20		14		8		10		23		3		17		0
